scenario_info,passenger_id,psgrNum,dep_node,dep_node_expanded,arr_node,calltime,shuttleid,expectedwaitingtime,expectedarrivaltime,waitstarttime,boardingtime,success,shuttleID,pathChanged,arrivaltime,increased_time
2026-03-03 12:56:23_100_0.3_7,1,2,dynamic_1,"(126.8316066521291, 37.30899983596679)",0382,27,SHUTTLE0003,121.23919295193635,138.23919295193633,27.0,162.0,True,SHUTTLE0003,1.0,622.0,321.76080704806367
2026-03-03 12:56:23_100_0.3_7,2,2,dynamic_2,"(126.86427920717341, 37.30308022827327)",0032,70,SHUTTLE0006,159.37940180072567,272.37940180072565,70.0,175.0,True,SHUTTLE0006,,440.0,-7.379401800725645
2026-03-03 12:56:23_100_0.3_7,3,2,dynamic_3,"(126.83481027806336, 37.29498856184851)",0472,143,SHUTTLE0002,138.12525999012544,223.12525999012544,143.0,258.0,True,SHUTTLE0002,,403.0,-78.12525999012544
2026-03-03 12:56:23_100_0.3_7,4,2,dynamic_4,"(126.84179903932444, 37.29774902995772)",0472,156,SHUTTLE0004,228.3318693164621,223.3318693164621,156.0,311.0,True,SHUTTLE0004,,456.0,-78.3318693164621
2026-03-03 12:56:23_100_0.3_7,5,2,dynamic_5,"(126.86324015996452, 37.302175474959675)",0086,237,SHUTTLE0003,155.10999865233708,137.10999865233708,237.0,382.0,True,SHUTTLE0003,,507.0,-12.109998652337083
2026-03-03 12:56:23_100_0.3_7,6,2,dynamic_6,"(126.83002052429379, 37.30870381662666)",0334,554,SHUTTLE0002,37.10467989858678,160.10467989858677,554.0,609.0,True,SHUTTLE0002,,754.0,-15.104679898586767
2026-03-03 12:56:23_100_0.3_7,7,3,dynamic_7,"(126.83278626619406, 37.3089692976156)",0019,582,SHUTTLE0004,40.21921085555562,167.21921085555562,582.0,637.0,True,SHUTTLE0004,,767.0,-37.219210855555616
2026-03-03 12:56:23_100_0.3_7,8,4,dynamic_8,"(126.82512298596725, 37.31319863880691)",0349,638,SHUTTLE0006,50.16729594556662,333.1672959455666,638.0,723.0,True,SHUTTLE0006,,1028.0,-28.167295945566593
2026-03-03 12:56:23_100_0.3_7,9,2,dynamic_9,"(126.85227168444294, 37.29517349971534)",0274,649,SHUTTLE0003,167.29000290364075,273.29000290364075,649.0,814.0,True,SHUTTLE0003,,979.0,-108.29000290364075
2026-03-03 12:56:23_100_0.3_7,10,3,dynamic_10,"(126.84202632108035, 37.297286705421605)",0274,712,SHUTTLE0004,145.16408356631922,164.16408356631922,712.0,832.0,True,SHUTTLE0004,,917.0,-79.16408356631922
2026-03-03 12:56:23_100_0.3_7,11,3,dynamic_11,"(126.85738622471284, 37.28965509770142)",0203,1020,SHUTTLE0002,156.2694303384033,281.2694303384033,1020.0,1135.0,True,SHUTTLE0002,,1400.0,-16.26943033840331
2026-03-03 12:56:23_100_0.3_7,12,2,dynamic_12,"(126.8636117163799, 37.30272314667443)",0019,1088,SHUTTLE0006,141.127785210332,219.127785210332,1088.0,1203.0,True,SHUTTLE0006,,1378.0,-44.12778521033201
2026-03-03 12:56:23_100_0.3_7,13,2,dynamic_13,"(126.83357493502126, 37.31071182485147)",0456,1108,SHUTTLE0005,126.37104901240889,243.3710490124089,1108.0,1263.0,True,SHUTTLE0005,,1471.0,-35.37104901240889
2026-03-03 12:56:23_100_0.3_7,14,2,dynamic_14,"(126.8365987140234, 37.293652740112684)",0203,1140,SHUTTLE0003,112.16783627183457,308.1678362718346,1140.0,1215.0,True,SHUTTLE0003,1.0,1631.0,107.83216372816543
2026-03-03 12:56:23_100_0.3_7,15,3,dynamic_15,"(126.84137850145748, 37.29777309884238)",0246,1226,SHUTTLE0003,71.40379883659199,268.403798836592,1226.0,1281.0,True,SHUTTLE0003,,1506.0,-43.40379883659199
2026-03-03 12:56:23_100_0.3_7,16,2,dynamic_16,"(126.83615598745125, 37.299325559584695)",0389,1394,SHUTTLE0006,21.368350901984,137.368350901984,1394.0,1429.0,True,SHUTTLE0006,,1504.0,-62.368350901984
2026-03-03 12:56:23_100_0.3_7,17,2,dynamic_17,"(126.83855197861581, 37.297088705531046)",0203,1446,SHUTTLE0005,140.1197161249192,247.1197161249192,1446.0,1536.0,True,SHUTTLE0005,3.0,,
2026-03-03 12:56:23_100_0.3_7,18,1,dynamic_18,"(126.8351539884716, 37.29677579144293)",0203,1500,SHUTTLE0004,73.23789827436192,255.23789827436192,1500.0,1562.0,True,SHUTTLE0004,3.0,,
2026-03-03 12:56:23_100_0.3_7,19,4,dynamic_19,"(126.8417798440986, 37.321295408002406)",0031,1504,SHUTTLE0001,0.3096457203629643,319.30964572036294,1504.0,1519.0,True,SHUTTLE0001,1.0,2112.0,273.69035427963706
2026-03-03 12:56:23_100_0.3_7,20,1,dynamic_20,"(126.8351539884716, 37.29677579144293)",0203,1514,SHUTTLE0006,90.23789827436192,255.23789827436192,1514.0,1569.0,True,SHUTTLE0006,5.0,,
2026-03-03 12:56:23_100_0.3_7,21,1,dynamic_21,"(126.8351539884716, 37.29677579144293)",0203,1537,SHUTTLE0004,0.7136948230857695,255.23789827436192,1537.0,1597.0,True,SHUTTLE0004,2.0,,
2026-03-03 12:56:23_100_0.3_7,22,1,dynamic_22,"(126.8351539884716, 37.29677579144293)",0203,1594,SHUTTLE0006,30.237898274361925,255.23789827436192,1594.0,1629.0,True,SHUTTLE0006,4.0,3028.0,1143.762101725638
2026-03-03 12:56:23_100_0.3_7,23,1,dynamic_23,"(126.8351539884716, 37.29677579144293)",0203,1621,SHUTTLE0004,30.237898274361925,255.23789827436192,1621.0,1664.0,True,SHUTTLE0004,1.0,1934.0,14.762101725638075
2026-03-03 12:56:23_100_0.3_7,24,1,dynamic_24,"(126.8351539884716, 37.29677579144293)",0203,1626,SHUTTLE0005,97.23789827436192,255.23789827436192,1626.0,1711.0,True,SHUTTLE0005,2.0,2614.0,647.7621017256381
2026-03-03 12:56:23_100_0.3_7,25,1,dynamic_25,"(126.8351539884716, 37.29677579144293)",0203,1629,SHUTTLE0004,30.71369482308577,255.23789827436192,1629.0,1699.0,True,SHUTTLE0004,,,
2026-03-03 12:56:23_100_0.3_7,26,4,dynamic_26,"(126.8633335216734, 37.30315427936491)",0334,1647,SHUTTLE0001,170.21837917837595,98.21837917837594,1647.0,1802.0,True,SHUTTLE0001,,1907.0,6.78162082162406
2026-03-03 12:56:23_100_0.3_7,27,2,dynamic_27,"(126.83920367276852, 37.30102109402446)",0147,1657,SHUTTLE0006,59.189774504754865,12.189774504754862,1657.0,1727.0,True,SHUTTLE0006,1.0,1907.0,167.81022549524513
2026-03-03 12:56:23_100_0.3_7,28,1,dynamic_28,"(126.8351539884716, 37.29677579144293)",0203,1672,SHUTTLE0006,127.61744728387166,255.23789827436192,1672.0,1812.0,True,SHUTTLE0006,1.0,2342.0,274.7621017256381
2026-03-03 12:56:23_100_0.3_7,29,1,dynamic_29,"(126.8351539884716, 37.29677579144293)",0203,1672,SHUTTLE0002,255.23789827436192,255.23789827436192,1672.0,1907.0,True,SHUTTLE0002,,2147.0,-15.237898274361925
2026-03-03 12:56:23_100_0.3_7,30,1,dynamic_30,"(126.8351539884716, 37.29677579144293)",0203,1803,SHUTTLE0005,107.23789827436192,255.23789827436192,1803.0,1908.0,True,SHUTTLE0005,,2143.0,-20.237898274361925
2026-03-03 12:56:23_100_0.3_7,31,2,dynamic_31,"(126.86351710927791, 37.303052077931156)",0372,1918,SHUTTLE0003,202.19774463909522,129.19774463909522,1918.0,2103.0,True,SHUTTLE0003,1.0,2687.0,454.8022553609048
2026-03-03 12:56:23_100_0.3_7,32,2,dynamic_32,"(126.85993820247836, 37.30264067322249)",0349,1972,SHUTTLE0002,344.26527084183385,121.26527084183381,1972.0,2333.0,True,SHUTTLE0002,1.0,2463.0,8.73472915816619
2026-03-03 12:56:23_100_0.3_7,33,2,dynamic_33,"(126.84366145270997, 37.29996497402764)",0398,2007,SHUTTLE0006,127.02357789525503,162.02357789525502,2007.0,2122.0,True,SHUTTLE0006,,2257.0,-27.023577895255016
2026-03-03 12:56:23_100_0.3_7,34,2,dynamic_34,"(126.84941364514006, 37.308482612262324)",0274,2137,SHUTTLE0003,178.04857644924638,231.04857644924638,2137.0,2832.0,True,SHUTTLE0003,1.0,3049.0,-14.048576449246383
2026-03-03 12:56:23_100_0.3_7,35,3,dynamic_35,"(126.84920435185376, 37.31745573151648)",0312,2162,SHUTTLE0003,174.31636679430488,169.31636679430488,2162.0,2347.0,True,SHUTTLE0003,,2552.0,35.683633205695116
2026-03-03 12:56:23_100_0.3_7,36,3,dynamic_36,"(126.84595122727472, 37.317046720503356)",0339,2176,SHUTTLE0001,269.3363070893901,150.3363070893901,2176.0,2397.0,True,SHUTTLE0001,,2556.0,8.66369291060991
2026-03-03 12:56:23_100_0.3_7,37,3,dynamic_37,"(126.82985437108059, 37.29691631230911)",0158,2202,SHUTTLE0001,552.8212566376649,123.14864245888468,2202.0,2671.0,True,SHUTTLE0001,,2746.0,-48.14864245888468
2026-03-03 12:56:23_100_0.3_7,38,2,dynamic_38,"(126.83659531159847, 37.30194641930575)",0170,2298,SHUTTLE0002,312.59054008597184,269.05999840230425,2298.0,2777.0,True,SHUTTLE0002,3.0,3201.0,154.94000159769575
2026-03-03 12:56:23_100_0.3_7,39,3,dynamic_39,"(126.85564556842684, 37.29348550988351)",0456,2308,SHUTTLE0002,96.78626737229142,317.2557256886238,2308.0,2428.0,True,SHUTTLE0002,,2637.0,-108.25572568862378
2026-03-03 12:56:23_100_0.3_7,40,2,dynamic_40,"(126.83233327411297, 37.30808472875717)",0082,2359,SHUTTLE0005,91.09076173287825,22.09076173287825,2359.0,2454.0,True,SHUTTLE0005,,2519.0,42.90923826712175
2026-03-03 12:56:23_100_0.3_7,41,2,dynamic_41,"(126.83015667735447, 37.296325379599175)",0349,2383,SHUTTLE0006,286.1974082025101,273.19740820251013,2383.0,2628.0,True,SHUTTLE0006,,2793.0,-108.19740820251013
2026-03-03 12:56:23_100_0.3_7,42,3,dynamic_42,"(126.84835386518172, 37.3111790093171)",0366,2451,SHUTTLE0001,623.4825860605631,131.18530114279372,2451.0,2941.0,True,SHUTTLE0001,1.0,3515.0,442.8146988572063
2026-03-03 12:56:23_100_0.3_7,43,4,dynamic_43,"(126.86280621567492, 37.30177450920593)",0148,2464,,,,,,False,,,,
2026-03-03 12:56:23_100_0.3_7,44,2,dynamic_44,"(126.83808825089035, 37.297769865758525)",0082,2592,SHUTTLE0002,169.14847061258757,193.268467417196,2592.0,2702.0,True,SHUTTLE0002,,2900.0,4.731532582803993
