scenario_info,passenger_id,psgrNum,dep_node,dep_node_expanded,arr_node,calltime,shuttleid,expectedwaitingtime,expectedarrivaltime,waitstarttime,pathChanged,boardingtime,success,shuttleID,arrivaltime,increased_time
2026-03-03 13:21:31_100_0.3_83,32,3,dynamic_32,"(126.83950310184815, 37.301653979772745)",0069,1652,SHUTTLE0006,306.1337411921892,187.13374119218918,1652.0,,1867.0,True,SHUTTLE0006,2062.0,7.866258807810823
2026-03-03 13:21:31_100_0.3_83,33,4,dynamic_33,"(126.84653228420918, 37.31119157505631)",0389,1665,SHUTTLE0004,227.6740333801866,341.19823683146274,1665.0,3.0,1952.0,True,SHUTTLE0004,2403.0,109.80176316853726
2026-03-03 13:21:31_100_0.3_83,34,1,dynamic_34,"(126.8351539884716, 37.29677579144293)",0203,1672,SHUTTLE0004,30.71369482308577,279.63437193728737,1672.0,1.0,1742.0,True,SHUTTLE0004,2082.0,60.36562806271263
2026-03-03 13:21:31_100_0.3_83,35,1,dynamic_35,"(126.8351539884716, 37.29677579144293)",0203,1672,SHUTTLE0004,31.189491371809616,279.63437193728737,1672.0,,1777.0,True,SHUTTLE0004,2077.0,20.36562806271263
2026-03-03 13:21:31_100_0.3_83,36,3,dynamic_36,"(126.85102785726006, 37.29617313269192)",0203,1699,SHUTTLE0002,191.3291464442435,274.3291464442435,1699.0,,1834.0,True,SHUTTLE0002,2079.0,-29.32914644424352
2026-03-03 13:21:31_100_0.3_83,37,2,dynamic_37,"(126.8480192155487, 37.312142491223675)",0263,1708,,,,,,,False,,,
2026-03-03 13:21:31_100_0.3_83,38,2,dynamic_38,"(126.85221378036378, 37.29574171518891)",0173,1779,SHUTTLE0003,302.1117602034011,263.1117602034011,1779.0,,1974.0,True,SHUTTLE0003,2149.0,-88.1117602034011
2026-03-03 13:21:31_100_0.3_83,39,1,dynamic_39,"(126.8351539884716, 37.29677579144293)",0203,1803,SHUTTLE0001,0.7136948230857695,255.71369482308577,1803.0,,1863.0,True,SHUTTLE0001,2153.0,34.286305176914226
2026-03-03 13:21:31_100_0.3_83,40,2,dynamic_40,"(126.84943211381311, 37.30565582485609)",0398,1993,SHUTTLE0005,130.05786691156834,132.05786691156834,1993.0,1.0,2403.0,True,SHUTTLE0005,2538.0,2.9421330884316603
2026-03-03 13:21:31_100_0.3_83,41,2,dynamic_41,"(126.83166337014167, 37.30850838346871)",0114,2038,SHUTTLE0001,211.10510172843755,210.10510172843755,2038.0,,2268.0,True,SHUTTLE0001,2433.0,-45.105101728437546
2026-03-03 13:21:31_100_0.3_83,42,2,dynamic_42,"(126.83227124666712, 37.29306041405735)",0251,2074,SHUTTLE0006,350.16371752243515,261.16371752243515,2074.0,,2399.0,True,SHUTTLE0006,2594.0,-66.16371752243515
2026-03-03 13:21:31_100_0.3_83,43,2,dynamic_43,"(126.83649952858867, 37.30069994318508)",0053,2078,SHUTTLE0005,114.33341249313007,33.33341249313007,2078.0,,2193.0,True,SHUTTLE0005,2238.0,11.66658750686993
2026-03-03 13:21:31_100_0.3_83,44,2,dynamic_44,"(126.8564826406049, 37.29055225277592)",0409,2088,SHUTTLE0001,664.2420176168678,216.03181415999273,2088.0,,2668.0,True,SHUTTLE0001,2873.0,-11.031814159992734
2026-03-03 13:21:31_100_0.3_83,45,3,dynamic_45,"(126.83326707032488, 37.30807277017144)",0059,2171,,,,,,,False,,,
2026-03-03 13:21:31_100_0.3_83,46,4,dynamic_46,"(126.8383629389333, 37.29934740764035)",0059,2184,SHUTTLE0002,182.3343124435298,148.33431244352977,2184.0,1.0,2355.0,True,SHUTTLE0002,2585.0,81.66568755647023
2026-03-03 13:21:31_100_0.3_83,47,2,dynamic_47,"(126.86254869971687, 37.302290092839485)",0354,2247,SHUTTLE0003,280.2600241722673,0.260024172267299,2247.0,,2446.0,True,SHUTTLE0003,2471.0,24.7399758277327
2026-03-03 13:21:31_100_0.3_83,48,4,dynamic_48,"(126.82960682044106, 37.31129731245995)",0158,2258,SHUTTLE0002,255.7042429684547,233.03561808139517,2258.0,1.0,2510.0,True,SHUTTLE0002,2945.0,201.96438191860483
2026-03-03 13:21:31_100_0.3_83,49,3,dynamic_49,"(126.82955427456373, 37.29603653746866)",0274,2268,SHUTTLE0004,114.38030309101612,0.3803030910161107,2268.0,,2343.0,True,SHUTTLE0004,2368.0,24.61969690898389
2026-03-03 13:21:31_100_0.3_83,50,4,dynamic_50,"(126.83752568807495, 37.315823265930206)",0286,2300,SHUTTLE0002,332.11773178204953,443.37787073219965,2300.0,,2700.0,True,SHUTTLE0002,3060.0,-83.37787073219965
2026-03-03 13:21:31_100_0.3_83,51,3,dynamic_51,"(126.83638228121228, 37.293377754849246)",0284,2351,SHUTTLE0003,422.6605773892544,54.140529044719784,2351.0,,2706.0,True,SHUTTLE0003,2761.0,0.8594709552802158
2026-03-03 13:21:31_100_0.3_83,52,4,dynamic_52,"(126.83047406935763, 37.296622716997696)",0196,2626,SHUTTLE0004,55.10913091253343,117.10913091253343,2626.0,,2671.0,True,SHUTTLE0004,2746.0,-42.10913091253343
2026-03-03 13:21:31_100_0.3_83,53,2,dynamic_53,"(126.84384313666642, 37.30441272762427)",0282,2653,SHUTTLE0006,49.14917111341821,188.14917111341822,2653.0,,2758.0,True,SHUTTLE0006,2923.0,-23.14917111341822
2026-03-03 13:21:31_100_0.3_83,54,3,dynamic_54,"(126.83297957592116, 37.31153245546259)",0019,2841,SHUTTLE0005,67.10312190480774,181.10312190480772,2841.0,1.0,2916.0,True,SHUTTLE0005,3342.0,244.89687809519228
2026-03-03 13:21:31_100_0.3_83,55,3,dynamic_55,"(126.83239957886796, 37.307985186772655)",0028,2997,SHUTTLE0005,90.11014726095965,194.11014726095965,2997.0,,3082.0,True,SHUTTLE0005,3237.0,-39.11014726095965
2026-03-03 13:21:31_100_0.3_83,56,3,dynamic_56,"(126.84836771149239, 37.30821241810106)",0290,3146,SHUTTLE0001,81.13714327991134,223.13714327991136,3146.0,,3241.0,True,SHUTTLE0001,3496.0,31.862856720088644
2026-03-03 13:21:31_100_0.3_83,57,2,dynamic_57,"(126.82781542146832, 37.31929269114588)",0312,3196,SHUTTLE0006,150.03613710290512,96.03613710290512,3196.0,,3331.0,True,SHUTTLE0006,3456.0,28.963862897094884
2026-03-03 13:21:31_100_0.3_83,58,3,dynamic_58,"(126.8340370276182, 37.29475856427623)",0002,3408,SHUTTLE0003,22.260360977115766,247.26036097711577,3408.0,,3443.0,True,SHUTTLE0003,,
2026-03-03 13:21:31_100_0.3_83,59,4,dynamic_59,"(126.83283449577876, 37.30832790780298)",0456,3488,SHUTTLE0006,10.111885989328997,221.11188598932898,3488.0,,3533.0,True,SHUTTLE0006,,
2026-03-03 13:21:31_100_0.3_83,60,2,dynamic_60,"(126.83662100300059, 37.30024865714359)",0284,3529,SHUTTLE0005,21.19748415667204,72.19748415667203,3529.0,,3564.0,True,SHUTTLE0005,,
