scenario_info,passenger_id,psgrNum,dep_node,dep_node_expanded,arr_node,calltime,shuttleid,expectedwaitingtime,expectedarrivaltime,waitstarttime,boardingtime,success,shuttleID,pathChanged,arrivaltime,increased_time
2026-03-03 13:06:50_100_0.3_64,1,2,dynamic_1,"(126.838641045302, 37.297828403260375)",0082,200,SHUTTLE0002,81.08948111319215,193.08948111319214,200,285.0,True,SHUTTLE0002,1.0,650.0,171.91051888680786
2026-03-03 13:06:50_100_0.3_64,2,2,dynamic_2,"(126.8363648207725, 37.29404389365029)",0389,345,SHUTTLE0002,137.2705449930248,57.270544993024785,345,450.0,True,SHUTTLE0002,,505.0,-2.270544993024785
2026-03-03 13:06:50_100_0.3_64,3,2,dynamic_3,"(126.84838722536024, 37.31116533034505)",0456,366,SHUTTLE0001,115.19703139332869,266.1970313933287,366,531.0,True,SHUTTLE0001,,730.0,-67.1970313933287
2026-03-03 13:06:50_100_0.3_64,4,4,dynamic_4,"(126.83215189483093, 37.30904522596814)",0398,487,SHUTTLE0003,121.19173079103702,0.19173079103701282,487,622.0,True,SHUTTLE0003,,647.0,24.808269208962987
2026-03-03 13:06:50_100_0.3_64,5,2,dynamic_5,"(126.84820900650887, 37.312406411257875)",0059,530,SHUTTLE0004,155.17867212898975,152.17867212898975,530,695.0,True,SHUTTLE0004,,850.0,2.8213278710102543
2026-03-03 13:06:50_100_0.3_64,6,4,dynamic_6,"(126.83633209844912, 37.29274010045389)",0353,665,SHUTTLE0001,189.18909050520293,247.18909050520293,665,785.0,True,SHUTTLE0001,,1010.0,-22.189090505202927
2026-03-03 13:06:50_100_0.3_64,7,2,dynamic_7,"(126.8588658374474, 37.29681442064592)",0151,711,SHUTTLE0006,144.21144216392324,186.2114421639232,711,786.0,True,SHUTTLE0006,,931.0,-41.21144216392321
2026-03-03 13:06:50_100_0.3_64,8,4,dynamic_8,"(126.83811318054889, 37.297740158162426)",0221,1086,SHUTTLE0001,165.13714290934553,191.13714290934553,1086,1261.0,True,SHUTTLE0001,1.0,1764.0,311.8628570906545
2026-03-03 13:06:50_100_0.3_64,9,2,dynamic_9,"(126.84051607948832, 37.2966764406321)",0136,1110,SHUTTLE0003,213.4226043343249,279.4226043343249,1110,1275.0,True,SHUTTLE0003,,1460.0,-94.42260433432489
2026-03-03 13:06:50_100_0.3_64,10,4,dynamic_10,"(126.83816804748957, 37.29994970452358)",0184,1191,SHUTTLE0004,148.16386213132316,158.16386213132316,1191,1316.0,True,SHUTTLE0004,1.0,1616.0,141.83613786867684
2026-03-03 13:06:50_100_0.3_64,11,2,dynamic_11,"(126.83110307465313, 37.309751955939134)",0117,1302,SHUTTLE0002,4.061205475025519,161.06120547502553,1302,1337.0,True,SHUTTLE0002,,1482.0,-16.06120547502553
2026-03-03 13:06:50_100_0.3_64,12,4,dynamic_12,"(126.84752957713518, 37.29681552264097)",0203,1339,SHUTTLE0001,70.11526709783588,223.1152670978359,1339,1404.0,True,SHUTTLE0001,,1609.0,-18.115267097835897
2026-03-03 13:06:50_100_0.3_64,13,3,dynamic_13,"(126.85043328485352, 37.29000684831744)",0087,1365,SHUTTLE0006,298.23456948641615,342.23456948641615,1365,1610.0,True,SHUTTLE0006,,1895.0,-57.23456948641615
2026-03-03 13:06:50_100_0.3_64,14,2,dynamic_14,"(126.83096377901667, 37.30963773380058)",0436,1421,SHUTTLE0004,21.017434956392222,38.01743495639222,1421,1486.0,True,SHUTTLE0004,,1581.0,56.98256504360778
2026-03-03 13:06:50_100_0.3_64,15,1,dynamic_15,"(126.8351539884716, 37.29677579144293)",0203,1500,SHUTTLE0002,208.23789827436192,255.23789827436192,1500,1629.0,True,SHUTTLE0002,3.0,,
2026-03-03 13:06:50_100_0.3_64,16,1,dynamic_16,"(126.8351539884716, 37.29677579144293)",0203,1514,SHUTTLE0003,267.2378982743619,255.23789827436192,1514,1852.0,True,SHUTTLE0003,4.0,,
2026-03-03 13:06:50_100_0.3_64,17,3,dynamic_17,"(126.8524014094327, 37.29524660572963)",0274,1519,SHUTTLE0003,25.284552760053632,273.28455276005366,1519,1554.0,True,SHUTTLE0003,,1727.0,-100.28455276005366
2026-03-03 13:06:50_100_0.3_64,18,1,dynamic_18,"(126.8351539884716, 37.29677579144293)",0203,1537,SHUTTLE0002,149.71369482308577,255.23789827436192,1537,1699.0,True,SHUTTLE0002,2.0,,
2026-03-03 13:06:50_100_0.3_64,19,4,dynamic_19,"(126.83976283650519, 37.29601641413522)",0236,1578,SHUTTLE0005,328.09027784602495,233.09027784602495,1578,1867.0,True,SHUTTLE0005,1.0,2147.0,46.90972215397505
2026-03-03 13:06:50_100_0.3_64,20,1,dynamic_20,"(126.8351539884716, 37.29677579144293)",0203,1594,SHUTTLE0002,21.71369482308577,255.71369482308577,1594,1664.0,True,SHUTTLE0002,1.0,,
2026-03-03 13:06:50_100_0.3_64,21,1,dynamic_21,"(126.8351539884716, 37.29677579144293)",0203,1621,SHUTTLE0004,217.23789827436192,255.23789827436192,1621,1804.0,True,SHUTTLE0004,2.0,2433.0,373.7621017256381
2026-03-03 13:06:50_100_0.3_64,22,1,dynamic_22,"(126.8351539884716, 37.29677579144293)",0203,1626,SHUTTLE0003,239.23789827436192,255.71369482308577,1626,1782.0,True,SHUTTLE0003,2.0,,
2026-03-03 13:06:50_100_0.3_64,23,1,dynamic_23,"(126.8351539884716, 37.29677579144293)",0203,1629,SHUTTLE0004,217.71369482308577,255.23789827436192,1629,1839.0,True,SHUTTLE0004,1.0,,
2026-03-03 13:06:50_100_0.3_64,24,1,dynamic_24,"(126.8351539884716, 37.29677579144293)",0203,1672,SHUTTLE0003,163.71369482308577,255.71369482308577,1672,1817.0,True,SHUTTLE0003,1.0,2477.0,404.2863051769142
2026-03-03 13:06:50_100_0.3_64,25,1,dynamic_25,"(126.8351539884716, 37.29677579144293)",0203,1672,SHUTTLE0005,299.4184539664118,294.2378982743619,1672,1932.0,True,SHUTTLE0005,,2232.0,5.762101725638104
