scenario_info,passenger_id,psgrNum,dep_node,dep_node_expanded,arr_node,calltime,shuttleid,expectedwaitingtime,expectedarrivaltime,waitstarttime,boardingtime,success,shuttleID,arrivaltime,increased_time,pathChanged
2026-03-03 12:55:52_100_0.3_4,1,3,dynamic_1,"(126.83331974468484, 37.311965939461906)",0395,189,SHUTTLE0003,109.20594793854947,223.20594793854946,189.0,314.0,True,SHUTTLE0003,469.0,-68.20594793854946,
2026-03-03 12:55:52_100_0.3_4,2,2,dynamic_2,"(126.83865741493629, 37.297803338896664)",0031,633,SHUTTLE0002,81.08571669684483,57.08571669684483,633.0,718.0,True,SHUTTLE0002,773.0,-2.085716696844827,
2026-03-03 12:55:52_100_0.3_4,3,2,dynamic_3,"(126.83328350005392, 37.30884714771784)",0456,758,SHUTTLE0005,139.3185458208145,221.3185458208145,758.0,953.0,True,SHUTTLE0005,1138.0,-36.318545820814506,
2026-03-03 12:55:52_100_0.3_4,4,4,dynamic_4,"(126.83895278691767, 37.3000683662995)",0158,843,SHUTTLE0003,59.41772874666275,51.41772874666275,843.0,898.0,True,SHUTTLE0003,963.0,13.582271253337247,
2026-03-03 12:55:52_100_0.3_4,5,4,dynamic_5,"(126.86032943964983, 37.28571625029704)",0412,900,SHUTTLE0006,100.25360651799393,306.25360651799394,900.0,965.0,True,SHUTTLE0006,1160.0,-111.25360651799394,
2026-03-03 12:55:52_100_0.3_4,6,3,dynamic_6,"(126.84183515897512, 37.32054597258426)",0082,1080,SHUTTLE0001,0.17904332410070045,151.1790433241007,1080.0,1095.0,True,SHUTTLE0001,1363.0,116.82095667589931,1.0
2026-03-03 12:55:52_100_0.3_4,7,3,dynamic_7,"(126.83315512295178, 37.30747028202057)",0059,1138,SHUTTLE0001,140.25190250111604,30.251902501116035,1138.0,1273.0,True,SHUTTLE0001,1338.0,34.748097498883965,
2026-03-03 12:55:52_100_0.3_4,8,2,dynamic_8,"(126.83757477496529, 37.299522338747806)",0031,1389,SHUTTLE0003,51.197026177505,100.197026177505,1389.0,1454.0,True,SHUTTLE0003,1539.0,-15.197026177504995,
2026-03-03 12:55:52_100_0.3_4,9,1,dynamic_9,"(126.8351539884716, 37.29677579144293)",0203,1500,SHUTTLE0002,42.237898274361925,255.23789827436192,1500.0,1549.0,True,SHUTTLE0002,,,3.0
2026-03-03 12:55:52_100_0.3_4,10,3,dynamic_10,"(126.84723255721629, 37.315290239341216)",0131,1508,SHUTTLE0001,125.41168694770047,269.41168694770045,1508.0,1673.0,True,SHUTTLE0001,1898.0,-44.411686947700446,
2026-03-03 12:55:52_100_0.3_4,11,1,dynamic_11,"(126.8351539884716, 37.29677579144293)",0203,1514,SHUTTLE0002,22.71369482308577,255.23789827436192,1514.0,1584.0,True,SHUTTLE0002,,,2.0
2026-03-03 12:55:52_100_0.3_4,12,1,dynamic_12,"(126.8351539884716, 37.29677579144293)",0203,1537,SHUTTLE0005,54.237898274361925,255.23789827436192,1537.0,1582.0,True,SHUTTLE0005,,,2.0
2026-03-03 12:55:52_100_0.3_4,13,2,dynamic_13,"(126.84067068578253, 37.3010249492973)",0114,1580,SHUTTLE0004,102.2262471438893,109.2262471438893,1580.0,2011.0,True,SHUTTLE0004,2454.0,333.7737528561107,2.0
2026-03-03 12:55:52_100_0.3_4,14,1,dynamic_14,"(126.8351539884716, 37.29677579144293)",0203,1594,SHUTTLE0005,0.23789827436192315,255.23789827436192,1594.0,1619.0,True,SHUTTLE0005,,,1.0
2026-03-03 12:55:52_100_0.3_4,15,3,dynamic_15,"(126.84585317247576, 37.307933835742304)",0349,1606,SHUTTLE0004,76.10236384963298,167.10236384963298,1606.0,1721.0,True,SHUTTLE0004,1886.0,-2.1023638496329795,
2026-03-03 12:55:52_100_0.3_4,16,1,dynamic_16,"(126.8351539884716, 37.29677579144293)",0203,1621,SHUTTLE0003,42.237898274361925,255.23789827436192,1621.0,1920.0,True,SHUTTLE0003,2220.0,44.762101725638075,2.0
2026-03-03 12:55:52_100_0.3_4,17,1,dynamic_17,"(126.8351539884716, 37.29677579144293)",0203,1626,SHUTTLE0002,59.237898274361925,255.23789827436192,1626.0,1684.0,True,SHUTTLE0002,1954.0,14.762101725638075,1.0
2026-03-03 12:55:52_100_0.3_4,18,1,dynamic_18,"(126.8351539884716, 37.29677579144293)",0203,1629,SHUTTLE0002,59.713694823085774,255.23789827436192,1629.0,1719.0,True,SHUTTLE0002,,,
2026-03-03 12:55:52_100_0.3_4,19,2,dynamic_19,"(126.82990461093381, 37.297572883949854)",0203,1641,SHUTTLE0003,184.6457456472027,190.16994909847884,1641.0,2025.0,True,SHUTTLE0003,2349.0,133.83005090152116,1.0
2026-03-03 12:55:52_100_0.3_4,20,2,dynamic_20,"(126.8296347539361, 37.29764857430403)",0114,1655,SHUTTLE0003,162.09260653584704,174.09260653584704,1655.0,1750.0,True,SHUTTLE0003,1865.0,-59.09260653584704,
