scenario_info,currenttime,shuttle_id,shuttle_state,cur_dst,cur_node,cur_path,cur_psgr,cur_psgr_num
2026-03-03 14:18:50_100_0.3_89,56.0,SHUTTLE0001,MOVE,[],0101,"['0101', '0443', '0110', '0414', '0154', '0309', '0248', '0187', '0243', '0346', '0470', '0424', '0017', '0451', '0478', 'dynamic_1', '0478', '0451', '0017', '0424', '0470', '0346', '0243', '0187', '0248', '0309', '0154', '0217', '0203', '0240', '0466', '0296']",[],0
2026-03-03 14:18:50_100_0.3_89,59.0,SHUTTLE0003,MOVE,"[('0031', 'DROPPING', 2, False, -2)]",0201,"['0201', '0280', '0107', '0098', '0275', '0330', 'dynamic_2', '0330', '0460', '0013', '0342', '0040', '0225', '0246', '0453', '0184', '0116', '0306', '0171', '0079', '0475', '0265', '0193', '0056', '0252', '0234', '0210', '0319', '0244', '0389', '0162', '0031']",[],0
2026-03-03 14:18:50_100_0.3_89,66.0,SHUTTLE0001,MOVE,[],0443,"['0443', '0110', '0414', '0154', '0309', '0248', '0187', '0243', '0346', '0470', '0424', '0017', '0451', '0478', 'dynamic_1', '0478', '0451', '0017', '0424', '0470', '0346', '0243', '0187', '0248', '0309', '0154', '0217', '0203', '0240', '0466', '0296']",[],0
2026-03-03 14:18:50_100_0.3_89,69.0,SHUTTLE0003,MOVE,"[('0031', 'DROPPING', 2, False, -2)]",0280,"['0280', '0107', '0098', '0275', '0330', 'dynamic_2', '0330', '0460', '0013', '0342', '0040', '0225', '0246', '0453', '0184', '0116', '0306', '0171', '0079', '0475', '0265', '0193', '0056', '0252', '0234', '0210', '0319', '0244', '0389', '0162', '0031']",[],0
2026-03-03 14:18:50_100_0.3_89,76.0,SHUTTLE0001,MOVE,[],0110,"['0110', '0414', '0154', '0309', '0248', '0187', '0243', '0346', '0470', '0424', '0017', '0451', '0478', 'dynamic_1', '0478', '0451', '0017', '0424', '0470', '0346', '0243', '0187', '0248', '0309', '0154', '0217', '0203', '0240', '0466', '0296']",[],0
2026-03-03 14:18:50_100_0.3_89,79.0,SHUTTLE0003,MOVE,"[('0031', 'DROPPING', 2, False, -2)]",0107,"['0107', '0098', '0275', '0330', 'dynamic_2', '0330', '0460', '0013', '0342', '0040', '0225', '0246', '0453', '0184', '0116', '0306', '0171', '0079', '0475', '0265', '0193', '0056', '0252', '0234', '0210', '0319', '0244', '0389', '0162', '0031']",[],0
2026-03-03 14:18:50_100_0.3_89,86.0,SHUTTLE0001,MOVE,[],0414,"['0414', '0154', '0309', '0248', '0187', '0243', '0346', '0470', '0424', '0017', '0451', '0478', 'dynamic_1', '0478', '0451', '0017', '0424', '0470', '0346', '0243', '0187', '0248', '0309', '0154', '0217', '0203', '0240', '0466', '0296']",[],0
2026-03-03 14:18:50_100_0.3_89,89.0,SHUTTLE0003,MOVE,"[('0031', 'DROPPING', 2, False, -2)]",0098,"['0098', '0275', '0330', 'dynamic_2', '0330', '0460', '0013', '0342', '0040', '0225', '0246', '0453', '0184', '0116', '0306', '0171', '0079', '0475', '0265', '0193', '0056', '0252', '0234', '0210', '0319', '0244', '0389', '0162', '0031']",[],0
2026-03-03 14:18:50_100_0.3_89,96.0,SHUTTLE0001,MOVE,[],0154,"['0154', '0309', '0248', '0187', '0243', '0346', '0470', '0424', '0017', '0451', '0478', 'dynamic_1', '0478', '0451', '0017', '0424', '0470', '0346', '0243', '0187', '0248', '0309', '0154', '0217', '0203', '0240', '0466', '0296']",[],0
2026-03-03 14:18:50_100_0.3_89,99.0,SHUTTLE0003,MOVE,"[('0031', 'DROPPING', 2, False, -2)]",0275,"['0275', '0330', 'dynamic_2', '0330', '0460', '0013', '0342', '0040', '0225', '0246', '0453', '0184', '0116', '0306', '0171', '0079', '0475', '0265', '0193', '0056', '0252', '0234', '0210', '0319', '0244', '0389', '0162', '0031']",[],0
