scenario_info,passenger_id,psgrNum,dep_node,dep_node_expanded,arr_node,calltime,shuttleid,expectedwaitingtime,expectedarrivaltime,waitstarttime,boardingtime,success,shuttleID,pathChanged,arrivaltime,increased_time
2026-03-03 13:57:16_100_0.3_6,1,4,dynamic_1,"(126.83778846567157, 37.298142909729954)",0334,28,SHUTTLE0002,67.09341384228209,176.09341384228208,28.0,103.0,True,SHUTTLE0002,1.0,533.0,253.90658615771792
2026-03-03 13:57:16_100_0.3_6,2,3,dynamic_2,"(126.83270934159515, 37.307776903059114)",0069,56,SHUTTLE0003,123.13839056111021,193.1383905611102,56.0,201.0,True,SHUTTLE0003,1.0,832.0,437.8616094388898
2026-03-03 13:57:16_100_0.3_6,3,3,dynamic_3,"(126.84177276196733, 37.29586392707008)",0203,107,SHUTTLE0004,228.3305411825317,296.3305411825317,107.0,262.0,True,SHUTTLE0004,1.0,750.0,191.6694588174683
2026-03-03 13:57:16_100_0.3_6,4,4,dynamic_4,"(126.84590246383175, 37.31971835820229)",0162,118,SHUTTLE0001,26.256206748775064,315.25620674877507,118.0,143.0,True,SHUTTLE0001,1.0,856.0,397.74379325122493
2026-03-03 13:57:16_100_0.3_6,5,4,dynamic_5,"(126.83891526791649, 37.29615163976422)",0349,158,SHUTTLE0002,111.25658192323182,254.2565819232318,158.0,253.0,True,SHUTTLE0002,,428.0,-79.2565819232318
2026-03-03 13:57:16_100_0.3_6,6,2,dynamic_6,"(126.83298604147873, 37.30857880661301)",0167,217,SHUTTLE0005,139.18677658861995,48.186776588619956,217.0,421.0,True,SHUTTLE0005,1.0,561.0,91.81322341138005
2026-03-03 13:57:16_100_0.3_6,7,4,dynamic_7,"(126.83805699359522, 37.29307135846206)",0428,315,SHUTTLE0004,83.38166694680038,329.38166694680035,315.0,390.0,True,SHUTTLE0004,,645.0,-74.38166694680035
2026-03-03 13:57:16_100_0.3_6,8,2,dynamic_8,"(126.8205779915832, 37.314014641591434)",0274,321,SHUTTLE0001,274.0986081517873,325.0986081517873,321.0,556.0,True,SHUTTLE0001,,811.0,-70.09860815178729
2026-03-03 13:57:16_100_0.3_6,9,4,dynamic_9,"(126.83339015750917, 37.30869113166278)",0435,336,SHUTTLE0005,28.69765267649721,102.3240994992573,336.0,456.0,True,SHUTTLE0005,,616.0,57.6759005007427
2026-03-03 13:57:16_100_0.3_6,10,2,dynamic_10,"(126.83928171242421, 37.297514582087345)",0019,377,SHUTTLE0003,252.2135673454571,22.2135673454571,377.0,592.0,True,SHUTTLE0003,,637.0,22.7864326545429
