scenario_info,passenger_id,psgrNum,dep_node,dep_node_expanded,arr_node,calltime,shuttleid,expectedwaitingtime,expectedarrivaltime,waitstarttime,boardingtime,success,shuttleID,pathChanged,arrivaltime,increased_time
2026-03-03 14:34:08_100_0.3_52,1,2,dynamic_1,"(126.85194325515381, 37.29680434167286)",0242,32,SHUTTLE0004,55.26878027049583,309.2687802704958,32.0,67.0,True,SHUTTLE0004,1.0,594.0,217.73121972950418
2026-03-03 14:34:08_100_0.3_52,2,4,dynamic_2,"(126.83630054443161, 37.298008499470654)",0386,38,SHUTTLE0002,97.33518535382612,282.3351853538261,38.0,123.0,True,SHUTTLE0002,1.0,718.0,312.6648146461739
2026-03-03 14:34:08_100_0.3_52,3,2,dynamic_3,"(126.84726606254696, 37.315702441393846)",0180,77,SHUTTLE0001,62.34822242093589,164.34822242093588,77.0,172.0,True,SHUTTLE0001,,347.0,10.651777579064117
2026-03-03 14:34:08_100_0.3_52,4,2,dynamic_4,"(126.8430700834262, 37.31674153956371)",0456,86,SHUTTLE0003,128.18201855390322,282.1820185539032,86.0,201.0,True,SHUTTLE0003,,416.0,-67.18201855390322
2026-03-03 14:34:08_100_0.3_52,5,3,dynamic_5,"(126.84867180982586, 37.31359320423937)",0122,119,SHUTTLE0004,154.0674322299708,293.0674322299708,119.0,294.0,True,SHUTTLE0004,,539.0,-48.06743222997079
2026-03-03 14:34:08_100_0.3_52,6,2,dynamic_6,"(126.83370180478235, 37.297216925241656)",0314,253,SHUTTLE0002,217.17230946407932,215.17230946407932,253.0,398.0,True,SHUTTLE0002,,513.0,-100.17230946407932
2026-03-03 14:34:08_100_0.3_52,7,4,dynamic_7,"(126.84672613696229, 37.315457485858346)",0203,309,SHUTTLE0005,154.25699484060192,45.25699484060192,309.0,474.0,True,SHUTTLE0005,,559.0,39.74300515939808
2026-03-03 14:34:08_100_0.3_52,8,2,dynamic_8,"(126.82878243137557, 37.31217495416399)",0274,467,SHUTTLE0001,115.11521823589896,256.11521823589896,467.0,602.0,True,SHUTTLE0001,,807.0,-51.115218235898965
2026-03-03 14:34:08_100_0.3_52,9,4,dynamic_9,"(126.85724449205735, 37.290538973897)",0158,472,SHUTTLE0006,91.15874550907692,295.15874550907694,472.0,527.0,True,SHUTTLE0006,1.0,1041.0,218.84125449092306
2026-03-03 14:34:08_100_0.3_52,10,2,dynamic_10,"(126.83594469470673, 37.31737778868872)",0312,624,SHUTTLE0005,0.36139257361195914,92.36139257361197,624.0,649.0,True,SHUTTLE0005,,774.0,32.638607426388035
2026-03-03 14:34:08_100_0.3_52,11,4,dynamic_11,"(126.8490666697442, 37.30529927380275)",0161,676,SHUTTLE0006,67.22236672585672,130.22236672585672,676.0,781.0,True,SHUTTLE0006,,936.0,24.777633274143284
2026-03-03 14:34:08_100_0.3_52,12,4,dynamic_12,"(126.85131405253247, 37.296806212501416)",0182,689,SHUTTLE0003,292.35284597295106,274.35284597295106,689.0,864.0,True,SHUTTLE0003,1.0,1305.0,166.64715402704894
2026-03-03 14:34:08_100_0.3_52,13,2,dynamic_13,"(126.81562039637369, 37.30957830686455)",0349,793,SHUTTLE0004,30.350894312833443,339.3508943128335,793.0,848.0,True,SHUTTLE0004,,1143.0,-44.350894312833475
2026-03-03 14:34:08_100_0.3_52,14,2,dynamic_14,"(126.85207706208581, 37.29565688766344)",0041,902,SHUTTLE0005,255.11721994548137,127.11721994548137,902.0,1117.0,True,SHUTTLE0005,,1202.0,-42.11721994548137
2026-03-03 14:34:08_100_0.3_52,15,3,dynamic_15,"(126.84793578493418, 37.29757131085677)",0221,920,SHUTTLE0003,55.32691866620632,169.32691866620632,920.0,985.0,True,SHUTTLE0003,,1150.0,-4.326918666206325
2026-03-03 14:34:08_100_0.3_52,16,2,dynamic_16,"(126.84647285361461, 37.31531334239262)",0454,1008,SHUTTLE0002,96.2684748205313,82.2684748205313,1008.0,1143.0,True,SHUTTLE0002,,1268.0,42.731525179468704
2026-03-03 14:34:08_100_0.3_52,17,3,dynamic_17,"(126.83801842144443, 37.30338887415981)",0263,1142,SHUTTLE0006,93.19638740786226,174.19638740786226,1142.0,1257.0,True,SHUTTLE0006,,1422.0,-9.196387407862261
2026-03-03 14:34:08_100_0.3_52,18,4,dynamic_18,"(126.85640143010242, 37.32021842083134)",0031,1262,SHUTTLE0004,301.45799903440764,449.45799903440764,1262.0,1457.0,True,SHUTTLE0004,1.0,2051.0,144.54200096559236
2026-03-03 14:34:08_100_0.3_52,19,1,dynamic_19,"(126.8352535886907, 37.29247798602247)",0380,1500,SHUTTLE0001,99.34615892727572,338.3461589272757,1500.0,1572.0,True,SHUTTLE0001,7.0,,
2026-03-03 14:34:08_100_0.3_52,20,1,dynamic_20,"(126.8352535886907, 37.29247798602247)",0380,1514,SHUTTLE0001,81.03847678182716,338.3461589272757,1514.0,1654.0,True,SHUTTLE0001,6.0,,
2026-03-03 14:34:08_100_0.3_52,21,1,dynamic_21,"(126.8352535886907, 37.29247798602247)",0380,1537,SHUTTLE0001,14.038476781827157,339.03847678182717,1537.0,1607.0,True,SHUTTLE0001,5.0,,
2026-03-03 14:34:08_100_0.3_52,22,4,dynamic_22,"(126.84134531969933, 37.29736540442476)",0121,1558,SHUTTLE0003,264.31432900664515,236.31432900664515,1558.0,1763.0,True,SHUTTLE0003,1.0,2208.0,208.68567099335485
2026-03-03 14:34:08_100_0.3_52,23,3,dynamic_23,"(126.85186516052005, 37.29670559440487)",0203,1588,SHUTTLE0005,127.23945427527649,274.23945427527644,1588.0,1673.0,True,SHUTTLE0005,,1918.0,-29.239454275276444
2026-03-03 14:34:08_100_0.3_52,24,1,dynamic_24,"(126.8352535886907, 37.29247798602247)",0380,1594,SHUTTLE0002,282.3461589272757,338.3461589272757,1594.0,1829.0,True,SHUTTLE0002,,2024.0,-143.34615892727572
2026-03-03 14:34:08_100_0.3_52,25,1,dynamic_25,"(126.8352535886907, 37.29247798602247)",0380,1621,SHUTTLE0001,1.038476781827157,338.3461589272757,1621.0,1837.0,True,SHUTTLE0001,4.0,,
2026-03-03 14:34:08_100_0.3_52,26,1,dynamic_26,"(126.8352535886907, 37.29247798602247)",0380,1626,SHUTTLE0001,1.038476781827157,339.03847678182717,1626.0,1697.0,True,SHUTTLE0001,3.0,,
2026-03-03 14:34:08_100_0.3_52,27,1,dynamic_27,"(126.8352535886907, 37.29247798602247)",0380,1629,SHUTTLE0001,1.730794636378595,339.03847678182717,1629.0,1732.0,True,SHUTTLE0001,2.0,,
2026-03-03 14:34:08_100_0.3_52,28,2,dynamic_28,"(126.85865501433813, 37.30128030266964)",0221,1666,SHUTTLE0004,100.19296448373046,70.19296448373046,1666.0,1771.0,True,SHUTTLE0004,,1846.0,4.807035516269536
2026-03-03 14:34:08_100_0.3_52,29,1,dynamic_29,"(126.8352535886907, 37.29247798602247)",0380,1672,SHUTTLE0001,1.730794636378595,339.03847678182717,1672.0,1767.0,True,SHUTTLE0001,1.0,,
2026-03-03 14:34:08_100_0.3_52,30,1,dynamic_30,"(126.8352535886907, 37.29247798602247)",0380,1672,SHUTTLE0001,2.4231124909300332,339.03847678182717,1672.0,1802.0,True,SHUTTLE0001,,2032.0,-109.03847678182717
2026-03-03 14:34:08_100_0.3_52,31,1,dynamic_31,"(126.8352535886907, 37.29247798602247)",0380,1803,SHUTTLE0003,74.34615892727572,338.3461589272757,1803.0,1868.0,True,SHUTTLE0003,,2063.0,-143.34615892727572
2026-03-03 14:34:08_100_0.3_52,32,2,dynamic_32,"(126.8623202200869, 37.30264155073975)",0014,1844,SHUTTLE0006,37.329984055178414,226.32998405517841,1844.0,1899.0,True,SHUTTLE0006,,2084.0,-41.329984055178414
2026-03-03 14:34:08_100_0.3_52,33,2,dynamic_33,"(126.83245855021316, 37.31370795618284)",0356,2116,SHUTTLE0005,45.16517171047458,231.16517171047457,2116.0,2181.0,True,SHUTTLE0005,,2386.0,-26.165171710474567
2026-03-03 14:34:08_100_0.3_52,34,2,dynamic_34,"(126.84607282790877, 37.30812492033774)",0019,2270,SHUTTLE0003,51.126770836659745,145.12677083665974,2270.0,2355.0,True,SHUTTLE0003,,2500.0,-0.12677083665974465
2026-03-03 14:34:08_100_0.3_52,35,2,dynamic_35,"(126.83114719200643, 37.29716537243566)",0203,2538,SHUTTLE0004,74.29592732316407,286.29592732316405,2538.0,2593.0,True,SHUTTLE0004,,2838.0,-41.29592732316405
2026-03-03 14:34:08_100_0.3_52,36,2,dynamic_36,"(126.8206218646353, 37.29433002830987)",0044,2595,SHUTTLE0006,155.3989308239078,77.39893082390779,2595.0,2710.0,True,SHUTTLE0006,,2765.0,-22.39893082390779
2026-03-03 14:34:08_100_0.3_52,37,4,dynamic_37,"(126.8309261634259, 37.29224508876977)",0244,2652,SHUTTLE0003,131.30341941883637,0.3034194188363732,2652.0,2727.0,True,SHUTTLE0003,,2752.0,24.696580581163627
2026-03-03 14:34:08_100_0.3_52,38,2,dynamic_38,"(126.84142978226706, 37.29588650166382)",0203,2858,SHUTTLE0003,120.37766402172534,296.3776640217253,2858.0,2933.0,True,SHUTTLE0003,1.0,3455.0,225.6223359782747
2026-03-03 14:34:08_100_0.3_52,39,2,dynamic_39,"(126.83476143860835, 37.29523634687344)",0031,3050,SHUTTLE0003,142.0578447585133,0.05784475851331568,3050.0,3175.0,True,SHUTTLE0003,,3200.0,24.942155241486685
2026-03-03 14:34:08_100_0.3_52,40,4,dynamic_40,"(126.82827376116923, 37.28902402955603)",0203,3080,SHUTTLE0006,60.11165586169402,218.11165586169403,3080.0,3145.0,True,SHUTTLE0006,,3360.0,-3.1116558616940324
2026-03-03 14:34:08_100_0.3_52,41,2,dynamic_41,"(126.83946141841845, 37.298080743332235)",0233,3125,SHUTTLE0005,163.35830457665008,275.3583045766501,3125.0,3250.0,True,SHUTTLE0005,,3525.0,-0.3583045766500845
2026-03-03 14:34:08_100_0.3_52,42,2,dynamic_42,"(126.83224744273595, 37.31167926622092)",0087,3144,SHUTTLE0004,72.09442247575056,60.09442247575057,3144.0,3229.0,True,SHUTTLE0004,,3304.0,14.90557752424943
