scenario_info,currenttime,shuttle_id,shuttle_state,cur_dst,cur_node,cur_path,cur_psgr,cur_psgr_num
2026-03-02 21:41:10_100_0.3_4,189.0,SHUTTLE0003,MOVE,[],0201,"['0201', '0262', '0231', '0145', '0296', '0078', '0077', '0415', '0391', '0316', '0450', '0015', 'dynamic_1', '0015', '0288', '0446', '0417', '0299', '0358', '0249', '0133', '0392', '0053', '0080', '0237', '0050', '0395']",[],0
2026-03-02 21:41:10_100_0.3_4,199.0,SHUTTLE0003,MOVE,[],0262,"['0262', '0231', '0145', '0296', '0078', '0077', '0415', '0391', '0316', '0450', '0015', 'dynamic_1', '0015', '0288', '0446', '0417', '0299', '0358', '0249', '0133', '0392', '0053', '0080', '0237', '0050', '0395']",[],0
2026-03-02 21:41:10_100_0.3_4,209.0,SHUTTLE0003,MOVE,[],0231,"['0231', '0145', '0296', '0078', '0077', '0415', '0391', '0316', '0450', '0015', 'dynamic_1', '0015', '0288', '0446', '0417', '0299', '0358', '0249', '0133', '0392', '0053', '0080', '0237', '0050', '0395']",[],0
2026-03-02 21:41:10_100_0.3_4,219.0,SHUTTLE0003,MOVE,[],0145,"['0145', '0296', '0078', '0077', '0415', '0391', '0316', '0450', '0015', 'dynamic_1', '0015', '0288', '0446', '0417', '0299', '0358', '0249', '0133', '0392', '0053', '0080', '0237', '0050', '0395']",[],0
2026-03-02 21:41:10_100_0.3_4,229.0,SHUTTLE0003,MOVE,[],0296,"['0296', '0078', '0077', '0415', '0391', '0316', '0450', '0015', 'dynamic_1', '0015', '0288', '0446', '0417', '0299', '0358', '0249', '0133', '0392', '0053', '0080', '0237', '0050', '0395']",[],0
2026-03-02 21:41:10_100_0.3_4,239.0,SHUTTLE0003,MOVE,[],0078,"['0078', '0077', '0415', '0391', '0316', '0450', '0015', 'dynamic_1', '0015', '0288', '0446', '0417', '0299', '0358', '0249', '0133', '0392', '0053', '0080', '0237', '0050', '0395']",[],0
2026-03-02 21:41:10_100_0.3_4,249.0,SHUTTLE0003,MOVE,[],0077,"['0077', '0415', '0391', '0316', '0450', '0015', 'dynamic_1', '0015', '0288', '0446', '0417', '0299', '0358', '0249', '0133', '0392', '0053', '0080', '0237', '0050', '0395']",[],0
2026-03-02 21:41:10_100_0.3_4,259.0,SHUTTLE0003,MOVE,[],0415,"['0415', '0391', '0316', '0450', '0015', 'dynamic_1', '0015', '0288', '0446', '0417', '0299', '0358', '0249', '0133', '0392', '0053', '0080', '0237', '0050', '0395']",[],0
2026-03-02 21:41:10_100_0.3_4,269.0,SHUTTLE0003,MOVE,[],0391,"['0391', '0316', '0450', '0015', 'dynamic_1', '0015', '0288', '0446', '0417', '0299', '0358', '0249', '0133', '0392', '0053', '0080', '0237', '0050', '0395']",[],0
2026-03-02 21:41:10_100_0.3_4,279.0,SHUTTLE0003,MOVE,[],0316,"['0316', '0450', '0015', 'dynamic_1', '0015', '0288', '0446', '0417', '0299', '0358', '0249', '0133', '0392', '0053', '0080', '0237', '0050', '0395']",[],0
2026-03-02 21:41:10_100_0.3_4,289.0,SHUTTLE0003,MOVE,[],0450,"['0450', '0015', 'dynamic_1', '0015', '0288', '0446', '0417', '0299', '0358', '0249', '0133', '0392', '0053', '0080', '0237', '0050', '0395']",[],0
2026-03-02 21:41:10_100_0.3_4,299.0,SHUTTLE0003,MOVE,[],0015,"['0015', 'dynamic_1', '0015', '0288', '0446', '0417', '0299', '0358', '0249', '0133', '0392', '0053', '0080', '0237', '0050', '0395']",[],0
2026-03-02 21:41:10_100_0.3_4,309.0,SHUTTLE0003,MOVE,[],dynamic_1,"['dynamic_1', '0015', '0288', '0446', '0417', '0299', '0358', '0249', '0133', '0392', '0053', '0080', '0237', '0050', '0395']",[],0
2026-03-02 21:41:10_100_0.3_4,324.0,SHUTTLE0003,MOVE,[],dynamic_1,"['dynamic_1', '0015', '0288', '0446', '0417', '0299', '0358', '0249', '0133', '0392', '0053', '0080', '0237', '0050', '0395']",[1],3
