scenario_info,passenger_id,psgrNum,dep_node,dep_node_expanded,arr_node,calltime,shuttleid,expectedwaitingtime,expectedarrivaltime,waitstarttime,pathChanged,boardingtime,success,shuttleID,arrivaltime,increased_time
2026-03-02 22:04:15_100_0.3_73,14,2,dynamic_14,"(126.86353435846824, 37.30200085642392)",0114,1373,SHUTTLE0005,0.1499296772593859,250.1499296772594,1373,,1398.0,True,SHUTTLE0005,1595.0,-53.149929677259394
2026-03-02 22:04:15_100_0.3_73,15,4,dynamic_15,"(126.8602651756086, 37.31119783388671)",0271,1383,SHUTTLE0003,229.2335138780606,277.2335138780606,1383,1.0,1548.0,True,SHUTTLE0003,2045.0,219.7664861219394
2026-03-02 22:04:15_100_0.3_73,16,2,dynamic_16,"(126.8310687027518, 37.31059625551641)",0050,1392,SHUTTLE0002,28.271466012254773,203.2714660122548,1392,,1457.0,True,SHUTTLE0002,1621.0,-39.27146601225479
2026-03-02 22:04:15_100_0.3_73,17,1,dynamic_17,"(126.83739657110384, 37.29762586758092)",0221,1500,SHUTTLE0004,22.30780976371832,177.30780976371832,1500,8.0,1545.0,True,SHUTTLE0004,,
2026-03-02 22:04:15_100_0.3_73,18,1,dynamic_18,"(126.83739657110384, 37.29762586758092)",0221,1500,SHUTTLE0004,22.923429291154964,177.30780976371832,1500,7.0,1825.0,True,SHUTTLE0004,,
2026-03-02 22:04:15_100_0.3_73,19,1,dynamic_19,"(126.83739657110384, 37.29762586758092)",0221,1500,SHUTTLE0004,22.923429291154964,177.92342929115497,1500,6.0,1580.0,True,SHUTTLE0004,,
2026-03-02 22:04:15_100_0.3_73,20,1,dynamic_20,"(126.83739657110384, 37.29762586758092)",0221,1500,SHUTTLE0004,23.539048818591606,177.92342929115497,1500,5.0,1615.0,True,SHUTTLE0004,,
2026-03-02 22:04:15_100_0.3_73,21,1,dynamic_21,"(126.83739657110384, 37.29762586758092)",0221,1500,SHUTTLE0004,24.15466834602825,177.92342929115497,1500,4.0,1650.0,True,SHUTTLE0004,,
2026-03-02 22:04:15_100_0.3_73,22,1,dynamic_22,"(126.83739657110384, 37.29762586758092)",0221,1500,SHUTTLE0004,24.77028787346489,177.92342929115497,1500,3.0,1685.0,True,SHUTTLE0004,,
2026-03-02 22:04:15_100_0.3_73,23,1,dynamic_23,"(126.83739657110384, 37.29762586758092)",0221,1500,SHUTTLE0004,25.385907400901534,177.92342929115497,1500,2.0,1720.0,True,SHUTTLE0004,,
2026-03-02 22:04:15_100_0.3_73,24,1,dynamic_24,"(126.83739657110384, 37.29762586758092)",0221,1500,SHUTTLE0005,162.30780976371832,177.30780976371832,1500,,1650.0,True,SHUTTLE0005,1825.0,-2.307809763718325
2026-03-02 22:04:15_100_0.3_73,25,1,dynamic_25,"(126.83739657110384, 37.29762586758092)",0221,1500,SHUTTLE0004,26.001526928338176,177.92342929115497,1500,1.0,1755.0,True,SHUTTLE0004,,
2026-03-02 22:04:15_100_0.3_73,26,1,dynamic_26,"(126.83739657110384, 37.29762586758092)",0221,1500,SHUTTLE0004,26.61714645577482,177.92342929115497,1500,,1790.0,True,SHUTTLE0004,2000.0,32.076570708845026
2026-03-02 22:04:15_100_0.3_73,27,3,dynamic_27,"(126.83693898491825, 37.30043089732142)",0105,1546,SHUTTLE0002,129.1849257576065,230.1849257576065,1546,,1656.0,True,SHUTTLE0002,1861.0,-25.184925757606493
2026-03-02 22:04:15_100_0.3_73,28,2,dynamic_28,"(126.86381723918241, 37.289221949152726)",0255,1590,SHUTTLE0003,198.10352363593321,201.1035236359332,1590,,1745.0,True,SHUTTLE0003,1870.0,-76.10352363593319
2026-03-02 22:04:15_100_0.3_73,29,2,dynamic_29,"(126.84634662079736, 37.316983673274585)",0298,1632,SHUTTLE0001,45.29496740968162,136.29496740968162,1632,,1717.0,True,SHUTTLE0001,1872.0,18.705032590318382
2026-03-02 22:04:15_100_0.3_73,30,3,dynamic_30,"(126.82989896146671, 37.29668115065742)",0312,1914,SHUTTLE0006,174.15228881185092,230.1522888118509,1914,1.0,2019.0,True,SHUTTLE0006,2477.0,227.8477111881491
2026-03-02 22:04:15_100_0.3_73,31,4,dynamic_31,"(126.83376881003238, 37.29701823408062)",0173,1916,SHUTTLE0001,215.1085294382104,42.1085294382104,1916,,2061.0,True,SHUTTLE0001,2106.0,2.8914705617896033
2026-03-02 22:04:15_100_0.3_73,32,3,dynamic_32,"(126.8398176975233, 37.296385036479464)",0203,2042,SHUTTLE0006,116.20807581256003,267.20807581256,2042,,2107.0,True,SHUTTLE0006,2362.0,-12.208075812560025
2026-03-02 22:04:15_100_0.3_73,33,2,dynamic_33,"(126.86422173437661, 37.30277337281574)",0044,2089,SHUTTLE0002,62.320473080411666,234.32047308041166,2089,,2164.0,True,SHUTTLE0002,2319.0,-79.32047308041166
2026-03-02 22:04:15_100_0.3_73,34,4,dynamic_34,"(126.83513890015702, 37.30312262065738)",0092,2117,SHUTTLE0003,97.22049557731123,70.22049557731123,2117,,2212.0,True,SHUTTLE0003,2297.0,14.779504422688774
2026-03-02 22:04:15_100_0.3_73,35,2,dynamic_35,"(126.8640980862488, 37.28370283316506)",0414,2120,SHUTTLE0005,262.16953025658324,362.16953025658324,2120,1.0,2295.0,True,SHUTTLE0005,2932.0,274.83046974341676
2026-03-02 22:04:15_100_0.3_73,36,2,dynamic_36,"(126.86002738809128, 37.30053895501764)",0082,2127,SHUTTLE0001,258.16245903469934,240.16245903469937,2127,,2332.0,True,SHUTTLE0001,2547.0,-25.162459034699367
2026-03-02 22:04:15_100_0.3_73,37,2,dynamic_37,"(126.83163818850979, 37.308664843751636)",0298,2332,SHUTTLE0003,86.14968716248526,4.149687162485259,2332,,2424.0,True,SHUTTLE0003,2459.0,30.850312837514743
2026-03-02 22:04:15_100_0.3_73,38,2,dynamic_38,"(126.83945223147785, 37.30220604981418)",0389,2385,SHUTTLE0002,91.08539512656766,183.08539512656768,2385,,2470.0,True,SHUTTLE0002,2585.0,-68.08539512656768
2026-03-02 22:04:15_100_0.3_73,39,3,dynamic_39,"(126.82016563103629, 37.31606043753291)",0274,2389,SHUTTLE0003,128.48752072534703,332.18814640037647,2389,,2604.0,True,SHUTTLE0003,2859.0,-77.18814640037647
2026-03-02 22:04:15_100_0.3_73,40,3,dynamic_40,"(126.82962496571501, 37.30920976841184)",0031,2489,SHUTTLE0006,26.21055031085051,229.21055031085052,2489,,2564.0,True,SHUTTLE0006,2739.0,-54.21055031085052
2026-03-02 22:04:15_100_0.3_73,41,2,dynamic_41,"(126.83726998233969, 37.297771599835485)",0422,2537,SHUTTLE0005,182.29661217084862,145.29661217084862,2537,,2692.0,True,SHUTTLE0005,2827.0,-10.296612170848618
2026-03-02 22:04:15_100_0.3_73,42,2,dynamic_42,"(126.84106417525953, 37.318902602750995)",0395,2580,SHUTTLE0001,129.22244124699938,256.2224412469994,2580,,2725.0,True,SHUTTLE0001,2959.0,-22.22244124699938
2026-03-02 22:04:15_100_0.3_73,43,2,dynamic_43,"(126.84576148812975, 37.31539043932971)",0349,2743,SHUTTLE0006,256.2716654756614,228.2716654756614,2743,1.0,3329.0,True,SHUTTLE0006,3524.0,-33.27166547566139
2026-03-02 22:04:15_100_0.3_73,44,2,dynamic_44,"(126.83223396972407, 37.30904442872317)",0203,2786,SHUTTLE0002,189.20094257759658,85.20094257759656,2786,1.0,2971.0,True,SHUTTLE0002,3281.0,224.79905742240345
2026-03-02 22:04:15_100_0.3_73,45,3,dynamic_45,"(126.817213425831, 37.28520161548506)",0188,2893,SHUTTLE0003,197.4740058355974,266.4740058355974,2893,1.0,2998.0,True,SHUTTLE0003,3500.0,235.52599416440262
2026-03-02 22:04:15_100_0.3_73,46,3,dynamic_46,"(126.83982837576781, 37.29723014108302)",0244,2894,SHUTTLE0001,191.3188253587329,110.31882535873292,2894,,3024.0,True,SHUTTLE0001,3099.0,-35.31882535873292
2026-03-02 22:04:15_100_0.3_73,47,2,dynamic_47,"(126.83256707149141, 37.30887588056158)",0169,2914,SHUTTLE0006,130.19325774561534,123.19325774561534,2914,,3049.0,True,SHUTTLE0006,3174.0,1.806742254384659
2026-03-02 22:04:15_100_0.3_73,48,2,dynamic_48,"(126.84814917983036, 37.30784690472084)",0318,2926,SHUTTLE0002,138.4260092887617,235.02412413356856,2926,,3106.0,True,SHUTTLE0002,3346.0,4.975875866431437
2026-03-02 22:04:15_100_0.3_73,49,2,dynamic_49,"(126.83643833912964, 37.29389057573597)",0044,3085,SHUTTLE0003,186.2295198414347,158.2295198414347,3085,,3210.0,True,SHUTTLE0003,3325.0,-43.229519841434694
2026-03-02 22:04:15_100_0.3_73,50,4,dynamic_50,"(126.84280689181287, 37.29615931823261)",0221,3500,SHUTTLE0001,120.31800928745652,248.31800928745653,3500,,3575.0,True,SHUTTLE0001,,
2026-03-02 22:04:15_100_0.3_73,51,3,dynamic_51,"(126.82079116255198, 37.28962101847812)",0264,3553,SHUTTLE0003,264.6649043377845,274.6649043377845,3553,,,,,,
