scenario_info,passenger_id,psgrNum,dep_node,dep_node_expanded,arr_node,calltime,shuttleid,expectedwaitingtime,expectedarrivaltime,waitstarttime,boardingtime,success,shuttleID,arrivaltime,increased_time,pathChanged
2026-03-02 21:55:55_100_0.3_38,1,3,dynamic_1,"(126.84071735205359, 37.301296373350006)",0349,27,SHUTTLE0002,27.140113437005695,157.1401134370057,27.0,82.0,True,SHUTTLE0002,207.0,-32.14011343700571,
2026-03-02 21:55:55_100_0.3_38,2,2,dynamic_2,"(126.86701086960916, 37.29334084904632)",0168,126,SHUTTLE0006,44.204575580902,227.204575580902,126.0,151.0,True,SHUTTLE0006,653.0,274.795424419098,1.0
2026-03-02 21:55:55_100_0.3_38,3,4,dynamic_3,"(126.83769666205986, 37.31660363539094)",0031,127,SHUTTLE0001,71.33222289666409,296.3322228966641,127.0,202.0,True,SHUTTLE0001,528.0,29.66777710333588,1.0
2026-03-02 21:55:55_100_0.3_38,4,3,dynamic_4,"(126.84781317180747, 37.29733295579042)",0274,174,SHUTTLE0004,44.24435804495812,209.24435804495812,174.0,209.0,True,SHUTTLE0004,344.0,-74.24435804495812,
2026-03-02 21:55:55_100_0.3_38,5,3,dynamic_5,"(126.83672161109864, 37.30102486845691)",0173,213,SHUTTLE0001,173.25847758309675,105.25847758309675,213.0,418.0,True,SHUTTLE0001,503.0,-20.25847758309675,
2026-03-02 21:55:55_100_0.3_38,6,3,dynamic_6,"(126.83416319673985, 37.31801176544022)",0082,217,SHUTTLE0003,107.23634157997988,84.23634157997988,217.0,332.0,True,SHUTTLE0003,437.0,20.76365842002012,
2026-03-02 21:55:55_100_0.3_38,7,4,dynamic_7,"(126.83940249762462, 37.29704875953575)",0221,268,SHUTTLE0006,174.16828591908995,199.16828591908995,268.0,423.0,True,SHUTTLE0006,618.0,-4.1682859190899535,
2026-03-02 21:55:55_100_0.3_38,8,2,dynamic_8,"(126.81733907489307, 37.28515204241521)",0194,405,SHUTTLE0004,197.45450591950447,179.45450591950447,405.0,510.0,True,SHUTTLE0004,625.0,-64.45450591950447,
2026-03-02 21:55:55_100_0.3_38,9,3,dynamic_9,"(126.83599582316592, 37.31648461360513)",0244,477,SHUTTLE0003,80.23785594001005,248.23785594001004,477.0,582.0,True,SHUTTLE0003,807.0,-23.237855940010036,
2026-03-02 21:55:55_100_0.3_38,10,4,dynamic_10,"(126.83263567307866, 37.30847586939463)",0203,639,SHUTTLE0004,54.07403995035477,91.07403995035477,639.0,694.0,True,SHUTTLE0004,789.0,3.9259600496452265,
2026-03-02 21:55:55_100_0.3_38,11,2,dynamic_11,"(126.8636022511853, 37.30309057699132)",0419,713,SHUTTLE0006,115.22114272960017,184.2211427296002,713.0,828.0,True,SHUTTLE0006,1013.0,0.7788572703998113,
2026-03-02 21:55:55_100_0.3_38,12,2,dynamic_12,"(126.83464339709062, 37.298397515146156)",0320,1041,SHUTTLE0001,64.14242221392416,121.14242221392416,1041.0,1096.0,True,SHUTTLE0001,1201.0,-16.142422213924164,
2026-03-02 21:55:55_100_0.3_38,13,2,dynamic_13,"(126.85276018446925, 37.29532095488817)",0354,1063,SHUTTLE0002,0.33976833466706974,141.33976833466707,1063.0,1088.0,True,SHUTTLE0002,1203.0,-26.33976833466707,
2026-03-02 21:55:55_100_0.3_38,14,4,dynamic_14,"(126.86282175093156, 37.30332988046873)",0332,1235,SHUTTLE0002,0.31927413575252966,78.31927413575252,1235.0,1260.0,True,SHUTTLE0002,1315.0,-23.319274135752522,
2026-03-02 21:55:55_100_0.3_38,15,3,dynamic_15,"(126.8376135646343, 37.31751366225895)",0349,1301,SHUTTLE0004,0.43068150960975604,274.43068150960977,1301.0,1326.0,True,SHUTTLE0004,1905.0,304.56931849039023,1.0
2026-03-02 21:55:55_100_0.3_38,16,1,dynamic_16,"(126.83739657110384, 37.29762586758092)",0221,1500,SHUTTLE0001,112.30780976371832,177.30780976371832,1500.0,1605.0,True,SHUTTLE0001,,,2.0
2026-03-02 21:55:55_100_0.3_38,17,1,dynamic_17,"(126.83739657110384, 37.29762586758092)",0221,1500,SHUTTLE0004,124.30780976371832,177.30780976371832,1500.0,1615.0,True,SHUTTLE0004,1790.0,-2.307809763718325,
2026-03-02 21:55:55_100_0.3_38,18,1,dynamic_18,"(126.83739657110384, 37.29762586758092)",0221,1500,SHUTTLE0003,131.30780976371832,177.30780976371832,1500.0,1575.0,True,SHUTTLE0003,1790.0,37.692190236281675,1.0
2026-03-02 21:55:55_100_0.3_38,19,1,dynamic_19,"(126.83739657110384, 37.29762586758092)",0221,1500,SHUTTLE0006,158.30780976371832,177.30780976371832,1500.0,1635.0,True,SHUTTLE0006,1845.0,32.692190236281675,1.0
2026-03-02 21:55:55_100_0.3_38,20,1,dynamic_20,"(126.83739657110384, 37.29762586758092)",0221,1500,SHUTTLE0001,112.92342929115496,177.30780976371832,1500.0,1675.0,True,SHUTTLE0001,,,1.0
