scenario_info,passenger_id,psgrNum,dep_node,dep_node_expanded,arr_node,calltime,shuttleid,expectedwaitingtime,expectedarrivaltime,waitstarttime,boardingtime,success,shuttleID,arrivaltime,increased_time,pathChanged
2026-03-02 21:25:39_100_0.3_24,1,4,dynamic_1,"(126.83774992296823, 37.31381599981851)",0453,135,SHUTTLE0001,98.12907725599756,105.12907725599756,135.0,250.0,True,SHUTTLE0001,375.0,19.870922744002442,
2026-03-02 21:25:39_100_0.3_24,2,2,dynamic_2,"(126.85292178615106, 37.29594258765227)",0221,169,SHUTTLE0004,55.30785745004986,164.30785745004985,169.0,204.0,True,SHUTTLE0004,329.0,-39.30785745004985,
2026-03-02 21:25:39_100_0.3_24,3,2,dynamic_3,"(126.8378260546404, 37.29666104570578)",0203,507,SHUTTLE0002,89.37538848750748,247.37538848750748,507.0,602.0,True,SHUTTLE0002,1054.0,204.62461151249252,1.0
2026-03-02 21:25:39_100_0.3_24,4,2,dynamic_4,"(126.85226724521495, 37.29608235561597)",0044,508,SHUTTLE0004,164.09321567130547,242.09321567130547,508.0,633.0,True,SHUTTLE0004,788.0,-87.09321567130547,
2026-03-02 21:25:39_100_0.3_24,5,3,dynamic_5,"(126.8472593153625, 37.3169209517405)",0340,574,SHUTTLE0001,135.42087841012395,147.42087841012395,574.0,759.0,True,SHUTTLE0001,904.0,-2.4208784101239473,
2026-03-02 21:25:39_100_0.3_24,6,2,dynamic_6,"(126.82541448530468, 37.31639641717246)",0274,580,SHUTTLE0003,49.26742608023714,310.26742608023716,580.0,645.0,True,SHUTTLE0003,890.0,-65.26742608023716,
2026-03-02 21:25:39_100_0.3_24,7,3,dynamic_7,"(126.82972712924655, 37.29640555213706)",0030,669,SHUTTLE0002,116.2522475832564,201.2522475832564,669.0,744.0,True,SHUTTLE0002,859.0,-86.2522475832564,
2026-03-02 21:25:39_100_0.3_24,8,2,dynamic_8,"(126.83585616978586, 37.296699217296364)",0349,798,SHUTTLE0004,162.26203335539742,242.26203335539742,798.0,893.0,True,SHUTTLE0004,1048.0,-87.26203335539742,
2026-03-02 21:25:39_100_0.3_24,9,4,dynamic_9,"(126.85656960178683, 37.304458604847525)",0351,969,SHUTTLE0006,209.152897249286,134.152897249286,969.0,1084.0,True,SHUTTLE0006,1239.0,20.847102750713987,
2026-03-02 21:25:39_100_0.3_24,10,2,dynamic_10,"(126.83319043772036, 37.307782992700986)",0456,1020,SHUTTLE0005,133.2798564430763,215.2798564430763,1020.0,1185.0,True,SHUTTLE0005,1340.0,-60.27985644307631,
2026-03-02 21:25:39_100_0.3_24,11,2,dynamic_11,"(126.83654371609518, 37.29410695409417)",0034,1201,SHUTTLE0003,112.22974948132646,238.22974948132648,1201.0,1276.0,True,SHUTTLE0003,1471.0,-43.22974948132648,
2026-03-02 21:25:39_100_0.3_24,12,3,dynamic_12,"(126.8345745669861, 37.298260752380514)",0094,1390,SHUTTLE0005,71.18145958550181,218.1814595855018,1390.0,1445.0,True,SHUTTLE0005,1870.0,206.8185404144982,1.0
2026-03-02 21:25:39_100_0.3_24,13,1,dynamic_13,"(126.83739657110384, 37.29762586758092)",0221,1500,SHUTTLE0005,74.30780976371832,177.30780976371832,1500.0,1565.0,True,SHUTTLE0005,1745.0,2.692190236281675,
2026-03-02 21:25:39_100_0.3_24,14,1,dynamic_14,"(126.83739657110384, 37.29762586758092)",0221,1500,SHUTTLE0003,168.30780976371832,177.30780976371832,1500.0,1635.0,True,SHUTTLE0003,2027.0,214.69219023628168,2.0
2026-03-02 21:25:39_100_0.3_24,15,1,dynamic_15,"(126.83739657110384, 37.29762586758092)",0221,1500,SHUTTLE0006,172.30780976371832,177.30780976371832,1500.0,1675.0,True,SHUTTLE0006,1928.0,75.69219023628168,2.0
2026-03-02 21:25:39_100_0.3_24,16,1,dynamic_16,"(126.83739657110384, 37.29762586758092)",0221,1500,SHUTTLE0004,212.30780976371832,177.30780976371832,1500.0,1645.0,True,SHUTTLE0004,2207.0,384.6921902362817,1.0
2026-03-02 21:25:39_100_0.3_24,17,1,dynamic_17,"(126.83739657110384, 37.29762586758092)",0221,1500,SHUTTLE0002,225.30780976371832,177.30780976371832,1500.0,1735.0,True,SHUTTLE0002,2240.0,327.6921902362817,2.0
2026-03-02 21:25:39_100_0.3_24,18,1,dynamic_18,"(126.83739657110384, 37.29762586758092)",0221,1500,SHUTTLE0001,293.3078097637183,177.30780976371832,1500.0,1740.0,True,SHUTTLE0001,1923.0,5.692190236281675,
2026-03-02 21:25:39_100_0.3_24,19,1,dynamic_19,"(126.83739657110384, 37.29762586758092)",0221,1500,SHUTTLE0003,168.92342929115497,177.30780976371832,1500.0,1705.0,True,SHUTTLE0003,2032.0,149.69219023628168,1.0
2026-03-02 21:25:39_100_0.3_24,20,1,dynamic_20,"(126.83739657110384, 37.29762586758092)",0221,1500,SHUTTLE0006,172.92342929115497,177.30780976371832,1500.0,1745.0,True,SHUTTLE0006,1933.0,10.692190236281675,1.0
2026-03-02 21:25:39_100_0.3_24,21,1,dynamic_21,"(126.83739657110384, 37.29762586758092)",0221,1500,SHUTTLE0003,168.92342929115497,177.92342929115497,1500.0,1670.0,True,SHUTTLE0003,1880.0,32.076570708845026,
2026-03-02 21:25:39_100_0.3_24,22,1,dynamic_22,"(126.83739657110384, 37.29762586758092)",0221,1500,SHUTTLE0006,172.92342929115497,177.92342929115497,1500.0,1710.0,True,SHUTTLE0006,1923.0,35.076570708845026,
2026-03-02 21:25:39_100_0.3_24,23,2,dynamic_23,"(126.85661059062537, 37.29090077463556)",0275,1575,SHUTTLE0002,388.7380095201685,393.1223899927318,1575.0,1950.0,True,SHUTTLE0002,2560.0,216.87761000726817,1.0
2026-03-02 21:25:39_100_0.3_24,24,2,dynamic_24,"(126.82582348912365, 37.31466723854194)",0203,1590,SHUTTLE0005,369.08664935284514,70.08664935284514,1590.0,1955.0,True,SHUTTLE0005,2020.0,-5.086649352845143,
2026-03-02 21:25:39_100_0.3_24,25,3,dynamic_25,"(126.84148610219918, 37.314201199999765)",0384,1615,SHUTTLE0001,432.739901138334,157.12428161089736,1615.0,2048.0,True,SHUTTLE0001,2528.0,322.87571838910264,1.0
2026-03-02 21:25:39_100_0.3_24,26,2,dynamic_26,"(126.86702536992543, 37.28565810491415)",0212,1710,SHUTTLE0002,392.22243428923855,369.3620347763383,1710.0,2055.0,True,SHUTTLE0002,2365.0,-59.362034776338305,
2026-03-02 21:25:39_100_0.3_24,27,4,dynamic_27,"(126.834328013073, 37.294696486542676)",0398,1742,SHUTTLE0004,183.2206569438009,239.2206569438009,1742.0,1887.0,True,SHUTTLE0004,2082.0,-44.22065694380089,
2026-03-02 21:25:39_100_0.3_24,28,3,dynamic_28,"(126.84257588934369, 37.29777179170918)",0043,1799,,,,,,False,,,,
2026-03-02 21:25:39_100_0.3_24,29,2,dynamic_29,"(126.85710169375842, 37.291494455809605)",0349,1848,SHUTTLE0006,205.37894961933466,64.37894961933466,1848.0,2068.0,True,SHUTTLE0006,2168.0,35.62105038066534,1.0
2026-03-02 21:25:39_100_0.3_24,30,2,dynamic_30,"(126.8380454641298, 37.29705577019646)",0279,1868,SHUTTLE0001,332.48492192667504,433.23635870488033,1868.0,2263.0,True,SHUTTLE0001,2633.0,-63.23635870488033,
2026-03-02 21:25:39_100_0.3_24,31,2,dynamic_31,"(126.85284257571153, 37.29590296539334)",0221,1983,SHUTTLE0006,168.04061416075905,164.28271492208972,1983.0,2143.0,True,SHUTTLE0006,2283.0,-24.282714922089724,
2026-03-02 21:25:39_100_0.3_24,32,3,dynamic_32,"(126.83308333444553, 37.29570003657296)",0274,2012,SHUTTLE0003,228.3916068410329,52.391606841032896,2012.0,2235.0,True,SHUTTLE0003,2280.0,-7.391606841032896,
2026-03-02 21:25:39_100_0.3_24,33,2,dynamic_33,"(126.83985080249936, 37.30008729759049)",0121,2048,SHUTTLE0005,170.30467579898766,110.30467579898765,2048.0,2243.0,True,SHUTTLE0005,2388.0,34.695324201012355,
2026-03-02 21:25:39_100_0.3_24,34,2,dynamic_34,"(126.86335737074349, 37.28781399336141)",0045,2190,SHUTTLE0003,489.10158679405356,454.31837311198774,2190.0,2535.0,True,SHUTTLE0003,3009.0,19.68162688801226,1.0
2026-03-02 21:25:39_100_0.3_24,35,2,dynamic_35,"(126.83876821706484, 37.29771425681742)",0160,2321,SHUTTLE0004,191.0971796813446,56.09717968134463,2321.0,2506.0,True,SHUTTLE0004,2561.0,-1.0971796813446275,
2026-03-02 21:25:39_100_0.3_24,36,2,dynamic_36,"(126.86372678122522, 37.30245486606997)",0203,2380,SHUTTLE0006,107.14305371401468,202.14305371401468,2380.0,2495.0,True,SHUTTLE0006,2680.0,-17.143053714014684,
2026-03-02 21:25:39_100_0.3_24,37,2,dynamic_37,"(126.81630347196018, 37.30912873790782)",0349,2438,SHUTTLE0005,226.0783132735623,339.0783132735623,2438.0,2663.0,True,SHUTTLE0005,2958.0,-44.07831327356229,
2026-03-02 21:25:39_100_0.3_24,38,3,dynamic_38,"(126.85259040544214, 37.295231943134596)",0058,2574,SHUTTLE0003,112.3229189672346,228.3229189672346,2574.0,2649.0,True,SHUTTLE0003,2844.0,-33.322918967234614,
2026-03-02 21:25:39_100_0.3_24,39,3,dynamic_39,"(126.83821867034918, 37.2977459125399)",0274,2666,SHUTTLE0004,56.10563924025225,117.10563924025226,2666.0,2721.0,True,SHUTTLE0004,2796.0,-42.10563924025226,
2026-03-02 21:25:39_100_0.3_24,40,2,dynamic_40,"(126.83641326959005, 37.3168536524562)",0239,2867,SHUTTLE0006,0.12760786135908203,308.1276078613591,2867.0,2892.0,True,SHUTTLE0006,3177.0,-23.12760786135908,
2026-03-02 21:25:39_100_0.3_24,41,2,dynamic_41,"(126.8424492508402, 37.29744116143075)",0162,2937,SHUTTLE0004,164.243370802974,78.24337080297401,2937.0,3022.0,True,SHUTTLE0004,3077.0,-23.243370802974013,
2026-03-02 21:25:39_100_0.3_24,42,3,dynamic_42,"(126.84220016778661, 37.31606466869389)",0362,3012,SHUTTLE0003,137.1271401343048,231.1271401343048,3012.0,3137.0,True,SHUTTLE0003,3362.0,-6.1271401343047955,
2026-03-02 21:25:39_100_0.3_24,43,4,dynamic_43,"(126.83324582314934, 37.29885878858341)",0116,3013,SHUTTLE0005,242.29335575573555,213.29335575573555,3013.0,3168.0,True,SHUTTLE0005,3333.0,-48.29335575573555,
2026-03-02 21:25:39_100_0.3_24,44,2,dynamic_44,"(126.86277796639567, 37.30182170575281)",0354,3175,SHUTTLE0004,298.14641063009964,11.146410630099627,3175.0,3390.0,True,SHUTTLE0004,3425.0,23.853589369900373,
2026-03-02 21:25:39_100_0.3_24,45,3,dynamic_45,"(126.83939892537344, 37.29619001946776)",0114,3493,SHUTTLE0003,70.14626695179025,0.146266951790258,3493.0,3548.0,True,SHUTTLE0003,3573.0,24.85373304820974,
2026-03-02 21:25:39_100_0.3_24,46,3,dynamic_46,"(126.8369947536948, 37.29306773365023)",0031,3559,SHUTTLE0005,236.21365536158547,45.21365536158546,3559.0,,,,,,
2026-03-02 21:25:39_100_0.3_24,47,2,dynamic_47,"(126.83862670849761, 37.297938398191334)",0274,3560,SHUTTLE0004,233.12044748937154,117.12044748937154,3560.0,,,,,,
