scenario_info,passenger_id,psgrNum,dep_node,dep_node_expanded,arr_node,calltime,shuttleid,expectedwaitingtime,expectedarrivaltime,waitstarttime,pathChanged,boardingtime,success,shuttleID,arrivaltime,increased_time
2026-03-02 22:07:03_100_0.3_83,1,3,dynamic_1,"(126.84113961583596, 37.30965472669541)",0082,33,SHUTTLE0002,79.19248226084953,69.19248226084953,33.0,1.0,350.0,True,SHUTTLE0002,444.0,24.80751773915047
2026-03-02 22:07:03_100_0.3_83,2,4,dynamic_2,"(126.83759975404095, 37.30130239447023)",0064,55,SHUTTLE0002,48.20008357832512,161.20008357832512,55.0,,130.0,True,SHUTTLE0002,295.0,3.7999164216748795
2026-03-02 22:07:03_100_0.3_83,3,2,dynamic_3,"(126.85145837659569, 37.29558395780998)",0227,162,SHUTTLE0004,55.22765642143202,235.22765642143202,162.0,1.0,197.0,True,SHUTTLE0004,565.0,132.77234357856798
2026-03-02 22:07:03_100_0.3_83,4,4,dynamic_4,"(126.83181693843021, 37.297869654957736)",0456,226,SHUTTLE0001,278.3365625067406,50.336562506740606,226.0,,461.0,True,SHUTTLE0001,506.0,-5.336562506740606
2026-03-02 22:07:03_100_0.3_83,5,2,dynamic_5,"(126.83119100105309, 37.310469338302994)",0059,324,SHUTTLE0004,109.29669110148956,0.29669110148955297,324.0,,429.0,True,SHUTTLE0004,454.0,24.703308898510446
2026-03-02 22:07:03_100_0.3_83,6,2,dynamic_6,"(126.81597521862491, 37.314201747551444)",0271,351,SHUTTLE0003,40.30580774857138,147.3058077485714,351.0,,416.0,True,SHUTTLE0003,591.0,27.694192251428603
2026-03-02 22:07:03_100_0.3_83,7,2,dynamic_7,"(126.8351480621194, 37.29533086406972)",0375,364,SHUTTLE0005,332.1829768283816,290.1829768283816,364.0,1.0,639.0,True,SHUTTLE0005,1035.0,105.81702317161842
2026-03-02 22:07:03_100_0.3_83,8,2,dynamic_8,"(126.83414302489139, 37.29758905314359)",0274,409,SHUTTLE0002,240.33110698951037,52.331106989510374,409.0,,609.0,True,SHUTTLE0002,654.0,-7.331106989510374
2026-03-02 22:07:03_100_0.3_83,9,2,dynamic_9,"(126.84709700170168, 37.31109688063412)",0221,540,SHUTTLE0004,81.29950171400905,49.299501714009054,540.0,,670.0,True,SHUTTLE0004,735.0,15.700498285990946
2026-03-02 22:07:03_100_0.3_83,10,3,dynamic_10,"(126.83419657643068, 37.295272996068555)",0062,704,SHUTTLE0001,55.13477544641027,283.1347754464103,704.0,1.0,749.0,True,SHUTTLE0001,1237.0,204.8652245535897
2026-03-02 22:07:03_100_0.3_83,11,2,dynamic_11,"(126.84046549840726, 37.29545720869065)",0349,710,SHUTTLE0005,71.31030332377912,254.31030332377912,710.0,,785.0,True,SHUTTLE0005,960.0,-79.31030332377912
2026-03-02 22:07:03_100_0.3_83,12,4,dynamic_12,"(126.82996231166791, 37.309241836329925)",0366,732,SHUTTLE0003,8.189721245282577,147.18972124528258,732.0,,767.0,True,SHUTTLE0003,912.0,-2.189721245282584
2026-03-02 22:07:03_100_0.3_83,13,4,dynamic_13,"(126.84661921455726, 37.315143502944466)",0059,760,SHUTTLE0004,57.269710660193475,136.26971066019348,760.0,1.0,851.0,True,SHUTTLE0004,1081.0,93.73028933980652
2026-03-02 22:07:03_100_0.3_83,14,4,dynamic_14,"(126.83684988952288, 37.31695293153415)",0474,766,SHUTTLE0004,116.66723522020166,220.1278138998147,766.0,,966.0,True,SHUTTLE0004,1208.0,21.872186100185303
2026-03-02 22:07:03_100_0.3_83,15,3,dynamic_15,"(126.84245744925585, 37.2959692969392)",0203,822,SHUTTLE0001,100.30144790331684,296.30144790331684,822.0,,907.0,True,SHUTTLE0001,1172.0,-31.30144790331684
2026-03-02 22:07:03_100_0.3_83,16,4,dynamic_16,"(126.83229031304589, 37.31421757437127)",0050,975,SHUTTLE0003,181.03702864720938,222.03702864720938,975.0,,1140.0,True,SHUTTLE0003,1311.0,-51.03702864720938
2026-03-02 22:07:03_100_0.3_83,17,3,dynamic_17,"(126.84040946522273, 37.31416079547807)",0349,1044,SHUTTLE0005,221.08310547990578,244.08310547990578,1044.0,,1249.0,True,SHUTTLE0005,1464.0,-29.083105479905782
2026-03-02 22:07:03_100_0.3_83,18,2,dynamic_18,"(126.84548688394463, 37.31540061185411)",0059,1113,SHUTTLE0004,210.1907364273219,130.1907364273219,1113.0,,1323.0,True,SHUTTLE0004,1498.0,44.809263572678105
2026-03-02 22:07:03_100_0.3_83,19,4,dynamic_19,"(126.83072551947866, 37.297580255252576)",0007,1194,SHUTTLE0002,0.267460077059425,112.26746007705943,1194.0,,1225.0,True,SHUTTLE0002,1300.0,-37.267460077059425
2026-03-02 22:07:03_100_0.3_83,20,2,dynamic_20,"(126.84110572600355, 37.296589595999045)",0158,1200,SHUTTLE0002,183.87368434998868,49.33876419586983,1200.0,,1355.0,True,SHUTTLE0002,1400.0,-4.338764195869828
2026-03-02 22:07:03_100_0.3_83,21,2,dynamic_21,"(126.83970662051604, 37.297612094622515)",0082,1256,SHUTTLE0003,156.3375230829642,201.3375230829642,1256.0,1.0,1366.0,True,SHUTTLE0003,1935.0,367.6624769170358
2026-03-02 22:07:03_100_0.3_83,22,3,dynamic_22,"(126.83164803627885, 37.30828026202971)",0213,1290,SHUTTLE0001,103.08424521367458,108.08424521367458,1290.0,,1385.0,True,SHUTTLE0001,1510.0,16.915754786325422
2026-03-02 22:07:03_100_0.3_83,23,2,dynamic_23,"(126.83526171893585, 37.2952336444238)",0093,1440,SHUTTLE0002,49.2216792007867,282.2216792007867,1440.0,6.0,1485.0,True,SHUTTLE0002,2180.0,412.7783207992133
2026-03-02 22:07:03_100_0.3_83,24,1,dynamic_24,"(126.83739657110384, 37.29762586758092)",0221,1500,SHUTTLE0002,71.30780976371832,177.30780976371832,1500.0,5.0,1760.0,True,SHUTTLE0002,2090.0,152.69219023628168
2026-03-02 22:07:03_100_0.3_83,25,1,dynamic_25,"(126.83739657110384, 37.29762586758092)",0221,1500,SHUTTLE0003,166.30780976371832,177.30780976371832,1500.0,,1625.0,True,SHUTTLE0003,1800.0,-2.307809763718325
