scenario_info,passenger_id,psgrNum,dep_node,dep_node_expanded,arr_node,calltime,shuttleid,expectedwaitingtime,expectedarrivaltime,waitstarttime,pathChanged,boardingtime,success,shuttleID,arrivaltime,increased_time
2026-03-02 22:26:35_100_0.3_73,1,2,dynamic_1,"(126.83483641700384, 37.29844248144989)",0456,92,SHUTTLE0002,76.16363778229416,71.16363778229416,92,1.0,261.0,True,SHUTTLE0002,316.0,-16.16363778229416
2026-03-02 22:26:35_100_0.3_73,2,3,dynamic_2,"(126.83613977254082, 37.297997186985)",0019,106,SHUTTLE0002,87.2917268888396,30.291726888839605,106,,181.0,True,SHUTTLE0002,216.0,4.708273111160395
2026-03-02 22:26:35_100_0.3_73,3,2,dynamic_3,"(126.85139175483499, 37.30640467391556)",0203,127,SHUTTLE0004,107.13527817545277,142.13527817545275,127,,252.0,True,SHUTTLE0004,447.0,52.864721824547246
2026-03-02 22:26:35_100_0.3_73,4,3,dynamic_4,"(126.8358105247218, 37.29271207546012)",0066,205,SHUTTLE0003,316.1744742061998,276.1744742061998,205,,460.0,True,SHUTTLE0003,705.0,-31.174474206199818
2026-03-02 22:26:35_100_0.3_73,5,4,dynamic_5,"(126.82741805346254, 37.304072551499104)",0482,241,SHUTTLE0005,153.14507754858087,248.14507754858087,241,,426.0,True,SHUTTLE0005,601.0,-73.14507754858087
2026-03-02 22:26:35_100_0.3_73,6,2,dynamic_6,"(126.83269699959511, 37.29841822548219)",0274,249,SHUTTLE0001,278.11149316915765,31.111493169157654,249,,484.0,True,SHUTTLE0001,519.0,3.8885068308423456
2026-03-02 22:26:35_100_0.3_73,7,4,dynamic_7,"(126.85493758653598, 37.287457695484136)",0163,284,SHUTTLE0006,167.3118704285862,148.3118704285862,284,,369.0,True,SHUTTLE0006,464.0,-53.31187042858619
2026-03-02 22:26:35_100_0.3_73,8,3,dynamic_8,"(126.83368772883794, 37.29845646848338)",0312,336,SHUTTLE0002,71.29397625444972,183.29397625444972,336,,391.0,True,SHUTTLE0002,536.0,-38.29397625444972
2026-03-02 22:26:35_100_0.3_73,9,2,dynamic_9,"(126.83744158520057, 37.29808091363175)",0031,666,SHUTTLE0001,103.1861780028617,71.1861780028617,666,,731.0,True,SHUTTLE0001,796.0,-6.186178002861695
2026-03-02 22:26:35_100_0.3_73,10,2,dynamic_10,"(126.83361169600259, 37.29775369904955)",0203,829,SHUTTLE0001,43.29416071739242,255.29416071739243,829,1.0,874.0,True,SHUTTLE0001,1442.0,312.7058392826076
2026-03-02 22:26:35_100_0.3_73,11,4,dynamic_11,"(126.83953941871673, 37.30197421792152)",0016,977,SHUTTLE0001,13.080267633915318,264.0802676339153,977,,1032.0,True,SHUTTLE0001,1287.0,-9.080267633915298
2026-03-02 22:26:35_100_0.3_73,12,4,dynamic_12,"(126.83490549966824, 37.31739662902915)",0284,990,SHUTTLE0004,36.10706390923892,312.10706390923895,990,,1055.0,True,SHUTTLE0004,1344.0,-23.107063909238946
2026-03-02 22:26:35_100_0.3_73,13,2,dynamic_13,"(126.8327649494066, 37.29607109990993)",0158,1209,SHUTTLE0004,147.37562317635408,71.37562317635408,1209,,1369.0,True,SHUTTLE0004,1424.0,-16.375623176354082
2026-03-02 22:26:35_100_0.3_73,14,2,dynamic_14,"(126.86353435846824, 37.30200085642392)",0114,1373,SHUTTLE0005,0.1499296772593859,250.1499296772594,1373,,1398.0,True,SHUTTLE0005,1605.0,-43.149929677259394
2026-03-02 22:26:35_100_0.3_73,15,4,dynamic_15,"(126.8602651756086, 37.31119783388671)",0271,1383,SHUTTLE0003,229.2335138780606,277.2335138780606,1383,1.0,1548.0,True,SHUTTLE0003,2045.0,219.7664861219394
2026-03-02 22:26:35_100_0.3_73,16,2,dynamic_16,"(126.8310687027518, 37.31059625551641)",0050,1392,SHUTTLE0002,28.271466012254773,203.2714660122548,1392,,1457.0,True,SHUTTLE0002,1615.0,-45.27146601225479
2026-03-02 22:26:35_100_0.3_73,17,1,dynamic_17,"(126.83739657110384, 37.29762586758092)",0221,1500,SHUTTLE0004,22.30780976371832,177.30780976371832,1500,3.0,1555.0,True,SHUTTLE0004,,
2026-03-02 22:26:35_100_0.3_73,18,1,dynamic_18,"(126.83739657110384, 37.29762586758092)",0221,1530,SHUTTLE0004,0.9234292911549635,177.30780976371832,1530,2.0,1590.0,True,SHUTTLE0004,,
2026-03-02 22:26:35_100_0.3_73,19,3,dynamic_19,"(126.83693898491825, 37.30043089732142)",0105,1546,SHUTTLE0005,126.1849257576065,230.1849257576065,1546,2.0,1705.0,True,SHUTTLE0005,2110.0,174.8150742423935
2026-03-02 22:26:35_100_0.3_73,20,1,dynamic_20,"(126.83739657110384, 37.29762586758092)",0221,1560,SHUTTLE0002,134.30780976371832,177.30780976371832,1560,3.0,1660.0,True,SHUTTLE0002,2409.0,571.6921902362817
2026-03-02 22:26:35_100_0.3_73,21,2,dynamic_21,"(126.86381723918241, 37.289221949152726)",0255,1590,SHUTTLE0003,198.10352363593321,201.1035236359332,1590,,1745.0,True,SHUTTLE0003,1870.0,-76.10352363593319
2026-03-02 22:26:35_100_0.3_73,22,1,dynamic_22,"(126.83739657110384, 37.29762586758092)",0221,1590,SHUTTLE0005,42.30780976371832,177.6776612789313,1590,1.0,1660.0,True,SHUTTLE0005,2035.0,197.3223387210687
2026-03-02 22:26:35_100_0.3_73,23,1,dynamic_23,"(126.83739657110384, 37.29762586758092)",0221,1620,SHUTTLE0004,21.30780976371832,177.30780976371832,1620,1.0,1655.0,True,SHUTTLE0004,,
2026-03-02 22:26:35_100_0.3_73,24,2,dynamic_24,"(126.84634662079736, 37.316983673274585)",0298,1632,SHUTTLE0001,45.29496740968162,136.29496740968162,1632,2.0,2137.0,True,SHUTTLE0001,2507.0,233.70503259031838
2026-03-02 22:26:35_100_0.3_73,25,1,dynamic_25,"(126.83739657110384, 37.29762586758092)",0221,1650,SHUTTLE0001,201.30780976371832,177.30780976371832,1650,,1865.0,True,SHUTTLE0001,2040.0,-2.307809763718325
2026-03-02 22:26:35_100_0.3_73,26,1,dynamic_26,"(126.83739657110384, 37.29762586758092)",0221,1680,SHUTTLE0002,0.3078097637183212,177.30780976371832,1680,2.0,1705.0,True,SHUTTLE0002,2404.0,521.6921902362817
2026-03-02 22:26:35_100_0.3_73,27,1,dynamic_27,"(126.83739657110384, 37.29762586758092)",0221,1710,SHUTTLE0004,69.30780976371832,177.30780976371832,1710,,1775.0,True,SHUTTLE0004,1950.0,-2.307809763718325
2026-03-02 22:26:35_100_0.3_73,28,1,dynamic_28,"(126.83739657110384, 37.29762586758092)",0221,1740,SHUTTLE0002,29.30780976371832,177.30780976371832,1740,1.0,1785.0,True,SHUTTLE0002,2321.0,358.6921902362817
2026-03-02 22:26:35_100_0.3_73,29,1,dynamic_29,"(126.83739657110384, 37.29762586758092)",0221,1770,SHUTTLE0005,92.30780976371832,177.30780976371832,1770,,1855.0,True,SHUTTLE0005,2030.0,-2.307809763718325
2026-03-02 22:26:35_100_0.3_73,30,3,dynamic_30,"(126.82989896146671, 37.29668115065742)",0312,1914,SHUTTLE0006,174.15228881185092,230.1522888118509,1914,1.0,2019.0,True,SHUTTLE0006,2534.0,284.8477111881491
2026-03-02 22:26:35_100_0.3_73,31,4,dynamic_31,"(126.83376881003238, 37.29701823408062)",0173,1916,SHUTTLE0002,190.1085294382104,42.1085294382104,1916,,2081.0,True,SHUTTLE0002,2126.0,2.8914705617896033
2026-03-02 22:26:35_100_0.3_73,32,3,dynamic_32,"(126.8398176975233, 37.296385036479464)",0203,2042,SHUTTLE0001,315.79801063192326,297.20807581256,2042,2.0,2352.0,True,SHUTTLE0001,3011.0,361.79192418744
2026-03-02 22:26:35_100_0.3_73,33,2,dynamic_33,"(126.86422173437661, 37.30277337281574)",0044,2089,SHUTTLE0006,276.32047308041166,234.32047308041166,2089,,2274.0,True,SHUTTLE0006,2429.0,-79.32047308041166
2026-03-02 22:26:35_100_0.3_73,34,4,dynamic_34,"(126.83513890015702, 37.30312262065738)",0092,2117,SHUTTLE0003,97.22049557731123,70.22049557731123,2117,3.0,2754.0,True,SHUTTLE0003,3249.0,424.7795044226888
2026-03-02 22:26:35_100_0.3_73,35,2,dynamic_35,"(126.8640980862488, 37.28370283316506)",0414,2120,SHUTTLE0005,249.16953025658322,362.16953025658324,2120,2.0,2275.0,True,SHUTTLE0005,2960.0,322.83046974341676
2026-03-02 22:26:35_100_0.3_73,36,2,dynamic_36,"(126.86002738809128, 37.30053895501764)",0082,2127,SHUTTLE0003,232.16245903469937,240.16245903469937,2127,,2332.0,True,SHUTTLE0003,2554.0,-18.162459034699367
2026-03-02 22:26:35_100_0.3_73,37,2,dynamic_37,"(126.83163818850979, 37.308664843751636)",0298,2332,SHUTTLE0005,302.14968716248524,4.149687162485259,2332,1.0,2810.0,True,SHUTTLE0005,2845.0,30.850312837514743
2026-03-02 22:26:35_100_0.3_73,38,2,dynamic_38,"(126.83945223147785, 37.30220604981418)",0389,2385,SHUTTLE0005,136.08539512656768,183.08539512656768,2385,,2530.0,True,SHUTTLE0005,2645.0,-68.08539512656768
2026-03-02 22:26:35_100_0.3_73,39,3,dynamic_39,"(126.82016563103629, 37.31606043753291)",0274,2389,SHUTTLE0002,202.1881464003765,332.18814640037647,2389,,2624.0,True,SHUTTLE0002,2888.0,-68.18814640037647
2026-03-02 22:26:35_100_0.3_73,40,3,dynamic_40,"(126.82962496571501, 37.30920976841184)",0031,2489,SHUTTLE0003,111.21055031085051,254.65154146547297,2489,,2629.0,True,SHUTTLE0003,2859.0,-24.651541465472974
2026-03-02 22:26:35_100_0.3_73,41,2,dynamic_41,"(126.83726998233969, 37.297771599835485)",0422,2537,SHUTTLE0001,181.29661217084862,145.29661217084862,2537,,2672.0,True,SHUTTLE0001,2811.0,-6.2966121708486185
2026-03-02 22:26:35_100_0.3_73,42,2,dynamic_42,"(126.84106417525953, 37.318902602750995)",0395,2580,SHUTTLE0006,141.22244124699938,256.2224412469994,2580,,2745.0,True,SHUTTLE0006,2981.0,-20.22244124699938
2026-03-02 22:26:35_100_0.3_73,43,2,dynamic_43,"(126.84576148812975, 37.31539043932971)",0349,2743,SHUTTLE0002,467.2716654756614,228.2716654756614,2743,,3078.0,True,SHUTTLE0002,3273.0,-33.27166547566139
