scenario_info,passenger_id,psgrNum,dep_node,dep_node_expanded,arr_node,calltime,shuttleid,expectedwaitingtime,expectedarrivaltime,waitstarttime,boardingtime,success,shuttleID,pathChanged,arrivaltime,increased_time
2026-03-03 13:55:06_100_0.3_97,1,2,dynamic_1,"(126.81971194925204, 37.29603128070074)",0082,12,SHUTTLE0002,168.2786436469032,155.2786436469032,12,117.0,True,SHUTTLE0002,1.0,338.0,65.72135635309681
2026-03-03 13:55:06_100_0.3_97,2,3,dynamic_2,"(126.83198026108579, 37.309980108176944)",0161,81,SHUTTLE0003,121.1268734500351,160.1268734500351,81,216.0,True,SHUTTLE0003,,361.0,-15.126873450035106
2026-03-03 13:55:06_100_0.3_97,3,3,dynamic_3,"(126.83074701206323, 37.3106364176526)",0059,173,SHUTTLE0002,66.29594595454614,18.29594595454615,173,278.0,True,SHUTTLE0002,,313.0,16.70405404545385
2026-03-03 13:55:06_100_0.3_97,4,3,dynamic_4,"(126.83583463029902, 37.29616737294607)",0050,215,SHUTTLE0004,208.16485099725497,44.164850997254966,215,360.0,True,SHUTTLE0004,,405.0,0.8351490027450339
2026-03-03 13:55:06_100_0.3_97,5,2,dynamic_5,"(126.85899807926006, 37.29595517727883)",0245,578,SHUTTLE0006,144.32755828309016,291.3275582830901,578,653.0,True,SHUTTLE0006,,938.0,-6.327558283090127
2026-03-03 13:55:06_100_0.3_97,6,3,dynamic_6,"(126.83815897325717, 37.298079356521804)",0158,605,SHUTTLE0004,51.13738809104105,22.137388091041053,605,805.0,True,SHUTTLE0004,1.0,850.0,22.862611908958947
2026-03-03 13:55:06_100_0.3_97,7,2,dynamic_7,"(126.82984897567368, 37.2962099685388)",0140,610,SHUTTLE0004,52.27478605018284,99.27478605018284,610,655.0,True,SHUTTLE0004,,720.0,-34.27478605018284
2026-03-03 13:55:06_100_0.3_97,8,2,dynamic_8,"(126.84150508473898, 37.29730239069049)",0160,690,SHUTTLE0003,168.25955529782783,58.25955529782783,690,825.0,True,SHUTTLE0003,,870.0,-13.25955529782783
2026-03-03 13:55:06_100_0.3_97,9,2,dynamic_9,"(126.83212505327636, 37.292783431239485)",0203,943,SHUTTLE0003,62.14375631386515,248.14375631386514,943,998.0,True,SHUTTLE0003,1.0,1610.0,363.85624368613486
2026-03-03 13:55:06_100_0.3_97,10,3,dynamic_10,"(126.8596727256193, 37.30803886474921)",0218,981,SHUTTLE0001,205.17623492568043,146.17623492568043,981,1146.0,True,SHUTTLE0001,,1281.0,-11.176234925680433
2026-03-03 13:55:06_100_0.3_97,11,2,dynamic_11,"(126.85233338398524, 37.29504095343741)",0482,1061,SHUTTLE0004,234.3384466461851,130.3384466461851,1061,1226.0,True,SHUTTLE0004,,1331.0,-25.338446646185105
2026-03-03 13:55:06_100_0.3_97,12,4,dynamic_12,"(126.83036310344617, 37.29787330256883)",0349,1085,SHUTTLE0003,196.32511535310246,273.32511535310243,1085,1210.0,True,SHUTTLE0003,,1375.0,-108.32511535310243
2026-03-03 13:55:06_100_0.3_97,13,2,dynamic_13,"(126.83608573206386, 37.29342384490237)",0263,1147,SHUTTLE0002,223.0799003039164,322.0799003039164,1147,1322.0,True,SHUTTLE0002,1.0,1835.0,190.92009969608358
2026-03-03 13:55:06_100_0.3_97,14,2,dynamic_14,"(126.83774596199139, 37.29893970213565)",0456,1169,SHUTTLE0006,217.18708468175376,84.18708468175377,1169,1374.0,True,SHUTTLE0006,,1429.0,-29.187084681753774
