scenario_info,passenger_id,psgrNum,dep_node,dep_node_expanded,arr_node,calltime,shuttleid,expectedwaitingtime,expectedarrivaltime,waitstarttime,boardingtime,success,shuttleID,arrivaltime,increased_time,pathChanged
2026-03-03 13:37:28_100_0.3_35,1,2,dynamic_1,"(126.84133925421418, 37.29735482434584)",0349,85,SHUTTLE0002,138.3138584616217,283.3138584616217,85,200.0,True,SHUTTLE0002,385.0,-98.31385846162169,
2026-03-03 13:37:28_100_0.3_35,2,3,dynamic_2,"(126.85140085603189, 37.29584664911376)",0184,204,SHUTTLE0004,55.20615258341264,268.20615258341263,204,239.0,True,SHUTTLE0004,481.0,-26.20615258341263,
2026-03-03 13:37:28_100_0.3_35,3,2,dynamic_3,"(126.83198930921642, 37.30875001107383)",0362,426,SHUTTLE0004,57.1529292148202,198.1529292148202,426,576.0,True,SHUTTLE0004,721.0,-53.152929214820205,
2026-03-03 13:37:28_100_0.3_35,4,3,dynamic_4,"(126.83200424352385, 37.29419337804154)",0203,428,SHUTTLE0003,272.3774477740477,259.3774477740477,428,663.0,True,SHUTTLE0003,898.0,-24.37744777404771,
2026-03-03 13:37:28_100_0.3_35,5,2,dynamic_5,"(126.82558142933505, 37.31464236354387)",0203,513,SHUTTLE0005,64.05290885443588,70.05290885443588,513,598.0,True,SHUTTLE0005,663.0,-5.052908854435884,
2026-03-03 13:37:28_100_0.3_35,6,4,dynamic_6,"(126.84058758233915, 37.30098950983829)",0221,589,SHUTTLE0002,157.22922078551485,122.22922078551485,589,704.0,True,SHUTTLE0002,849.0,22.770779214485145,
2026-03-03 13:37:28_100_0.3_35,7,4,dynamic_7,"(126.85649210895936, 37.30134492083408)",0395,727,SHUTTLE0006,192.20908279183413,194.20908279183413,727,842.0,True,SHUTTLE0006,997.0,-39.209082791834135,
2026-03-03 13:37:28_100_0.3_35,8,2,dynamic_8,"(126.8421053440516, 37.29580188242709)",0044,852,SHUTTLE0004,99.33271062639298,203.33271062639298,852,917.0,True,SHUTTLE0004,1275.0,154.66728937360702,1.0
2026-03-03 13:37:28_100_0.3_35,9,4,dynamic_9,"(126.84588891988494, 37.31546979621195)",0334,928,SHUTTLE0003,45.250808398641475,84.25080839864148,928,1013.0,True,SHUTTLE0003,1118.0,20.74919160135852,
2026-03-03 13:37:28_100_0.3_35,10,2,dynamic_10,"(126.84220894622385, 37.29684710125875)",0114,1020,SHUTTLE0004,163.03956402443663,29.039564024436633,1020,1135.0,True,SHUTTLE0004,1170.0,5.960435975563367,
2026-03-03 13:37:28_100_0.3_35,11,3,dynamic_11,"(126.83067020354439, 37.29655725030385)",0173,1032,SHUTTLE0006,31.16816923304473,94.16816923304472,1032,1067.0,True,SHUTTLE0006,1132.0,-29.168169233044722,
2026-03-03 13:37:28_100_0.3_35,12,2,dynamic_12,"(126.84454204366307, 37.30441739453918)",0034,1064,SHUTTLE0002,73.08618071565637,116.08618071565637,1064,1189.0,True,SHUTTLE0002,1314.0,8.913819284343631,
2026-03-03 13:37:28_100_0.3_35,13,2,dynamic_13,"(126.83208419901342, 37.30911657204612)",0349,1079,SHUTTLE0005,85.16356855866476,252.16356855866476,1079,1174.0,True,SHUTTLE0005,1379.0,-47.163568558664764,
2026-03-03 13:37:28_100_0.3_35,14,3,dynamic_14,"(126.83932204984453, 37.30172651828992)",0158,1226,SHUTTLE0006,118.09145638996833,89.09145638996833,1226,1331.0,True,SHUTTLE0006,1426.0,5.908543610031671,
