scenario_info,passenger_id,psgrNum,dep_node,dep_node_expanded,arr_node,calltime,shuttleid,expectedwaitingtime,expectedarrivaltime,waitstarttime,pathChanged,boardingtime,success,shuttleID,arrivaltime,increased_time
2026-03-03 13:48:24_100_0.3_73,1,2,dynamic_1,"(126.83483641700384, 37.29844248144989)",0456,92,SHUTTLE0002,76.16363778229416,71.16363778229416,92,1.0,261.0,True,SHUTTLE0002,316.0,-16.16363778229416
2026-03-03 13:48:24_100_0.3_73,2,3,dynamic_2,"(126.83613977254082, 37.297997186985)",0019,106,SHUTTLE0002,87.2917268888396,30.291726888839605,106,,181.0,True,SHUTTLE0002,216.0,4.708273111160395
2026-03-03 13:48:24_100_0.3_73,3,2,dynamic_3,"(126.85139175483499, 37.30640467391556)",0203,127,SHUTTLE0004,107.13527817545277,142.13527817545275,127,,252.0,True,SHUTTLE0004,447.0,52.864721824547246
2026-03-03 13:48:24_100_0.3_73,4,3,dynamic_4,"(126.8358105247218, 37.29271207546012)",0066,205,SHUTTLE0003,316.1744742061998,276.1744742061998,205,,460.0,True,SHUTTLE0003,705.0,-31.174474206199818
2026-03-03 13:48:24_100_0.3_73,5,4,dynamic_5,"(126.82741805346254, 37.304072551499104)",0482,241,SHUTTLE0005,153.14507754858087,248.14507754858087,241,,426.0,True,SHUTTLE0005,601.0,-73.14507754858087
2026-03-03 13:48:24_100_0.3_73,6,2,dynamic_6,"(126.83269699959511, 37.29841822548219)",0274,249,SHUTTLE0001,278.11149316915765,31.111493169157654,249,,484.0,True,SHUTTLE0001,519.0,3.8885068308423456
2026-03-03 13:48:24_100_0.3_73,7,4,dynamic_7,"(126.85493758653598, 37.287457695484136)",0163,284,SHUTTLE0006,167.3118704285862,148.3118704285862,284,,369.0,True,SHUTTLE0006,464.0,-53.31187042858619
2026-03-03 13:48:24_100_0.3_73,8,3,dynamic_8,"(126.83368772883794, 37.29845646848338)",0312,336,SHUTTLE0002,71.29397625444972,183.29397625444972,336,,391.0,True,SHUTTLE0002,536.0,-38.29397625444972
2026-03-03 13:48:24_100_0.3_73,9,2,dynamic_9,"(126.83744158520057, 37.29808091363175)",0031,666,SHUTTLE0001,103.1861780028617,71.1861780028617,666,,731.0,True,SHUTTLE0001,796.0,-6.186178002861695
2026-03-03 13:48:24_100_0.3_73,10,2,dynamic_10,"(126.83361169600259, 37.29775369904955)",0203,829,SHUTTLE0001,43.29416071739242,255.29416071739243,829,1.0,874.0,True,SHUTTLE0001,1442.0,312.7058392826076
2026-03-03 13:48:24_100_0.3_73,11,4,dynamic_11,"(126.83953941871673, 37.30197421792152)",0016,977,SHUTTLE0001,13.080267633915318,264.0802676339153,977,,1032.0,True,SHUTTLE0001,1287.0,-9.080267633915298
2026-03-03 13:48:24_100_0.3_73,12,4,dynamic_12,"(126.83490549966824, 37.31739662902915)",0284,990,SHUTTLE0004,36.10706390923892,312.10706390923895,990,,1055.0,True,SHUTTLE0004,1344.0,-23.107063909238946
2026-03-03 13:48:24_100_0.3_73,13,2,dynamic_13,"(126.8327649494066, 37.29607109990993)",0158,1209,SHUTTLE0004,147.37562317635408,71.37562317635408,1209,,1369.0,True,SHUTTLE0004,1424.0,-16.375623176354082
2026-03-03 13:48:24_100_0.3_73,14,2,dynamic_14,"(126.86353435846824, 37.30200085642392)",0114,1373,SHUTTLE0005,0.1499296772593859,250.1499296772594,1373,,1398.0,True,SHUTTLE0005,1601.0,-47.149929677259394
2026-03-03 13:48:24_100_0.3_73,15,4,dynamic_15,"(126.8602651756086, 37.31119783388671)",0271,1383,SHUTTLE0003,229.2335138780606,277.2335138780606,1383,1.0,1548.0,True,SHUTTLE0003,2045.0,219.7664861219394
2026-03-03 13:48:24_100_0.3_73,16,2,dynamic_16,"(126.8310687027518, 37.31059625551641)",0050,1392,SHUTTLE0002,28.271466012254773,203.2714660122548,1392,,1457.0,True,SHUTTLE0002,1612.0,-48.27146601225479
2026-03-03 13:48:24_100_0.3_73,17,1,dynamic_17,"(126.8352535886907, 37.29247798602247)",0380,1500,SHUTTLE0004,74.34615892727572,338.3461589272757,1500,5.0,1565.0,True,SHUTTLE0004,,
2026-03-03 13:48:24_100_0.3_73,18,1,dynamic_18,"(126.8352535886907, 37.29247798602247)",0380,1500,SHUTTLE0004,75.03847678182716,338.3461589272757,1500,4.0,1740.0,True,SHUTTLE0004,,
2026-03-03 13:48:24_100_0.3_73,19,1,dynamic_19,"(126.8352535886907, 37.29247798602247)",0380,1500,SHUTTLE0006,163.34615892727572,338.3461589272757,1500,3.0,1605.0,True,SHUTTLE0006,2549.0,605.6538410727243
2026-03-03 13:48:24_100_0.3_73,20,1,dynamic_20,"(126.8352535886907, 37.29247798602247)",0380,1500,SHUTTLE0004,75.03847678182716,339.03847678182717,1500,3.0,1600.0,True,SHUTTLE0004,,
2026-03-03 13:48:24_100_0.3_73,21,1,dynamic_21,"(126.8352535886907, 37.29247798602247)",0380,1500,SHUTTLE0004,75.73079463637859,339.03847678182717,1500,2.0,1635.0,True,SHUTTLE0004,,
2026-03-03 13:48:24_100_0.3_73,22,1,dynamic_22,"(126.8352535886907, 37.29247798602247)",0380,1500,SHUTTLE0004,76.42311249093002,339.03847678182717,1500,1.0,1670.0,True,SHUTTLE0004,,
2026-03-03 13:48:24_100_0.3_73,23,1,dynamic_23,"(126.8352535886907, 37.29247798602247)",0380,1500,SHUTTLE0006,164.03847678182717,338.3461589272757,1500,2.0,1675.0,True,SHUTTLE0006,,
2026-03-03 13:48:24_100_0.3_73,24,1,dynamic_24,"(126.8352535886907, 37.29247798602247)",0380,1500,SHUTTLE0001,303.3461589272757,338.3461589272757,1500,1.0,1755.0,True,SHUTTLE0001,2361.0,267.6538410727243
2026-03-03 13:48:24_100_0.3_73,25,1,dynamic_25,"(126.8352535886907, 37.29247798602247)",0380,1500,SHUTTLE0004,77.11543034548146,339.03847678182717,1500,,1705.0,True,SHUTTLE0004,1935.0,-109.03847678182717
2026-03-03 13:48:24_100_0.3_73,26,1,dynamic_26,"(126.8352535886907, 37.29247798602247)",0380,1500,SHUTTLE0006,164.03847678182717,339.03847678182717,1500,,1640.0,True,SHUTTLE0006,1870.0,-109.03847678182717
2026-03-03 13:48:24_100_0.3_73,27,3,dynamic_27,"(126.83693898491825, 37.30043089732142)",0105,1546,SHUTTLE0005,126.1849257576065,230.1849257576065,1546,,1666.0,True,SHUTTLE0005,1871.0,-25.184925757606493
2026-03-03 13:48:24_100_0.3_73,28,2,dynamic_28,"(126.86381723918241, 37.289221949152726)",0255,1590,SHUTTLE0003,198.10352363593321,201.1035236359332,1590,,1745.0,True,SHUTTLE0003,1870.0,-76.10352363593319
2026-03-03 13:48:24_100_0.3_73,29,2,dynamic_29,"(126.84634662079736, 37.316983673274585)",0298,1632,SHUTTLE0002,207.29496740968162,136.29496740968162,1632,,1807.0,True,SHUTTLE0002,1962.0,18.705032590318382
2026-03-03 13:48:24_100_0.3_73,30,3,dynamic_30,"(126.82989896146671, 37.29668115065742)",0312,1914,SHUTTLE0006,334.1522888118509,230.1522888118509,1914,,2139.0,True,SHUTTLE0006,2314.0,-55.152288811850894
2026-03-03 13:48:24_100_0.3_73,31,4,dynamic_31,"(126.83376881003238, 37.29701823408062)",0173,1916,SHUTTLE0001,316.1085294382104,42.1085294382104,1916,,2091.0,True,SHUTTLE0001,2136.0,2.8914705617896033
2026-03-03 13:48:24_100_0.3_73,32,3,dynamic_32,"(126.8398176975233, 37.296385036479464)",0203,2042,SHUTTLE0002,206.20807581256003,267.20807581256,2042,2.0,2197.0,True,SHUTTLE0002,2890.0,425.79192418744
2026-03-03 13:48:24_100_0.3_73,33,2,dynamic_33,"(126.86422173437661, 37.30277337281574)",0044,2089,SHUTTLE0005,62.320473080411666,234.32047308041166,2089,1.0,2165.0,True,SHUTTLE0005,2475.0,75.67952691958834
2026-03-03 13:48:24_100_0.3_73,34,4,dynamic_34,"(126.83513890015702, 37.30312262065738)",0092,2117,SHUTTLE0003,97.22049557731123,70.22049557731123,2117,3.0,2657.0,True,SHUTTLE0003,3111.0,383.7795044226888
2026-03-03 13:48:24_100_0.3_73,35,2,dynamic_35,"(126.8640980862488, 37.28370283316506)",0414,2120,SHUTTLE0005,263.81047641740656,480.16953025658324,2120,,2310.0,True,SHUTTLE0005,2655.0,-135.16953025658324
2026-03-03 13:48:24_100_0.3_73,36,2,dynamic_36,"(126.86002738809128, 37.30053895501764)",0082,2127,SHUTTLE0003,232.16245903469937,240.16245903469937,2127,,2332.0,True,SHUTTLE0003,2552.0,-20.162459034699367
2026-03-03 13:48:24_100_0.3_73,37,2,dynamic_37,"(126.83163818850979, 37.308664843751636)",0298,2332,SHUTTLE0002,109.14968716248526,4.149687162485259,2332,1.0,2770.0,True,SHUTTLE0002,2805.0,30.850312837514743
2026-03-03 13:48:24_100_0.3_73,38,2,dynamic_38,"(126.83945223147785, 37.30220604981418)",0389,2385,SHUTTLE0002,90.08539512656766,183.08539512656768,2385,,2490.0,True,SHUTTLE0002,2605.0,-68.08539512656768
2026-03-03 13:48:24_100_0.3_73,39,3,dynamic_39,"(126.82016563103629, 37.31606043753291)",0274,2389,SHUTTLE0001,367.1881464003765,332.18814640037647,2389,2.0,2704.0,True,SHUTTLE0001,3399.0,362.81185359962353
2026-03-03 13:48:24_100_0.3_73,40,3,dynamic_40,"(126.82962496571501, 37.30920976841184)",0031,2489,SHUTTLE0005,291.2105503108505,229.21055031085052,2489,1.0,2848.0,True,SHUTTLE0005,3048.0,-29.210550310850522
2026-03-03 13:48:24_100_0.3_73,41,2,dynamic_41,"(126.83726998233969, 37.297771599835485)",0422,2537,SHUTTLE0003,179.73760332547107,173.29661217084862,2537,1.0,2732.0,True,SHUTTLE0003,3166.0,260.7033878291514
2026-03-03 13:48:24_100_0.3_73,42,2,dynamic_42,"(126.84106417525953, 37.318902602750995)",0395,2580,SHUTTLE0005,60.22244124699938,342.6435418687004,2580,,2690.0,True,SHUTTLE0005,3013.0,-19.643541868700424
2026-03-03 13:48:24_100_0.3_73,43,2,dynamic_43,"(126.84576148812975, 37.31539043932971)",0349,2743,SHUTTLE0005,592.6927660973624,228.2716654756614,2743,,3260.0,True,SHUTTLE0005,3455.0,-33.27166547566139
2026-03-03 13:48:24_100_0.3_73,44,2,dynamic_44,"(126.83223396972407, 37.30904442872317)",0203,2786,SHUTTLE0003,138.20094257759658,85.20094257759656,2786,,2931.0,True,SHUTTLE0003,3026.0,9.799057422403436
2026-03-03 13:48:24_100_0.3_73,45,3,dynamic_45,"(126.817213425831, 37.28520161548506)",0188,2893,SHUTTLE0002,280.47400583559744,266.4740058355974,2893,1.0,3131.0,True,SHUTTLE0002,3561.0,163.52599416440262
2026-03-03 13:48:24_100_0.3_73,46,3,dynamic_46,"(126.83982837576781, 37.29723014108302)",0244,2894,SHUTTLE0001,169.3188253587329,110.31882535873292,2894,1.0,3279.0,True,SHUTTLE0001,3354.0,-35.31882535873292
2026-03-03 13:48:24_100_0.3_73,47,2,dynamic_47,"(126.83256707149141, 37.30887588056158)",0169,2914,SHUTTLE0001,126.19325774561534,123.19325774561534,2914,,3059.0,True,SHUTTLE0001,3184.0,1.806742254384659
2026-03-03 13:48:24_100_0.3_73,48,2,dynamic_48,"(126.84814917983036, 37.30784690472084)",0318,2926,SHUTTLE0002,540.9721358047634,243.02412413356856,2926,,3346.0,True,SHUTTLE0002,,
2026-03-03 13:48:24_100_0.3_73,49,2,dynamic_49,"(126.83643833912964, 37.29389057573597)",0044,3085,SHUTTLE0005,722.7728507927575,158.2295198414347,3085,,,,,,
2026-03-03 13:48:24_100_0.3_73,50,4,dynamic_50,"(126.84280689181287, 37.29615931823261)",0221,3500,SHUTTLE0001,164.31800928745653,248.31800928745653,3500,,3585.0,True,SHUTTLE0001,,
2026-03-03 13:48:24_100_0.3_73,51,3,dynamic_51,"(126.82079116255198, 37.28962101847812)",0264,3553,SHUTTLE0003,273.6649043377845,274.6649043377845,3553,,,,,,
