scenario_info,passenger_id,psgrNum,dep_node,dep_node_expanded,arr_node,calltime,shuttleid,expectedwaitingtime,expectedarrivaltime,waitstarttime,pathChanged,boardingtime,success,shuttleID,arrivaltime,increased_time
2026-03-03 13:47:17_100_0.3_69,14,2,dynamic_14,"(126.82690471642809, 37.318539263947436)",0274,1351,SHUTTLE0004,73.32029180527758,307.3202918052776,1351,1.0,1446.0,True,SHUTTLE0004,2011.0,257.6797081947224
2026-03-03 13:47:17_100_0.3_69,15,2,dynamic_15,"(126.84512485300063, 37.31086660096375)",0349,1475,SHUTTLE0006,116.32829942733493,201.3282994273349,1475,,1630.0,True,SHUTTLE0006,1795.0,-36.32829942733491
2026-03-03 13:47:17_100_0.3_69,16,1,dynamic_16,"(126.8352535886907, 37.29247798602247)",0380,1500,SHUTTLE0002,13.346158927275718,338.3461589272757,1500,8.0,1535.0,True,SHUTTLE0002,,
2026-03-03 13:47:17_100_0.3_69,17,1,dynamic_17,"(126.8352535886907, 37.29247798602247)",0380,1500,SHUTTLE0002,14.038476781827157,338.3461589272757,1500,7.0,1815.0,True,SHUTTLE0002,,
2026-03-03 13:47:17_100_0.3_69,18,1,dynamic_18,"(126.8352535886907, 37.29247798602247)",0380,1500,SHUTTLE0002,14.038476781827157,339.03847678182717,1500,6.0,1570.0,True,SHUTTLE0002,,
2026-03-03 13:47:17_100_0.3_69,19,1,dynamic_19,"(126.8352535886907, 37.29247798602247)",0380,1500,SHUTTLE0002,14.730794636378596,339.03847678182717,1500,5.0,1605.0,True,SHUTTLE0002,,
2026-03-03 13:47:17_100_0.3_69,20,1,dynamic_20,"(126.8352535886907, 37.29247798602247)",0380,1500,SHUTTLE0002,15.423112490930034,339.03847678182717,1500,4.0,1640.0,True,SHUTTLE0002,,
2026-03-03 13:47:17_100_0.3_69,21,1,dynamic_21,"(126.8352535886907, 37.29247798602247)",0380,1500,SHUTTLE0002,16.11543034548147,339.03847678182717,1500,3.0,1675.0,True,SHUTTLE0002,,
2026-03-03 13:47:17_100_0.3_69,22,1,dynamic_22,"(126.8352535886907, 37.29247798602247)",0380,1500,SHUTTLE0002,16.807748200032908,339.03847678182717,1500,2.0,1710.0,True,SHUTTLE0002,,
2026-03-03 13:47:17_100_0.3_69,23,1,dynamic_23,"(126.8352535886907, 37.29247798602247)",0380,1500,SHUTTLE0002,17.500066054584344,339.03847678182717,1500,1.0,1745.0,True,SHUTTLE0002,,
2026-03-03 13:47:17_100_0.3_69,24,1,dynamic_24,"(126.8352535886907, 37.29247798602247)",0380,1500,SHUTTLE0002,18.19238390913578,339.03847678182717,1500,,1780.0,True,SHUTTLE0002,2010.0,-109.03847678182717
2026-03-03 13:47:17_100_0.3_69,25,1,dynamic_25,"(126.8352535886907, 37.29247798602247)",0380,1500,SHUTTLE0003,223.34615892727572,338.3461589272757,1500,,1675.0,True,SHUTTLE0003,1870.0,-143.34615892727572
2026-03-03 13:47:17_100_0.3_69,26,2,dynamic_26,"(126.84083570882875, 37.31152365637987)",0116,1604,SHUTTLE0005,109.1919133785671,119.19191337856711,1604,,1719.0,True,SHUTTLE0005,1860.0,21.808086621432892
2026-03-03 13:47:17_100_0.3_69,27,3,dynamic_27,"(126.86420579641846, 37.303481997744484)",0176,1606,SHUTTLE0004,262.4453197006244,118.44531970062437,1606,,1781.0,True,SHUTTLE0004,1896.0,-3.445319700624367
2026-03-03 13:47:17_100_0.3_69,28,2,dynamic_28,"(126.8185130797638, 37.314217582644126)",0253,1627,SHUTTLE0001,117.14796751753164,86.14796751753164,1627,,1743.0,True,SHUTTLE0001,1828.0,-1.1479675175316402
2026-03-03 13:47:17_100_0.3_69,29,3,dynamic_29,"(126.83243127047407, 37.30892525473863)",0048,1658,SHUTTLE0001,251.50560865336692,256.20967361830367,1658,,1993.0,True,SHUTTLE0001,2228.0,-21.20967361830367
2026-03-03 13:47:17_100_0.3_69,30,2,dynamic_30,"(126.832309479851, 37.31146012830574)",0274,1741,SHUTTLE0005,144.04163498919644,247.04163498919644,1741,2.0,2000.0,True,SHUTTLE0005,2430.0,182.95836501080356
2026-03-03 13:47:17_100_0.3_69,31,2,dynamic_31,"(126.83183518360279, 37.30998055909675)",0203,1785,SHUTTLE0005,71.13823879135064,90.22150876974354,1785,1.0,1955.0,True,SHUTTLE0005,2220.0,174.77849123025646
2026-03-03 13:47:17_100_0.3_69,32,2,dynamic_32,"(126.83441110812872, 37.29769806265765)",0116,1815,SHUTTLE0006,221.36850564163436,192.36850564163433,1815,,1960.0,True,SHUTTLE0006,2115.0,-37.36850564163433
2026-03-03 13:47:17_100_0.3_69,33,2,dynamic_33,"(126.84229639393808, 37.31857256679484)",0446,1825,SHUTTLE0005,204.53290718154142,137.17315962044722,1825,,2145.0,True,SHUTTLE0005,2295.0,12.826840379552777
2026-03-03 13:47:17_100_0.3_69,34,2,dynamic_34,"(126.85248825323468, 37.28394769314211)",0099,2224,SHUTTLE0003,102.28562127477535,445.28562127477534,2224,1.0,2309.0,True,SHUTTLE0003,2958.0,203.71437872522466
2026-03-03 13:47:17_100_0.3_69,35,2,dynamic_35,"(126.83329768446312, 37.29749169167245)",0456,2257,SHUTTLE0004,31.26198576004589,50.26198576004589,2257,,2292.0,True,SHUTTLE0004,2337.0,-5.261985760045889
2026-03-03 13:47:17_100_0.3_69,36,2,dynamic_36,"(126.8346155828565, 37.295443184450164)",0114,2355,SHUTTLE0004,55.04800996677283,68.04800996677284,2355,,2400.0,True,SHUTTLE0004,2455.0,-13.048009966772838
2026-03-03 13:47:17_100_0.3_69,37,2,dynamic_37,"(126.8337997941463, 37.294301286530256)",0019,2540,SHUTTLE0004,68.42658306511024,71.42658306511024,2540,,2595.0,True,SHUTTLE0004,2660.0,-6.426583065110236
2026-03-03 13:47:17_100_0.3_69,38,2,dynamic_38,"(126.8464029291498, 37.31665799742484)",0327,2563,SHUTTLE0003,16.1891370860891,154.1891370860891,2563,,2618.0,True,SHUTTLE0003,2813.0,40.81086291391091
2026-03-03 13:47:17_100_0.3_69,39,4,dynamic_39,"(126.86268974610572, 37.303217311724715)",0456,2859,SHUTTLE0001,111.31392602205412,299.31392602205415,2859,1.0,2934.0,True,SHUTTLE0001,3370.0,136.68607397794585
2026-03-03 13:47:17_100_0.3_69,40,3,dynamic_40,"(126.85119178070433, 37.29519658980047)",0116,2943,SHUTTLE0004,212.37986640613732,264.37986640613735,2943,2.0,3088.0,True,SHUTTLE0004,,
2026-03-03 13:47:17_100_0.3_69,41,4,dynamic_41,"(126.85129393678194, 37.296106240099284)",0105,3009,SHUTTLE0006,264.23800378769073,159.23800378769073,3009,,3234.0,True,SHUTTLE0006,3369.0,-24.23800378769073
2026-03-03 13:47:17_100_0.3_69,42,3,dynamic_42,"(126.83177193960731, 37.31004622002778)",0286,3015,SHUTTLE0001,137.1670408652284,130.1670408652284,3015,,3150.0,True,SHUTTLE0001,3285.0,4.832959134771613
2026-03-03 13:47:17_100_0.3_69,43,2,dynamic_43,"(126.81721405467458, 37.28528609484213)",0310,3041,SHUTTLE0005,197.45497363674738,338.4549736367474,3041,,3146.0,True,SHUTTLE0005,3448.0,-36.45497363674741
2026-03-03 13:47:17_100_0.3_69,44,2,dynamic_44,"(126.83961117426955, 37.296949403491745)",0271,3147,SHUTTLE0004,168.2376572808632,193.2376572808632,3147,1.0,3272.0,True,SHUTTLE0004,,
2026-03-03 13:47:17_100_0.3_69,45,2,dynamic_45,"(126.83146163202264, 37.30871752877895)",0214,3187,SHUTTLE0003,134.20179658758082,129.20179658758082,3187,2.0,3347.0,True,SHUTTLE0003,,
2026-03-03 13:47:17_100_0.3_69,46,3,dynamic_46,"(126.8314420342855, 37.31028446971881)",0345,3290,SHUTTLE0005,280.27159878610655,321.27159878610655,3290,1.0,,,,,
2026-03-03 13:47:17_100_0.3_69,47,2,dynamic_47,"(126.83059226512457, 37.308703158566345)",0366,3292,SHUTTLE0003,24.547586180359296,158.14399300519767,3292,1.0,,,,,
2026-03-03 13:47:17_100_0.3_69,48,2,dynamic_48,"(126.83182635046892, 37.312847150284426)",0375,3353,SHUTTLE0005,192.2208537489504,281.7640513211635,3353,,3583.0,True,SHUTTLE0005,,
2026-03-03 13:47:17_100_0.3_69,49,2,dynamic_49,"(126.8360813220036, 37.31710762676465)",0059,3358,SHUTTLE0003,95.26675985776406,84.26675985776404,3358,,3463.0,True,SHUTTLE0003,3578.0,30.733240142235957
2026-03-03 13:47:17_100_0.3_69,50,4,dynamic_50,"(126.83702763444232, 37.296402199423476)",0059,3368,SHUTTLE0004,141.27713138839516,228.27713138839516,3368,,3483.0,True,SHUTTLE0004,,
2026-03-03 13:47:17_100_0.3_69,51,2,dynamic_51,"(126.84428742642167, 37.31151561942872)",0375,3421,SHUTTLE0006,164.1209675975611,193.1209675975611,3421,1.0,3584.0,True,SHUTTLE0006,,
2026-03-03 13:47:17_100_0.3_69,52,4,dynamic_52,"(126.84531123856891, 37.32022663982705)",0349,3438,SHUTTLE0001,305.03838446824915,268.03838446824915,3438,1.0,,,,,
2026-03-03 13:47:17_100_0.3_69,53,2,dynamic_53,"(126.82816381433788, 37.311814601070004)",0114,3443,SHUTTLE0001,457.30769412911854,538.2309251926202,3443,,,,,,
2026-03-03 13:47:17_100_0.3_69,54,2,dynamic_54,"(126.83659029120989, 37.29407682051887)",0052,3519,SHUTTLE0006,292.4532266615737,501.2112914664515,3519,,,,,,
