scenario_info,passenger_id,psgrNum,dep_node,dep_node_expanded,arr_node,calltime,shuttleid,expectedwaitingtime,expectedarrivaltime,waitstarttime,boardingtime,success,shuttleID,pathChanged,arrivaltime,increased_time
2026-03-03 12:24:56_100_0.3_97,1,2,dynamic_1,"(126.81971194925204, 37.29603128070074)",0082,12,SHUTTLE0002,168.2786436469032,155.2786436469032,12,117.0,True,SHUTTLE0002,1.0,338.0,65.72135635309681
2026-03-03 12:24:56_100_0.3_97,2,3,dynamic_2,"(126.83198026108579, 37.309980108176944)",0161,81,SHUTTLE0003,121.1268734500351,160.1268734500351,81,216.0,True,SHUTTLE0003,,361.0,-15.126873450035106
2026-03-03 12:24:56_100_0.3_97,3,3,dynamic_3,"(126.83074701206323, 37.3106364176526)",0059,173,SHUTTLE0002,66.29594595454614,18.29594595454615,173,278.0,True,SHUTTLE0002,,313.0,16.70405404545385
2026-03-03 12:24:56_100_0.3_97,4,3,dynamic_4,"(126.83583463029902, 37.29616737294607)",0050,215,SHUTTLE0004,208.16485099725497,44.164850997254966,215,360.0,True,SHUTTLE0004,,405.0,0.8351490027450339
2026-03-03 12:24:56_100_0.3_97,5,2,dynamic_5,"(126.85899807926006, 37.29595517727883)",0245,578,SHUTTLE0006,144.32755828309016,291.3275582830901,578,653.0,True,SHUTTLE0006,,938.0,-6.327558283090127
2026-03-03 12:24:56_100_0.3_97,6,3,dynamic_6,"(126.83815897325717, 37.298079356521804)",0158,605,SHUTTLE0004,51.13738809104105,22.137388091041053,605,805.0,True,SHUTTLE0004,1.0,850.0,22.862611908958947
2026-03-03 12:24:56_100_0.3_97,7,2,dynamic_7,"(126.82984897567368, 37.2962099685388)",0140,610,SHUTTLE0004,52.27478605018284,99.27478605018284,610,655.0,True,SHUTTLE0004,,720.0,-34.27478605018284
2026-03-03 12:24:56_100_0.3_97,8,2,dynamic_8,"(126.84150508473898, 37.29730239069049)",0160,690,SHUTTLE0003,168.25955529782783,58.25955529782783,690,825.0,True,SHUTTLE0003,,870.0,-13.25955529782783
2026-03-03 12:24:56_100_0.3_97,9,2,dynamic_9,"(126.83212505327636, 37.292783431239485)",0203,943,SHUTTLE0003,62.14375631386515,248.14375631386514,943,998.0,True,SHUTTLE0003,1.0,1610.0,363.85624368613486
2026-03-03 12:24:56_100_0.3_97,10,3,dynamic_10,"(126.8596727256193, 37.30803886474921)",0218,981,SHUTTLE0001,205.17623492568043,146.17623492568043,981,1146.0,True,SHUTTLE0001,,1281.0,-11.176234925680433
2026-03-03 12:24:56_100_0.3_97,11,2,dynamic_11,"(126.85233338398524, 37.29504095343741)",0482,1061,SHUTTLE0004,234.3384466461851,130.3384466461851,1061,1226.0,True,SHUTTLE0004,,1331.0,-25.338446646185105
2026-03-03 12:24:56_100_0.3_97,12,4,dynamic_12,"(126.83036310344617, 37.29787330256883)",0349,1085,SHUTTLE0003,196.32511535310246,273.32511535310243,1085,1210.0,True,SHUTTLE0003,,1375.0,-108.32511535310243
2026-03-03 12:24:56_100_0.3_97,13,2,dynamic_13,"(126.83608573206386, 37.29342384490237)",0263,1147,SHUTTLE0002,223.0799003039164,322.0799003039164,1147,1322.0,True,SHUTTLE0002,1.0,1835.0,190.92009969608358
2026-03-03 12:24:56_100_0.3_97,14,2,dynamic_14,"(126.83774596199139, 37.29893970213565)",0456,1169,SHUTTLE0006,217.18708468175376,84.18708468175377,1169,1374.0,True,SHUTTLE0006,,1429.0,-29.187084681753774
2026-03-03 12:24:56_100_0.3_97,15,4,dynamic_15,"(126.82919381716486, 37.289144253514074)",0203,1380,SHUTTLE0002,173.1984879505985,218.19848795059852,1380,1475.0,True,SHUTTLE0002,,1690.0,-3.198487950598519
2026-03-03 12:24:56_100_0.3_97,16,2,dynamic_16,"(126.83189643846671, 37.30785777526571)",0082,1429,SHUTTLE0001,101.14741302525606,18.147413025256057,1429,1535.0,True,SHUTTLE0001,,1590.0,36.85258697474394
2026-03-03 12:24:56_100_0.3_97,17,3,dynamic_17,"(126.83358401941666, 37.31279790529227)",0196,1499,SHUTTLE0005,119.30958684399576,207.30958684399576,1499,1645.0,True,SHUTTLE0005,3.0,1925.0,72.69041315600424
2026-03-03 12:24:56_100_0.3_97,18,1,dynamic_18,"(126.8351539884716, 37.29677579144293)",0203,1500,SHUTTLE0006,54.237898274361925,255.23789827436192,1500,1545.0,True,SHUTTLE0006,,1780.0,-20.237898274361925
2026-03-03 12:24:56_100_0.3_97,19,1,dynamic_19,"(126.8351539884716, 37.29677579144293)",0203,1500,SHUTTLE0004,238.23789827436192,255.23789827436192,1500,1675.0,True,SHUTTLE0004,,1910.0,-20.237898274361925
2026-03-03 12:24:56_100_0.3_97,20,1,dynamic_20,"(126.8351539884716, 37.29677579144293)",0203,1500,SHUTTLE0001,231.53272432487404,255.23789827436192,1500,1885.0,True,SHUTTLE0001,4.0,,
2026-03-03 12:24:56_100_0.3_97,21,1,dynamic_21,"(126.8351539884716, 37.29677579144293)",0203,1500,SHUTTLE0005,337.8570719623534,283.2378982743619,1500,1810.0,True,SHUTTLE0005,2.0,,
2026-03-03 12:24:56_100_0.3_97,22,1,dynamic_22,"(126.8351539884716, 37.29677579144293)",0203,1500,SHUTTLE0001,231.53272432487404,255.71369482308577,1500,1745.0,True,SHUTTLE0001,3.0,,
2026-03-03 12:24:56_100_0.3_97,23,1,dynamic_23,"(126.8351539884716, 37.29677579144293)",0203,1500,SHUTTLE0001,232.0085208735979,255.71369482308577,1500,1780.0,True,SHUTTLE0001,2.0,,
2026-03-03 12:24:56_100_0.3_97,24,1,dynamic_24,"(126.8351539884716, 37.29677579144293)",0203,1500,SHUTTLE0005,338.33286851107727,283.2378982743619,1500,1845.0,True,SHUTTLE0005,1.0,,
2026-03-03 12:24:56_100_0.3_97,25,1,dynamic_25,"(126.8351539884716, 37.29677579144293)",0203,1500,SHUTTLE0001,232.48431742232174,255.71369482308577,1500,1815.0,True,SHUTTLE0001,1.0,,
2026-03-03 12:24:56_100_0.3_97,26,1,dynamic_26,"(126.8351539884716, 37.29677579144293)",0203,1500,SHUTTLE0005,338.8086650598011,283.2378982743619,1500,1880.0,True,SHUTTLE0005,,2150.0,-13.237898274361896
2026-03-03 12:24:56_100_0.3_97,27,1,dynamic_27,"(126.8351539884716, 37.29677579144293)",0203,1500,SHUTTLE0001,232.9601139710456,255.71369482308577,1500,1850.0,True,SHUTTLE0001,,2120.0,14.286305176914226
2026-03-03 12:24:56_100_0.3_97,28,3,dynamic_28,"(126.8471833996164, 37.31678824351309)",0203,1807,SHUTTLE0003,45.37328482059337,45.37328482059337,1807,1892.0,True,SHUTTLE0003,,1977.0,39.62671517940663
2026-03-03 12:24:56_100_0.3_97,29,3,dynamic_29,"(126.83903065274257, 37.29749516076879)",0031,1888,SHUTTLE0006,247.17070257632847,49.170702576328466,1888,2133.0,True,SHUTTLE0006,2.0,2849.0,666.8292974236715
2026-03-03 12:24:56_100_0.3_97,30,2,dynamic_30,"(126.83300764739266, 37.310667838993666)",0050,2001,SHUTTLE0003,67.26472347362902,190.26472347362903,2001,2076.0,True,SHUTTLE0003,,2211.0,-55.26472347362903
2026-03-03 12:24:56_100_0.3_97,31,4,dynamic_31,"(126.85297527712603, 37.29658697157196)",0116,2110,SHUTTLE0002,134.37942955704847,264.37942955704847,2110,2225.0,True,SHUTTLE0002,,2460.0,-29.379429557048468
2026-03-03 12:24:56_100_0.3_97,32,2,dynamic_32,"(126.84232652959938, 37.295857031434515)",0158,2144,SHUTTLE0006,49.323265521219476,49.32326552121948,2144,2769.0,True,SHUTTLE0006,1.0,2814.0,-4.323265521219483
2026-03-03 12:24:56_100_0.3_97,33,2,dynamic_33,"(126.84239832242083, 37.296545566528856)",0381,2154,SHUTTLE0006,49.130695854738896,400.13069585473886,2154,2199.0,True,SHUTTLE0006,,2484.0,-115.13069585473886
2026-03-03 12:24:56_100_0.3_97,34,4,dynamic_34,"(126.8457618085329, 37.31537114400953)",0349,2180,SHUTTLE0004,46.26954103268533,228.26954103268534,2180,2265.0,True,SHUTTLE0004,,2460.0,-33.26954103268534
2026-03-03 12:24:56_100_0.3_97,35,2,dynamic_35,"(126.82964096686345, 37.297719856433496)",0082,2225,SHUTTLE0003,141.10873100377057,110.10873100377057,2225,2310.0,True,SHUTTLE0003,,2425.0,4.891268996229428
2026-03-03 12:24:56_100_0.3_97,36,3,dynamic_36,"(126.8368432053796, 37.31591996694491)",0252,2385,SHUTTLE0002,165.2316493367037,174.2316493367037,2385,2565.0,True,SHUTTLE0002,,2750.0,10.768350663296303
2026-03-03 12:24:56_100_0.3_97,37,4,dynamic_37,"(126.83280945874981, 37.29638916020793)",0274,2475,SHUTTLE0003,230.31441039964457,52.31441039964458,2475,2640.0,True,SHUTTLE0003,,2685.0,-7.314410399644579
2026-03-03 12:24:56_100_0.3_97,38,3,dynamic_38,"(126.83750875104177, 37.31571908088409)",0178,2566,SHUTTLE0004,274.39862217370666,65.39862217370664,2566,2811.0,True,SHUTTLE0004,1.0,3256.0,379.60137782629334
2026-03-03 12:24:56_100_0.3_97,39,4,dynamic_39,"(126.8267520711424, 37.31440105182126)",0019,2824,SHUTTLE0002,143.2514819008526,232.2514819008526,2824,3229.0,True,SHUTTLE0002,3.0,,
2026-03-03 12:24:56_100_0.3_97,40,2,dynamic_40,"(126.84697521218517, 37.31594425516389)",0284,2865,SHUTTLE0004,54.230980506385436,249.23098050638544,2865,3291.0,True,SHUTTLE0004,2.0,,
2026-03-03 12:24:56_100_0.3_97,41,3,dynamic_41,"(126.83203100260592, 37.30964320848112)",0324,2901,SHUTTLE0004,150.01772673566003,92.01772673566003,2901,3066.0,True,SHUTTLE0004,,3151.0,-7.017726735660034
2026-03-03 12:24:56_100_0.3_97,42,4,dynamic_42,"(126.83373132293347, 37.29626036175762)",0319,2924,SHUTTLE0006,22.14691755447912,123.14691755447913,2924,2959.0,True,SHUTTLE0006,,3024.0,-58.14691755447913
2026-03-03 12:24:56_100_0.3_97,43,2,dynamic_43,"(126.8369523062366, 37.31595014118326)",0398,2934,SHUTTLE0002,62.23237300443841,85.23237300443841,2934,3019.0,True,SHUTTLE0002,,3114.0,9.767626995561585
2026-03-03 12:24:56_100_0.3_97,44,3,dynamic_44,"(126.8297152703119, 37.29596416245369)",0274,3033,SHUTTLE0003,0.36783159208595767,0.36783159208595767,3033,3058.0,True,SHUTTLE0003,,3083.0,24.632168407914044
