scenario_info,passenger_id,psgrNum,dep_node,dep_node_expanded,arr_node,calltime,shuttleid,expectedwaitingtime,expectedarrivaltime,waitstarttime,boardingtime,success,shuttleID,arrivaltime,increased_time,pathChanged
2026-03-03 13:17:58_100_0.3_17,1,4,dynamic_1,"(126.86337676057275, 37.301986514701305)",0151,6,SHUTTLE0006,148.1122175338549,168.1122175338549,6,101.0,True,SHUTTLE0006,236.0,-33.1122175338549,
2026-03-03 13:17:58_100_0.3_17,2,2,dynamic_2,"(126.8377492684313, 37.29709995359888)",0261,448,SHUTTLE0002,81.30067411142446,330.3006741114244,448,533.0,True,SHUTTLE0002,788.0,-75.30067411142443,
2026-03-03 13:17:58_100_0.3_17,3,2,dynamic_3,"(126.81920061315124, 37.29493114587557)",0424,464,SHUTTLE0003,210.21897415745357,288.21897415745354,464,599.0,True,SHUTTLE0003,784.0,-103.21897415745354,
2026-03-03 13:17:58_100_0.3_17,4,3,dynamic_4,"(126.84267447727876, 37.29610330799199)",0349,531,SHUTTLE0004,228.30099905829414,283.3009990582941,531,686.0,True,SHUTTLE0004,871.0,-98.30099905829411,
2026-03-03 13:17:58_100_0.3_17,5,2,dynamic_5,"(126.82525615030076, 37.30977687804074)",0349,1041,SHUTTLE0005,77.07669294113329,290.0766929411333,1041,1126.0,True,SHUTTLE0005,1391.0,-25.076692941133274,
2026-03-03 13:17:58_100_0.3_17,6,2,dynamic_6,"(126.86050829826986, 37.31211844240342)",0044,1113,SHUTTLE0002,0.23392303729840622,331.2339230372984,1113,1138.0,True,SHUTTLE0002,1369.0,-100.23392303729838,
2026-03-03 13:17:58_100_0.3_17,7,2,dynamic_7,"(126.85163419929881, 37.296606334893006)",0456,1134,SHUTTLE0004,0.23604428856147436,292.23604428856146,1134,1159.0,True,SHUTTLE0004,1334.0,-117.23604428856146,
2026-03-03 13:17:58_100_0.3_17,8,2,dynamic_8,"(126.83891428666512, 37.302633469057625)",0393,1180,SHUTTLE0006,131.0624315897135,149.06243158971347,1180,1325.0,True,SHUTTLE0006,1662.0,187.93756841028653,1.0
2026-03-03 13:17:58_100_0.3_17,9,3,dynamic_9,"(126.84095604440326, 37.31205404189746)",0116,1251,SHUTTLE0003,73.19162728467313,122.19162728467313,1251,1366.0,True,SHUTTLE0003,1501.0,12.808372715326868,
2026-03-03 13:17:58_100_0.3_17,10,3,dynamic_10,"(126.86650069849941, 37.28589861736191)",0158,1282,SHUTTLE0001,404.26013708635844,372.26013708635844,1282,1617.0,True,SHUTTLE0001,1851.0,-138.26013708635844,
2026-03-03 13:17:58_100_0.3_17,11,3,dynamic_11,"(126.83550128898773, 37.292582039880344)",0203,1284,SHUTTLE0002,282.2646984412592,303.2646984412592,1284,1474.0,True,SHUTTLE0002,,,4.0
2026-03-03 13:17:58_100_0.3_17,12,3,dynamic_12,"(126.84958542684431, 37.30556108969281)",0156,1337,SHUTTLE0006,85.04655755137509,158.0465575513751,1337,1452.0,True,SHUTTLE0006,1627.0,16.953442448624912,
2026-03-03 13:17:58_100_0.3_17,13,1,dynamic_13,"(126.8351539884716, 37.29677579144293)",0203,1500,SHUTTLE0004,54.237898274361925,255.23789827436192,1500,1545.0,True,SHUTTLE0004,1963.0,162.76210172563808,4.0
2026-03-03 13:17:58_100_0.3_17,14,1,dynamic_14,"(126.8351539884716, 37.29677579144293)",0203,1500,SHUTTLE0002,61.237898274361925,255.23789827436192,1500,1555.0,True,SHUTTLE0002,,,3.0
2026-03-03 13:17:58_100_0.3_17,15,1,dynamic_15,"(126.8351539884716, 37.29677579144293)",0203,1500,SHUTTLE0004,54.713694823085774,255.23789827436192,1500,1685.0,True,SHUTTLE0004,1968.0,27.762101725638075,3.0
2026-03-03 13:17:58_100_0.3_17,16,1,dynamic_16,"(126.8351539884716, 37.29677579144293)",0203,1500,SHUTTLE0004,54.713694823085774,255.71369482308577,1500,1580.0,True,SHUTTLE0004,1958.0,122.28630517691423,2.0
2026-03-03 13:17:58_100_0.3_17,17,1,dynamic_17,"(126.8351539884716, 37.29677579144293)",0203,1500,SHUTTLE0002,61.713694823085774,255.23789827436192,1500,1660.0,True,SHUTTLE0002,,,2.0
2026-03-03 13:17:58_100_0.3_17,18,1,dynamic_18,"(126.8351539884716, 37.29677579144293)",0203,1500,SHUTTLE0004,55.18949137180962,255.71369482308577,1500,1615.0,True,SHUTTLE0004,1953.0,82.28630517691423,1.0
2026-03-03 13:17:58_100_0.3_17,19,1,dynamic_19,"(126.8351539884716, 37.29677579144293)",0203,1500,SHUTTLE0002,61.713694823085774,255.71369482308577,1500,1590.0,True,SHUTTLE0002,,,1.0
2026-03-03 13:17:58_100_0.3_17,20,1,dynamic_20,"(126.8351539884716, 37.29677579144293)",0203,1500,SHUTTLE0004,55.66528792053347,255.71369482308577,1500,1650.0,True,SHUTTLE0004,1920.0,14.286305176914226,
2026-03-03 13:17:58_100_0.3_17,21,1,dynamic_21,"(126.8351539884716, 37.29677579144293)",0203,1500,SHUTTLE0002,62.18949137180962,255.71369482308577,1500,1625.0,True,SHUTTLE0002,1895.0,14.286305176914226,
2026-03-03 13:17:58_100_0.3_17,22,1,dynamic_22,"(126.8351539884716, 37.29677579144293)",0203,1500,SHUTTLE0005,242.23789827436192,255.23789827436192,1500,1655.0,True,SHUTTLE0005,2090.0,179.76210172563808,2.0
2026-03-03 13:17:58_100_0.3_17,23,2,dynamic_23,"(126.8471406669508, 37.29746172335292)",0424,1510,SHUTTLE0003,213.36167622210613,195.36167622210613,1510,1695.0,True,SHUTTLE0003,1850.0,-40.36167622210613,
2026-03-03 13:17:58_100_0.3_17,24,2,dynamic_24,"(126.83422723192368, 37.296342695339746)",0173,1681,SHUTTLE0005,51.21229961050455,42.21229961050456,1681,1730.0,True,SHUTTLE0005,1840.0,67.78770038949544,1.0
2026-03-03 13:17:58_100_0.3_17,25,4,dynamic_25,"(126.83751661318516, 37.29912685903796)",0173,1705,SHUTTLE0005,51.69852328000198,51.273924058992876,1705,1785.0,True,SHUTTLE0005,1845.0,8.726075941007124,
2026-03-03 13:17:58_100_0.3_17,26,2,dynamic_26,"(126.83818709884638, 37.29620817534549)",0203,1766,SHUTTLE0001,100.35515479228071,247.3551547922807,1766,1876.0,True,SHUTTLE0001,2121.0,-2.3551547922807003,
2026-03-03 13:17:58_100_0.3_17,27,4,dynamic_27,"(126.84660774470606, 37.31664772785154)",0349,1827,SHUTTLE0006,74.20942052416146,239.20942052416146,1827,1944.0,True,SHUTTLE0006,2214.0,30.79057947583854,1.0
2026-03-03 13:17:58_100_0.3_17,28,2,dynamic_28,"(126.84572646149613, 37.316835234787604)",0169,1878,SHUTTLE0003,41.31082624805703,141.31082624805703,1878,1943.0,True,SHUTTLE0003,2275.0,190.68917375194297,1.0
2026-03-03 13:17:58_100_0.3_17,29,2,dynamic_29,"(126.85594047770716, 37.28975749523502)",0196,1879,SHUTTLE0006,243.7387325258634,290.3198914775405,1879,2149.0,True,SHUTTLE0006,2359.0,-80.31989147754052,
2026-03-03 13:17:58_100_0.3_17,30,2,dynamic_30,"(126.83160675534131, 37.31193170482236)",0076,1938,SHUTTLE0004,65.18660689901004,326.18660689901003,1938,2061.0,True,SHUTTLE0004,2391.0,3.8133931009899698,1.0
2026-03-03 13:17:58_100_0.3_17,31,2,dynamic_31,"(126.83582016875076, 37.31694979138747)",0203,1990,SHUTTLE0003,51.31560471794119,0.3156047179411899,1990,2085.0,True,SHUTTLE0003,2110.0,24.68439528205881,
2026-03-03 13:17:58_100_0.3_17,32,4,dynamic_32,"(126.83221864000691, 37.31100516182258)",0355,2036,SHUTTLE0004,22.504973105601252,475.1317593075812,2036,2136.0,True,SHUTTLE0004,2486.0,-125.1317593075812,
