scenario_info,passenger_id,psgrNum,dep_node,dep_node_expanded,arr_node,calltime,shuttleid,expectedwaitingtime,expectedarrivaltime,waitstarttime,boardingtime,success,shuttleID,arrivaltime,increased_time,pathChanged
2026-03-03 12:17:53_100_0.3_77,1,2,dynamic_1,"(126.84440916165276, 37.29896293109619)",0302,22,SHUTTLE0004,68.15434058143711,91.15434058143711,22.0,87.0,True,SHUTTLE0004,182.0,3.8456594185628887,
2026-03-03 12:17:53_100_0.3_77,2,4,dynamic_2,"(126.83276986525114, 37.312914768553696)",0398,79,SHUTTLE0003,109.20516889457399,30.205168894573987,79.0,204.0,True,SHUTTLE0003,259.0,24.794831105426013,
2026-03-03 12:17:53_100_0.3_77,3,2,dynamic_3,"(126.81726634414355, 37.30964998562894)",0203,173,SHUTTLE0005,86.23414632666804,171.23414632666805,173.0,268.0,True,SHUTTLE0005,403.0,-36.23414632666805,
2026-03-03 12:17:53_100_0.3_77,4,4,dynamic_4,"(126.83193942654498, 37.29820129274427)",0349,183,SHUTTLE0002,97.28883807296074,242.28883807296074,183.0,268.0,True,SHUTTLE0002,762.0,251.71116192703926,1.0
2026-03-03 12:17:53_100_0.3_77,5,4,dynamic_5,"(126.85212952901232, 37.29015669083502)",0309,276,SHUTTLE0006,166.2561045057268,298.2561045057268,276.0,371.0,True,SHUTTLE0006,871.0,201.7438954942732,1.0
2026-03-03 12:17:53_100_0.3_77,6,2,dynamic_6,"(126.84263888250496, 37.29644494103677)",0312,297,SHUTTLE0002,121.21511268920703,245.21511268920705,297.0,372.0,True,SHUTTLE0002,557.0,-60.21511268920705,
2026-03-03 12:17:53_100_0.3_77,7,3,dynamic_7,"(126.86685482365245, 37.2986795898492)",0066,476,SHUTTLE0006,101.29770392939025,290.29770392939025,476.0,561.0,True,SHUTTLE0006,806.0,-45.29770392939025,
2026-03-03 12:17:53_100_0.3_77,8,3,dynamic_8,"(126.83381344238794, 37.296091242256786)",0349,559,SHUTTLE0004,172.20641252257965,263.2064125225796,559.0,724.0,True,SHUTTLE0004,1127.0,139.79358747742037,1.0
2026-03-03 12:17:53_100_0.3_77,9,3,dynamic_9,"(126.8381277499237, 37.299388148818124)",0219,772,SHUTTLE0004,8.276827684543655,290.27682768454366,772.0,807.0,True,SHUTTLE0004,1032.0,-65.27682768454366,
2026-03-03 12:17:53_100_0.3_77,10,4,dynamic_10,"(126.83217915469356, 37.30858852300986)",0389,796,SHUTTLE0003,13.133821136908558,181.13382113690855,796.0,831.0,True,SHUTTLE0003,1006.0,-6.133821136908551,
2026-03-03 12:17:53_100_0.3_77,11,3,dynamic_11,"(126.83336986620489, 37.29752637659988)",0005,829,SHUTTLE0002,242.26952453952342,207.26952453952342,829.0,984.0,True,SHUTTLE0002,1189.0,-2.2695245395234167,
2026-03-03 12:17:53_100_0.3_77,12,2,dynamic_12,"(126.83751620239235, 37.30274033881345)",0398,838,SHUTTLE0005,156.16248746356706,128.16248746356706,838.0,1003.0,True,SHUTTLE0005,1128.0,-3.162487463567061,
2026-03-03 12:17:53_100_0.3_77,13,2,dynamic_13,"(126.84199391558307, 37.2964049062087)",0203,941,SHUTTLE0003,194.13636267305912,296.1363626730591,941.0,1071.0,True,SHUTTLE0003,1336.0,-31.136362673059125,
2026-03-03 12:17:53_100_0.3_77,14,3,dynamic_14,"(126.83705970326048, 37.30226352697116)",0356,1036,SHUTTLE0006,151.12191786213936,125.12191786213936,1036.0,1241.0,True,SHUTTLE0006,1376.0,9.878082137860645,
2026-03-03 12:17:53_100_0.3_77,15,4,dynamic_15,"(126.83271843930646, 37.296291742703055)",0274,1147,SHUTTLE0005,222.3543594245029,52.354359424502874,1147.0,1302.0,True,SHUTTLE0005,1347.0,-7.354359424502874,
2026-03-03 12:17:53_100_0.3_77,16,4,dynamic_16,"(126.85223345779512, 37.296382511994246)",0105,1438,SHUTTLE0004,0.14937572606686259,159.14937572606686,1438.0,1463.0,True,SHUTTLE0004,2075.0,452.85062427393314,1.0
2026-03-03 12:17:53_100_0.3_77,17,4,dynamic_17,"(126.83287408991814, 37.30890955185983)",0061,1461,SHUTTLE0003,91.23839666679933,110.23839666679933,1461.0,1566.0,True,SHUTTLE0003,1766.0,89.76160333320067,1.0
2026-03-03 12:17:53_100_0.3_77,18,1,dynamic_18,"(126.8351539884716, 37.29677579144293)",0203,1500,SHUTTLE0005,73.23789827436192,255.23789827436192,1500.0,1555.0,True,SHUTTLE0005,,,5.0
2026-03-03 12:17:53_100_0.3_77,19,1,dynamic_19,"(126.8351539884716, 37.29677579144293)",0203,1500,SHUTTLE0005,73.71369482308577,255.23789827436192,1500.0,1730.0,True,SHUTTLE0005,,,4.0
2026-03-03 12:17:53_100_0.3_77,20,1,dynamic_20,"(126.8351539884716, 37.29677579144293)",0203,1500,SHUTTLE0006,179.23789827436192,255.23789827436192,1500.0,1625.0,True,SHUTTLE0006,2261.0,380.7621017256381,1.0
2026-03-03 12:17:53_100_0.3_77,21,1,dynamic_21,"(126.8351539884716, 37.29677579144293)",0203,1500,SHUTTLE0005,73.71369482308577,255.71369482308577,1500.0,1590.0,True,SHUTTLE0005,,,3.0
2026-03-03 12:17:53_100_0.3_77,22,1,dynamic_22,"(126.8351539884716, 37.29677579144293)",0203,1500,SHUTTLE0002,207.23789827436192,255.23789827436192,1500.0,1705.0,True,SHUTTLE0002,1940.0,-20.237898274361925,
2026-03-03 12:17:53_100_0.3_77,23,1,dynamic_23,"(126.8351539884716, 37.29677579144293)",0203,1500,SHUTTLE0005,74.18949137180962,255.71369482308577,1500.0,1625.0,True,SHUTTLE0005,,,2.0
2026-03-03 12:17:53_100_0.3_77,24,1,dynamic_24,"(126.8351539884716, 37.29677579144293)",0203,1500,SHUTTLE0004,263.2378982743619,255.23789827436192,1500.0,1695.0,True,SHUTTLE0004,1930.0,-20.237898274361925,
2026-03-03 12:17:53_100_0.3_77,25,1,dynamic_25,"(126.8351539884716, 37.29677579144293)",0203,1500,SHUTTLE0001,278.2378982743619,255.23789827436192,1500.0,1735.0,True,SHUTTLE0001,2249.0,258.7621017256381,1.0
