scenario_info,currenttime,shuttle_id,shuttle_state,cur_dst,cur_node,cur_path,cur_psgr,cur_psgr_num
2026-03-03 12:08:06_100_0.3_60,87.0,SHUTTLE0002,MOVE,[],0155,"['0155', '0333', '0166', '0053', '0392', '0133', '0249', '0358', '0299', '0014', 'dynamic_1', '0014', '0299', '0358', '0249', '0133', '0392', '0053', '0080', '0237', '0050', '0395']",[],0
2026-03-03 12:08:06_100_0.3_60,97.0,SHUTTLE0002,MOVE,[],0333,"['0333', '0166', '0053', '0392', '0133', '0249', '0358', '0299', '0014', 'dynamic_1', '0014', '0299', '0358', '0249', '0133', '0392', '0053', '0080', '0237', '0050', '0395']",[],0
2026-03-03 12:08:06_100_0.3_60,107.0,SHUTTLE0002,MOVE,[],0166,"['0166', '0053', '0392', '0133', '0249', '0358', '0299', '0014', 'dynamic_1', '0014', '0299', '0358', '0249', '0133', '0392', '0053', '0080', '0237', '0050', '0395']",[],0
2026-03-03 12:08:06_100_0.3_60,117.0,SHUTTLE0002,MOVE,[],0053,"['0053', '0392', '0133', '0249', '0358', '0299', '0014', 'dynamic_1', '0014', '0299', '0358', '0249', '0133', '0392', '0053', '0080', '0237', '0050', '0395']",[],0
2026-03-03 12:08:06_100_0.3_60,127.0,SHUTTLE0002,MOVE,[],0392,"['0392', '0133', '0249', '0358', '0299', '0014', 'dynamic_1', '0014', '0299', '0358', '0249', '0133', '0392', '0053', '0080', '0237', '0050', '0395']",[],0
2026-03-03 12:08:06_100_0.3_60,137.0,SHUTTLE0002,MOVE,[],0133,"['0133', '0249', '0358', '0299', '0014', 'dynamic_1', '0014', '0299', '0358', '0249', '0133', '0392', '0053', '0080', '0237', '0050', '0395']",[],0
2026-03-03 12:08:06_100_0.3_60,147.0,SHUTTLE0002,MOVE,[],0249,"['0249', '0358', '0299', '0014', 'dynamic_1', '0014', '0299', '0358', '0249', '0133', '0392', '0053', '0080', '0237', '0050', '0395']",[],0
2026-03-03 12:08:06_100_0.3_60,157.0,SHUTTLE0002,MOVE,[],0358,"['0358', '0299', '0014', 'dynamic_1', '0014', '0299', '0358', '0249', '0133', '0392', '0053', '0080', '0237', '0050', '0395']",[],0
2026-03-03 12:08:06_100_0.3_60,167.0,SHUTTLE0002,MOVE,[],0299,"['0299', '0014', 'dynamic_1', '0014', '0299', '0358', '0249', '0133', '0392', '0053', '0080', '0237', '0050', '0395']",[],0
2026-03-03 12:08:06_100_0.3_60,177.0,SHUTTLE0002,MOVE,[],0014,"['0014', 'dynamic_1', '0014', '0299', '0358', '0249', '0133', '0392', '0053', '0080', '0237', '0050', '0395']",[],0
2026-03-03 12:08:06_100_0.3_60,179.0,SHUTTLE0003,MOVE,"[('0173', 'DROPPING', 2, False, -4)]",0201,"['0201', '0262', '0013', '0342', '0040', '0225', '0246', '0453', '0184', '0116', '0306', '0171', '0285', '0271', '0312', '0034', '0298', 'dynamic_2', '0298', '0014', '0299', '0358', '0249', '0133', '0392', '0053', '0080', '0237', '0019', '0196', '0158', '0173']",[],0
2026-03-03 12:08:06_100_0.3_60,187.0,SHUTTLE0002,MOVE,[],dynamic_1,"['dynamic_1', '0014', '0299', '0358', '0249', '0133', '0392', '0053', '0080', '0237', '0050', '0395']",[],0
2026-03-03 12:08:06_100_0.3_60,189.0,SHUTTLE0003,MOVE,"[('0173', 'DROPPING', 2, False, -4)]",0262,"['0262', '0013', '0342', '0040', '0225', '0246', '0453', '0184', '0116', '0306', '0171', '0285', '0271', '0312', '0034', '0298', 'dynamic_2', '0298', '0014', '0299', '0358', '0249', '0133', '0392', '0053', '0080', '0237', '0019', '0196', '0158', '0173']",[],0
2026-03-03 12:08:06_100_0.3_60,199.0,SHUTTLE0003,MOVE,"[('0173', 'DROPPING', 2, False, -4)]",0013,"['0013', '0342', '0040', '0225', '0246', '0453', '0184', '0116', '0306', '0171', '0285', '0271', '0312', '0034', '0298', 'dynamic_2', '0298', '0014', '0299', '0358', '0249', '0133', '0392', '0053', '0080', '0237', '0019', '0196', '0158', '0173']",[],0
2026-03-03 12:08:06_100_0.3_60,202.0,SHUTTLE0002,MOVE,[],dynamic_1,"['dynamic_1', '0014', '0299', '0358', '0249', '0133', '0392', '0053', '0080', '0237', '0050', '0395']",[1],3
2026-03-03 12:08:06_100_0.3_60,209.0,SHUTTLE0003,MOVE,"[('0173', 'DROPPING', 2, False, -4)]",0342,"['0342', '0040', '0225', '0246', '0453', '0184', '0116', '0306', '0171', '0285', '0271', '0312', '0034', '0298', 'dynamic_2', '0298', '0014', '0299', '0358', '0249', '0133', '0392', '0053', '0080', '0237', '0019', '0196', '0158', '0173']",[],0
2026-03-03 12:08:06_100_0.3_60,212.0,SHUTTLE0002,MOVE,[],0014,"['0014', '0299', '0358', '0249', '0133', '0392', '0053', '0080', '0237', '0050', '0395']",[1],3
2026-03-03 12:08:06_100_0.3_60,219.0,SHUTTLE0003,MOVE,"[('0173', 'DROPPING', 2, False, -4)]",0040,"['0040', '0225', '0246', '0453', '0184', '0116', '0306', '0171', '0285', '0271', '0312', '0034', '0298', 'dynamic_2', '0298', '0014', '0299', '0358', '0249', '0133', '0392', '0053', '0080', '0237', '0019', '0196', '0158', '0173']",[],0
2026-03-03 12:08:06_100_0.3_60,222.0,SHUTTLE0002,MOVE,[],0299,"['0299', '0358', '0249', '0133', '0392', '0053', '0080', '0237', '0050', '0395']",[1],3
2026-03-03 12:08:06_100_0.3_60,229.0,SHUTTLE0003,MOVE,"[('0173', 'DROPPING', 2, False, -4)]",0225,"['0225', '0246', '0453', '0184', '0116', '0306', '0171', '0285', '0271', '0312', '0034', '0298', 'dynamic_2', '0298', '0014', '0299', '0358', '0249', '0133', '0392', '0053', '0080', '0237', '0019', '0196', '0158', '0173']",[],0
2026-03-03 12:08:06_100_0.3_60,232.0,SHUTTLE0002,MOVE,[],0358,"['0358', '0249', '0133', '0392', '0053', '0080', '0237', '0050', '0395']",[1],3
2026-03-03 12:08:06_100_0.3_60,239.0,SHUTTLE0003,MOVE,"[('0173', 'DROPPING', 2, False, -4)]",0246,"['0246', '0453', '0184', '0116', '0306', '0171', '0285', '0271', '0312', '0034', '0298', 'dynamic_2', '0298', '0014', '0299', '0358', '0249', '0133', '0392', '0053', '0080', '0237', '0019', '0196', '0158', '0173']",[],0
2026-03-03 12:08:06_100_0.3_60,242.0,SHUTTLE0002,MOVE,[],0249,"['0249', '0133', '0392', '0053', '0080', '0237', '0050', '0395']",[1],3
2026-03-03 12:08:06_100_0.3_60,249.0,SHUTTLE0003,MOVE,"[('0173', 'DROPPING', 2, False, -4)]",0453,"['0453', '0184', '0116', '0306', '0171', '0285', '0271', '0312', '0034', '0298', 'dynamic_2', '0298', '0014', '0299', '0358', '0249', '0133', '0392', '0053', '0080', '0237', '0019', '0196', '0158', '0173']",[],0
2026-03-03 12:08:06_100_0.3_60,252.0,SHUTTLE0002,MOVE,[],0133,"['0133', '0392', '0053', '0080', '0237', '0050', '0395']",[1],3
2026-03-03 12:08:06_100_0.3_60,259.0,SHUTTLE0003,MOVE,"[('0173', 'DROPPING', 2, False, -4)]",0184,"['0184', '0116', '0306', '0171', '0285', '0271', '0312', '0034', '0298', 'dynamic_2', '0298', '0014', '0299', '0358', '0249', '0133', '0392', '0053', '0080', '0237', '0019', '0196', '0158', '0173']",[],0
2026-03-03 12:08:06_100_0.3_60,262.0,SHUTTLE0002,MOVE,[],0392,"['0392', '0053', '0080', '0237', '0050', '0395']",[1],3
2026-03-03 12:08:06_100_0.3_60,269.0,SHUTTLE0003,MOVE,"[('0173', 'DROPPING', 2, False, -4)]",0116,"['0116', '0306', '0171', '0285', '0271', '0312', '0034', '0298', 'dynamic_2', '0298', '0014', '0299', '0358', '0249', '0133', '0392', '0053', '0080', '0237', '0019', '0196', '0158', '0173']",[],0
2026-03-03 12:08:06_100_0.3_60,272.0,SHUTTLE0002,MOVE,[],0053,"['0053', '0080', '0237', '0050', '0395']",[1],3
2026-03-03 12:08:06_100_0.3_60,279.0,SHUTTLE0003,MOVE,"[('0173', 'DROPPING', 2, False, -4)]",0306,"['0306', '0171', '0285', '0271', '0312', '0034', '0298', 'dynamic_2', '0298', '0014', '0299', '0358', '0249', '0133', '0392', '0053', '0080', '0237', '0019', '0196', '0158', '0173']",[],0
2026-03-03 12:08:06_100_0.3_60,282.0,SHUTTLE0002,MOVE,[],0080,"['0080', '0237', '0050', '0395']",[1],3
2026-03-03 12:08:06_100_0.3_60,289.0,SHUTTLE0003,MOVE,"[('0173', 'DROPPING', 2, False, -4)]",0171,"['0171', '0285', '0271', '0312', '0034', '0298', 'dynamic_2', '0298', '0014', '0299', '0358', '0249', '0133', '0392', '0053', '0080', '0237', '0019', '0196', '0158', '0173']",[],0
2026-03-03 12:08:06_100_0.3_60,292.0,SHUTTLE0002,MOVE,[],0237,"['0237', '0050', '0395']",[1],3
2026-03-03 12:08:06_100_0.3_60,299.0,SHUTTLE0003,MOVE,"[('0173', 'DROPPING', 2, False, -4)]",0285,"['0285', '0271', '0312', '0034', '0298', 'dynamic_2', '0298', '0014', '0299', '0358', '0249', '0133', '0392', '0053', '0080', '0237', '0019', '0196', '0158', '0173']",[],0
2026-03-03 12:08:06_100_0.3_60,302.0,SHUTTLE0002,MOVE,[],0050,"['0050', '0395']",[1],3
2026-03-03 12:08:06_100_0.3_60,309.0,SHUTTLE0003,MOVE,"[('0173', 'DROPPING', 2, False, -4)]",0271,"['0271', '0312', '0034', '0298', 'dynamic_2', '0298', '0014', '0299', '0358', '0249', '0133', '0392', '0053', '0080', '0237', '0019', '0196', '0158', '0173']",[],0
2026-03-03 12:08:06_100_0.3_60,312.0,SHUTTLE0002,MOVE,[],0395,['0395'],[1],3
2026-03-03 12:08:06_100_0.3_60,319.0,SHUTTLE0003,MOVE,"[('0173', 'DROPPING', 2, False, -4)]",0312,"['0312', '0034', '0298', 'dynamic_2', '0298', '0014', '0299', '0358', '0249', '0133', '0392', '0053', '0080', '0237', '0019', '0196', '0158', '0173']",[],0
2026-03-03 12:08:06_100_0.3_60,329.0,SHUTTLE0003,MOVE,"[('0173', 'DROPPING', 2, False, -4)]",0034,"['0034', '0298', 'dynamic_2', '0298', '0014', '0299', '0358', '0249', '0133', '0392', '0053', '0080', '0237', '0019', '0196', '0158', '0173']",[],0
2026-03-03 12:08:06_100_0.3_60,339.0,SHUTTLE0003,MOVE,"[('0173', 'DROPPING', 2, False, -4)]",0298,"['0298', 'dynamic_2', '0298', '0014', '0299', '0358', '0249', '0133', '0392', '0053', '0080', '0237', '0019', '0196', '0158', '0173']",[],0
2026-03-03 12:08:06_100_0.3_60,349.0,SHUTTLE0003,MOVE,"[('0173', 'DROPPING', 2, False, -4)]",dynamic_2,"['dynamic_2', '0298', '0014', '0299', '0358', '0249', '0133', '0392', '0053', '0080', '0237', '0019', '0196', '0158', '0173']",[],0
2026-03-03 12:08:06_100_0.3_60,364.0,SHUTTLE0003,MOVE,"[('0173', 'DROPPING', 2, False, -4)]",dynamic_2,"['dynamic_2', '0298', '0014', '0299', '0358', '0249', '0133', '0392', '0053', '0080', '0237', '0019', '0196', '0158', '0173']",[2],4
2026-03-03 12:08:06_100_0.3_60,374.0,SHUTTLE0003,MOVE,"[('0173', 'DROPPING', 2, False, -4)]",0298,"['0298', '0014', '0299', '0358', '0249', '0133', '0392', '0053', '0080', '0237', '0019', '0196', '0158', '0173']",[2],4
2026-03-03 12:08:06_100_0.3_60,378.0,SHUTTLE0004,MOVE,[],0255,"['0255', '0153', '0349', 'dynamic_3', '0349', '0153', '0255', '0356', '0404', '0339', '0118', '0320', '0474', '0061', '0086', '0179', '0410', '0054', '0419', '0346', '0243', '0187', '0248', '0309', '0154', '0414', '0110', '0443']",[],0
2026-03-03 12:08:06_100_0.3_60,384.0,SHUTTLE0003,MOVE,"[('0173', 'DROPPING', 2, False, -4)]",0014,"['0014', '0299', '0358', '0249', '0133', '0392', '0053', '0080', '0237', '0019', '0196', '0158', '0173']",[2],4
2026-03-03 12:08:06_100_0.3_60,388.0,SHUTTLE0004,MOVE,[],0153,"['0153', '0349', 'dynamic_3', '0349', '0153', '0255', '0356', '0404', '0339', '0118', '0320', '0474', '0061', '0086', '0179', '0410', '0054', '0419', '0346', '0243', '0187', '0248', '0309', '0154', '0414', '0110', '0443']",[],0
2026-03-03 12:08:06_100_0.3_60,394.0,SHUTTLE0003,MOVE,"[('0173', 'DROPPING', 2, False, -4)]",0299,"['0299', '0358', '0249', '0133', '0392', '0053', '0080', '0237', '0019', '0196', '0158', '0173']",[2],4
2026-03-03 12:08:06_100_0.3_60,398.0,SHUTTLE0004,MOVE,[],0349,"['0349', 'dynamic_3', '0349', '0153', '0255', '0356', '0404', '0339', '0118', '0320', '0474', '0061', '0086', '0179', '0410', '0054', '0419', '0346', '0243', '0187', '0248', '0309', '0154', '0414', '0110', '0443']",[],0
2026-03-03 12:08:06_100_0.3_60,403.0,SHUTTLE0002,MOVE,"[('0398', 'DROPPING', 4, False, -2)]",0395,"['0395', '0050', '0237', '0080', '0364', '0350', '0123', '0061', '0474', '0320', '0150', '0090', '0315', 'dynamic_4', '0315', '0037', '0102', '0383', '0209', '0303', '0071', '0410', '0302', '0278', '0299', '0417', '0446', '0398']",[],0
2026-03-03 12:08:06_100_0.3_60,408.0,SHUTTLE0004,MOVE,[],dynamic_3,"['dynamic_3', '0349', '0153', '0255', '0356', '0404', '0339', '0118', '0320', '0474', '0061', '0086', '0179', '0410', '0054', '0419', '0346', '0243', '0187', '0248', '0309', '0154', '0414', '0110', '0443']",[],0
2026-03-03 12:08:06_100_0.3_60,413.0,SHUTTLE0002,MOVE,"[('0398', 'DROPPING', 4, False, -2)]",0050,"['0050', '0237', '0080', '0364', '0350', '0123', '0061', '0474', '0320', '0150', '0090', '0315', 'dynamic_4', '0315', '0037', '0102', '0383', '0209', '0303', '0071', '0410', '0302', '0278', '0299', '0417', '0446', '0398']",[],0
2026-03-03 12:08:06_100_0.3_60,414.0,SHUTTLE0003,MOVE,[],0358,"['0358', '0299', '0417', '0446', '0398', 'dynamic_5', '0398', '0059', '0082', '0271', '0285', '0327', '0475', '0265', '0193', '0056', '0252', '0234', '0210', '0319', '0244', '0389', '0456', '0284', '0031', '0173']",[2],4
2026-03-03 12:08:06_100_0.3_60,423.0,SHUTTLE0002,MOVE,"[('0398', 'DROPPING', 4, False, -2)]",0237,"['0237', '0080', '0364', '0350', '0123', '0061', '0474', '0320', '0150', '0090', '0315', 'dynamic_4', '0315', '0037', '0102', '0383', '0209', '0303', '0071', '0410', '0302', '0278', '0299', '0417', '0446', '0398']",[],0
2026-03-03 12:08:06_100_0.3_60,423.0,SHUTTLE0004,MOVE,[],dynamic_3,"['dynamic_3', '0349', '0153', '0255', '0356', '0404', '0339', '0118', '0320', '0474', '0061', '0086', '0179', '0410', '0054', '0419', '0346', '0243', '0187', '0248', '0309', '0154', '0414', '0110', '0443']",[3],3
2026-03-03 12:08:06_100_0.3_60,424.0,SHUTTLE0003,MOVE,[],0299,"['0299', '0417', '0446', '0398', 'dynamic_5', '0398', '0059', '0082', '0271', '0285', '0327', '0475', '0265', '0193', '0056', '0252', '0234', '0210', '0319', '0244', '0389', '0456', '0284', '0031', '0173']",[2],4
2026-03-03 12:08:06_100_0.3_60,433.0,SHUTTLE0002,MOVE,"[('0398', 'DROPPING', 4, False, -2)]",0080,"['0080', '0364', '0350', '0123', '0061', '0474', '0320', '0150', '0090', '0315', 'dynamic_4', '0315', '0037', '0102', '0383', '0209', '0303', '0071', '0410', '0302', '0278', '0299', '0417', '0446', '0398']",[],0
2026-03-03 12:08:06_100_0.3_60,433.0,SHUTTLE0004,MOVE,[],0349,"['0349', '0153', '0255', '0356', '0404', '0339', '0118', '0320', '0474', '0061', '0086', '0179', '0410', '0054', '0419', '0346', '0243', '0187', '0248', '0309', '0154', '0414', '0110', '0443']",[3],3
2026-03-03 12:08:06_100_0.3_60,434.0,SHUTTLE0003,MOVE,[],0417,"['0417', '0446', '0398', 'dynamic_5', '0398', '0059', '0082', '0271', '0285', '0327', '0475', '0265', '0193', '0056', '0252', '0234', '0210', '0319', '0244', '0389', '0456', '0284', '0031', '0173']",[2],4
2026-03-03 12:08:06_100_0.3_60,443.0,SHUTTLE0002,MOVE,"[('0398', 'DROPPING', 4, False, -2)]",0364,"['0364', '0350', '0123', '0061', '0474', '0320', '0150', '0090', '0315', 'dynamic_4', '0315', '0037', '0102', '0383', '0209', '0303', '0071', '0410', '0302', '0278', '0299', '0417', '0446', '0398']",[],0
2026-03-03 12:08:06_100_0.3_60,443.0,SHUTTLE0004,MOVE,[],0153,"['0153', '0255', '0356', '0404', '0339', '0118', '0320', '0474', '0061', '0086', '0179', '0410', '0054', '0419', '0346', '0243', '0187', '0248', '0309', '0154', '0414', '0110', '0443']",[3],3
2026-03-03 12:08:06_100_0.3_60,444.0,SHUTTLE0003,MOVE,[],0446,"['0446', '0398', 'dynamic_5', '0398', '0059', '0082', '0271', '0285', '0327', '0475', '0265', '0193', '0056', '0252', '0234', '0210', '0319', '0244', '0389', '0456', '0284', '0031', '0173']",[2],4
2026-03-03 12:08:06_100_0.3_60,453.0,SHUTTLE0002,MOVE,"[('0398', 'DROPPING', 4, False, -2)]",0350,"['0350', '0123', '0061', '0474', '0320', '0150', '0090', '0315', 'dynamic_4', '0315', '0037', '0102', '0383', '0209', '0303', '0071', '0410', '0302', '0278', '0299', '0417', '0446', '0398']",[],0
2026-03-03 12:08:06_100_0.3_60,453.0,SHUTTLE0004,MOVE,[],0255,"['0255', '0356', '0404', '0339', '0118', '0320', '0474', '0061', '0086', '0179', '0410', '0054', '0419', '0346', '0243', '0187', '0248', '0309', '0154', '0414', '0110', '0443']",[3],3
