scenario_info,passenger_id,psgrNum,dep_node,dep_node_expanded,arr_node,calltime,shuttleid,expectedwaitingtime,expectedarrivaltime,waitstarttime,boardingtime,success,shuttleID,pathChanged,arrivaltime,increased_time
2026-03-03 12:50:59_100_0.3_78,1,2,dynamic_1,"(126.85613292788949, 37.29027937175644)",0398,139,SHUTTLE0004,119.13909628271149,283.1390962827115,139,214.0,True,SHUTTLE0004,1.0,609.0,111.86090371728852
2026-03-03 12:50:59_100_0.3_78,2,2,dynamic_2,"(126.8415134374347, 37.2964725251311)",0059,142,SHUTTLE0002,138.22392841931014,248.22392841931014,142,257.0,True,SHUTTLE0002,,442.0,-63.22392841931014
2026-03-03 12:50:59_100_0.3_78,3,4,dynamic_3,"(126.8378164668095, 37.298198557682944)",0034,162,SHUTTLE0001,248.0726917395705,168.07269173957053,162,387.0,True,SHUTTLE0001,1.0,896.0,340.92730826042947
2026-03-03 12:50:59_100_0.3_78,4,3,dynamic_4,"(126.8562387491331, 37.290781641473664)",0086,214,SHUTTLE0006,157.08096327495912,176.08096327495912,214,309.0,True,SHUTTLE0006,,466.0,-19.080963274959117
2026-03-03 12:50:59_100_0.3_78,5,3,dynamic_5,"(126.85272779889492, 37.29641343107038)",0174,254,SHUTTLE0004,39.27900945451699,175.279009454517,254,299.0,True,SHUTTLE0004,,484.0,9.720990545483005
2026-03-03 12:50:59_100_0.3_78,6,3,dynamic_6,"(126.83768662872424, 37.31431696898061)",0082,257,SHUTTLE0003,129.03924358891982,93.03924358891982,257,372.0,True,SHUTTLE0003,,497.0,31.960756411080183
2026-03-03 12:50:59_100_0.3_78,7,2,dynamic_7,"(126.84890145712771, 37.31766989295714)",0031,441,SHUTTLE0006,138.27726696222754,301.27726696222754,441,591.0,True,SHUTTLE0006,,826.0,-66.27726696222754
2026-03-03 12:50:59_100_0.3_78,8,2,dynamic_8,"(126.8335690658406, 37.29821819155171)",0005,481,SHUTTLE0001,161.25936493168416,207.25936493168416,481,596.0,True,SHUTTLE0001,,801.0,-2.2593649316841606
2026-03-03 12:50:59_100_0.3_78,9,3,dynamic_9,"(126.83755302550588, 37.29867632261339)",0044,495,SHUTTLE0002,177.14785333808123,132.14785333808123,495,640.0,True,SHUTTLE0002,1.0,1119.0,346.85214666191877
2026-03-03 12:50:59_100_0.3_78,10,4,dynamic_10,"(126.85292164814591, 37.296155179811244)",0082,664,SHUTTLE0002,191.3115402735997,260.3115402735997,664,799.0,True,SHUTTLE0002,,1014.0,-45.31154027359969
2026-03-03 12:50:59_100_0.3_78,11,4,dynamic_11,"(126.83358510909909, 37.29836327239413)",0019,673,SHUTTLE0004,201.27602508963562,72.27602508963562,673,818.0,True,SHUTTLE0004,,873.0,-17.276025089635624
2026-03-03 12:50:59_100_0.3_78,12,3,dynamic_12,"(126.84119520210335, 37.312600663503524)",0031,911,SHUTTLE0001,102.1057170948367,248.1057170948367,911,1016.0,True,SHUTTLE0001,,1251.0,-13.105717094836706
2026-03-03 12:50:59_100_0.3_78,13,2,dynamic_13,"(126.83050028471011, 37.29655826007053)",0242,1361,SHUTTLE0001,74.1320354096018,279.1320354096018,1361,1416.0,True,SHUTTLE0001,,1631.0,-64.13203540960183
2026-03-03 12:50:59_100_0.3_78,14,1,dynamic_14,"(126.8351539884716, 37.29677579144293)",0203,1500,SHUTTLE0004,30.237898274361925,255.23789827436192,1500,1535.0,True,SHUTTLE0004,4.0,,
2026-03-03 12:50:59_100_0.3_78,15,1,dynamic_15,"(126.8351539884716, 37.29677579144293)",0203,1530,SHUTTLE0006,42.237898274361925,255.23789827436192,1530,1585.0,True,SHUTTLE0006,3.0,2886.0,1045.762101725638
2026-03-03 12:50:59_100_0.3_78,16,1,dynamic_16,"(126.8351539884716, 37.29677579144293)",0203,1560,SHUTTLE0006,0.7136948230857695,255.23789827436192,1560,1620.0,True,SHUTTLE0006,2.0,,
2026-03-03 12:50:59_100_0.3_78,17,1,dynamic_17,"(126.8351539884716, 37.29677579144293)",0203,1590,SHUTTLE0004,85.23789827436192,255.23789827436192,1590,1805.0,True,SHUTTLE0004,3.0,,
2026-03-03 12:50:59_100_0.3_78,18,4,dynamic_18,"(126.86533070753114, 37.28682345541765)",0284,1601,SHUTTLE0002,308.2576970606763,391.2576970606763,1601,1796.0,True,SHUTTLE0002,,2007.0,-180.25769706067632
2026-03-03 12:50:59_100_0.3_78,19,2,dynamic_19,"(126.84829298566744, 37.31189869981329)",0019,1609,SHUTTLE0003,146.1309959394181,185.1309959394181,1609,1765.0,True,SHUTTLE0003,1.0,1995.0,44.86900406058189
2026-03-03 12:50:59_100_0.3_78,20,1,dynamic_20,"(126.8351539884716, 37.29677579144293)",0203,1620,SHUTTLE0004,51.713694823085774,255.23789827436192,1620,1875.0,True,SHUTTLE0004,2.0,,
2026-03-03 12:50:59_100_0.3_78,21,2,dynamic_21,"(126.83934471829905, 37.30071910144058)",0456,1622,SHUTTLE0004,34.20742917615977,135.2074291761598,1622,1667.0,True,SHUTTLE0004,,1752.0,-50.20742917615979
2026-03-03 12:50:59_100_0.3_78,22,1,dynamic_22,"(126.8351539884716, 37.29677579144293)",0203,1650,SHUTTLE0006,30.237898274361925,255.23789827436192,1650,1685.0,True,SHUTTLE0006,,1920.0,-20.237898274361925
2026-03-03 12:50:59_100_0.3_78,23,1,dynamic_23,"(126.8351539884716, 37.29677579144293)",0203,1680,SHUTTLE0001,258.2378982743619,255.23789827436192,1680,2024.0,True,SHUTTLE0001,3.0,2494.0,214.76210172563808
2026-03-03 12:50:59_100_0.3_78,24,4,dynamic_24,"(126.8381053440977, 37.29855724130653)",0458,1691,SHUTTLE0005,286.08621099887046,126.08621099887043,1691,1946.0,True,SHUTTLE0005,,2051.0,-21.086210998870428
2026-03-03 12:50:59_100_0.3_78,25,1,dynamic_25,"(126.8351539884716, 37.29677579144293)",0203,1710,SHUTTLE0003,235.49989015319815,255.23789827436192,1710,1960.0,True,SHUTTLE0003,2.0,2994.0,778.7621017256381
