scenario_info,passenger_id,psgrNum,dep_node,dep_node_expanded,arr_node,calltime,shuttleid,expectedwaitingtime,expectedarrivaltime,waitstarttime,boardingtime,success,shuttleID,arrivaltime,increased_time,pathChanged
2026-03-03 12:30:28_100_0.3_14,1,3,dynamic_1,"(126.83286252462523, 37.296242883995895)",0031,96,SHUTTLE0002,118.3180356451985,22.3180356451985,96,191.0,True,SHUTTLE0002,226.0,12.6819643548015,
2026-03-03 12:30:28_100_0.3_14,2,2,dynamic_2,"(126.83851617607475, 37.297696796929785)",0349,148,SHUTTLE0004,171.03271308098877,226.03271308098877,148,273.0,True,SHUTTLE0004,428.0,-71.03271308098877,
2026-03-03 12:30:28_100_0.3_14,3,2,dynamic_3,"(126.81591549072456, 37.31391656234415)",0203,215,SHUTTLE0003,40.29738554070776,138.29738554070775,215,280.0,True,SHUTTLE0003,435.0,16.70261445929225,
2026-03-03 12:30:28_100_0.3_14,4,3,dynamic_4,"(126.85176504642435, 37.29558674504378)",0364,456,SHUTTLE0004,0.15845884202756416,157.15845884202756,456,481.0,True,SHUTTLE0004,596.0,-42.15845884202756,
2026-03-03 12:30:28_100_0.3_14,5,4,dynamic_5,"(126.86590467345323, 37.30716399384076)",0349,639,SHUTTLE0003,191.21996205704005,226.21996205704005,639,824.0,True,SHUTTLE0003,969.0,-81.21996205704005,
2026-03-03 12:30:28_100_0.3_14,6,3,dynamic_6,"(126.84172173964035, 37.29623251251464)",0403,731,SHUTTLE0002,97.22733307568757,176.22733307568757,731,796.0,True,SHUTTLE0002,921.0,-51.22733307568757,
2026-03-03 12:30:28_100_0.3_14,7,2,dynamic_7,"(126.85105107329638, 37.296292154566494)",0160,1016,SHUTTLE0003,0.33096092074908884,282.3309609207491,1016,1041.0,True,SHUTTLE0003,1226.0,-97.33096092074908,
2026-03-03 12:30:28_100_0.3_14,8,3,dynamic_8,"(126.8266692239552, 37.30880305988822)",0158,1178,SHUTTLE0005,106.10246457440013,214.10246457440013,1178,1283.0,True,SHUTTLE0005,1478.0,-19.10246457440013,
2026-03-03 12:30:28_100_0.3_14,9,2,dynamic_9,"(126.84305242031543, 37.29774297378062)",0274,1241,SHUTTLE0002,59.26113914056467,187.2611391405647,1241,1316.0,True,SHUTTLE0002,1441.0,-62.261139140564694,
2026-03-03 12:30:28_100_0.3_14,10,2,dynamic_10,"(126.84253101560289, 37.296288941526235)",0203,1287,SHUTTLE0003,58.22284903049678,296.2228490304968,1287,1332.0,True,SHUTTLE0003,1982.0,353.7771509695032,2.0
2026-03-03 12:30:28_100_0.3_14,11,3,dynamic_11,"(126.83842039675746, 37.29905539601796)",0082,1383,SHUTTLE0003,0.27895772788764045,179.27895772788764,1383,1408.0,True,SHUTTLE0003,1887.0,299.72104227211236,1.0
2026-03-03 12:30:28_100_0.3_14,12,4,dynamic_12,"(126.85554994864533, 37.29118271670476)",0275,1427,SHUTTLE0006,157.34353490257445,393.34353490257445,1427,1522.0,True,SHUTTLE0006,2095.0,179.65646509742555,1.0
2026-03-03 12:30:28_100_0.3_14,13,3,dynamic_13,"(126.83280049645644, 37.29607939109914)",0197,1490,SHUTTLE0002,52.364274321645475,244.3642743216455,1490,1535.0,True,SHUTTLE0002,2025.0,245.6357256783545,1.0
2026-03-03 12:30:28_100_0.3_14,14,1,dynamic_14,"(126.8351539884716, 37.29677579144293)",0203,1500,SHUTTLE0005,51.237898274361925,255.23789827436192,1500,1555.0,True,SHUTTLE0005,1984.0,173.76210172563808,2.0
2026-03-03 12:30:28_100_0.3_14,15,3,dynamic_15,"(126.82986610773168, 37.29788933959639)",0315,1512,SHUTTLE0003,110.20244114064963,172.20244114064963,1512,1617.0,True,SHUTTLE0003,1732.0,-57.202441140649626,
2026-03-03 12:30:28_100_0.3_14,16,1,dynamic_16,"(126.8351539884716, 37.29677579144293)",0203,1530,SHUTTLE0005,0.7136948230857695,255.23789827436192,1530,1590.0,True,SHUTTLE0005,1989.0,143.76210172563808,1.0
2026-03-03 12:30:28_100_0.3_14,17,1,dynamic_17,"(126.8351539884716, 37.29677579144293)",0203,1560,SHUTTLE0002,42.237898274361925,255.23789827436192,1560,1605.0,True,SHUTTLE0002,1840.0,-20.237898274361925,
2026-03-03 12:30:28_100_0.3_14,18,3,dynamic_18,"(126.84543659607806, 37.315248777018546)",0092,1584,SHUTTLE0001,63.15374970157833,69.15374970157833,1584,2298.0,True,SHUTTLE0001,2578.0,210.84625029842167,5.0
2026-03-03 12:30:28_100_0.3_14,19,1,dynamic_19,"(126.8351539884716, 37.29677579144293)",0203,1590,SHUTTLE0004,85.23789827436192,255.23789827436192,1590,1655.0,True,SHUTTLE0004,2458.0,547.7621017256381,2.0
2026-03-03 12:30:28_100_0.3_14,20,1,dynamic_20,"(126.8351539884716, 37.29677579144293)",0203,1620,SHUTTLE0005,30.237898274361925,255.23789827436192,1620,1655.0,True,SHUTTLE0005,1890.0,-20.237898274361925,
2026-03-03 12:30:28_100_0.3_14,21,2,dynamic_21,"(126.83982177934485, 37.3004050677327)",0116,1650,SHUTTLE0006,130.20001746411737,154.20001746411737,1650,1805.0,True,SHUTTLE0006,1980.0,20.799982535882634,
2026-03-03 12:30:28_100_0.3_14,22,1,dynamic_22,"(126.8351539884716, 37.29677579144293)",0203,1650,SHUTTLE0001,222.23789827436192,255.23789827436192,1650,1858.0,True,SHUTTLE0001,2208.0,94.76210172563808,3.0
2026-03-03 12:30:28_100_0.3_14,23,1,dynamic_23,"(126.8351539884716, 37.29677579144293)",0203,1680,SHUTTLE0004,30.237898274361925,255.23789827436192,1680,1715.0,True,SHUTTLE0004,1950.0,-20.237898274361925,
2026-03-03 12:30:28_100_0.3_14,24,1,dynamic_24,"(126.8351539884716, 37.29677579144293)",0203,1710,SHUTTLE0001,150.71369482308577,255.23789827436192,1710,1963.0,True,SHUTTLE0001,2213.0,-5.237898274361925,2.0
2026-03-03 12:30:28_100_0.3_14,25,1,dynamic_25,"(126.8351539884716, 37.29677579144293)",0203,1740,SHUTTLE0001,132.71369482308577,255.71369482308577,1740,1893.0,True,SHUTTLE0001,2203.0,54.286305176914226,1.0
2026-03-03 12:30:28_100_0.3_14,26,1,dynamic_26,"(126.8351539884716, 37.29677579144293)",0203,1770,SHUTTLE0001,109.18949137180962,255.71369482308577,1770,1928.0,True,SHUTTLE0001,2198.0,14.286305176914226,
2026-03-03 12:30:28_100_0.3_14,27,3,dynamic_27,"(126.829236117407, 37.31006295612676)",0332,1833,SHUTTLE0001,429.31396699838126,286.1032814003292,1833,2473.0,True,SHUTTLE0001,2733.0,-26.103281400329195,
2026-03-03 12:30:28_100_0.3_14,28,4,dynamic_28,"(126.84026029137537, 37.30109962982201)",0363,1953,SHUTTLE0004,170.12460425202568,175.12460425202568,1953,2148.0,True,SHUTTLE0004,2323.0,-0.12460425202567649,
2026-03-03 12:30:28_100_0.3_14,29,2,dynamic_29,"(126.83320389213348, 37.314839703471584)",0274,1969,SHUTTLE0005,34.08645292818164,275.08645292818164,1969,2034.0,True,SHUTTLE0005,2220.0,-89.08645292818164,
2026-03-03 12:30:28_100_0.3_14,30,2,dynamic_30,"(126.85109533575407, 37.29511125513198)",0082,2103,SHUTTLE0002,115.42272723518526,260.4227272351853,2103,2198.0,True,SHUTTLE0002,2797.0,338.5772727648147,1.0
2026-03-03 12:30:28_100_0.3_14,31,3,dynamic_31,"(126.83793002170972, 37.3008916635151)",0298,2122,SHUTTLE0003,193.16317235676638,153.16317235676638,2122,2317.0,True,SHUTTLE0003,2452.0,-18.16317235676638,
2026-03-03 12:30:28_100_0.3_14,32,3,dynamic_32,"(126.83376277926263, 37.29979802005327)",0087,2155,SHUTTLE0005,167.41359379459226,226.41359379459226,2155,2265.0,True,SHUTTLE0005,2430.0,-61.41359379459226,
2026-03-03 12:30:28_100_0.3_14,33,3,dynamic_33,"(126.85299411995905, 37.29675196475667)",0237,2362,SHUTTLE0002,212.41549508464377,191.41549508464377,2362,2537.0,True,SHUTTLE0002,2672.0,-56.415495084643766,
2026-03-03 12:30:28_100_0.3_14,34,4,dynamic_34,"(126.81739778642658, 37.28618193829769)",0362,2442,SHUTTLE0005,275.2175634432031,232.2175634432031,2442,2677.0,True,SHUTTLE0005,2792.0,-117.21756344320309,
2026-03-03 12:30:28_100_0.3_14,35,3,dynamic_35,"(126.84785496661591, 37.31319315629681)",0168,2545,SHUTTLE0004,79.08910476744404,73.08910476744404,2545,2670.0,True,SHUTTLE0004,2785.0,41.91089523255596,
2026-03-03 12:30:28_100_0.3_14,36,3,dynamic_36,"(126.84507063361136, 37.30464382123051)",0353,2555,SHUTTLE0003,109.09138614764808,40.09138614764807,2555,2660.0,True,SHUTTLE0003,2745.0,44.90861385235193,
2026-03-03 12:30:28_100_0.3_14,37,3,dynamic_37,"(126.83278030242182, 37.29744158474651)",0221,2871,SHUTTLE0005,42.219569943453216,207.21956994345322,2871,2916.0,True,SHUTTLE0005,3101.0,-22.219569943453223,
2026-03-03 12:30:28_100_0.3_14,38,3,dynamic_38,"(126.83331523578751, 37.310799002151406)",0151,2882,SHUTTLE0002,28.286688659671217,112.28668865967121,2882,2947.0,True,SHUTTLE0002,,,2.0
