scenario_info,currenttime,shuttle_id,shuttle_state,cur_dst,cur_node,cur_path,cur_psgr,cur_psgr_num
2026-03-02 22:37:23_100_0.3_25,10.0,SHUTTLE0004,MOVE,[],0255,"['0255', '0153', '0349', 'dynamic_1', '0349', '0153', '0255', '0356', '0404', '0339', '0403', '0123', '0350', '0364', '0080', '0237', '0050', '0395']",[],0
2026-03-02 22:37:23_100_0.3_25,20.0,SHUTTLE0004,MOVE,[],0153,"['0153', '0349', 'dynamic_1', '0349', '0153', '0255', '0356', '0404', '0339', '0403', '0123', '0350', '0364', '0080', '0237', '0050', '0395']",[],0
2026-03-02 22:37:23_100_0.3_25,30.0,SHUTTLE0004,MOVE,[],0349,"['0349', 'dynamic_1', '0349', '0153', '0255', '0356', '0404', '0339', '0403', '0123', '0350', '0364', '0080', '0237', '0050', '0395']",[],0
2026-03-02 22:37:23_100_0.3_25,40.0,SHUTTLE0004,MOVE,[],dynamic_1,"['dynamic_1', '0349', '0153', '0255', '0356', '0404', '0339', '0403', '0123', '0350', '0364', '0080', '0237', '0050', '0395']",[],0
2026-03-02 22:37:23_100_0.3_25,55.0,SHUTTLE0004,MOVE,[],dynamic_1,"['dynamic_1', '0349', '0153', '0255', '0356', '0404', '0339', '0403', '0123', '0350', '0364', '0080', '0237', '0050', '0395']",[1],4
2026-03-02 22:37:23_100_0.3_25,65.0,SHUTTLE0004,MOVE,[],0349,"['0349', '0153', '0255', '0356', '0404', '0339', '0403', '0123', '0350', '0364', '0080', '0237', '0050', '0395']",[1],4
2026-03-02 22:37:23_100_0.3_25,70.0,SHUTTLE0002,MOVE,[],0155,"['0155', '0333', '0166', '0053', '0080', '0237', '0050', '0395', '0274', 'dynamic_2', '0274', '0395', '0050', '0237', '0080', '0364', '0350', '0123', '0403', '0339', '0404', '0356', '0255']",[],0
2026-03-02 22:37:23_100_0.3_25,75.0,SHUTTLE0004,MOVE,[],0153,"['0153', '0255', '0356', '0404', '0339', '0403', '0123', '0350', '0364', '0080', '0237', '0050', '0395']",[1],4
2026-03-02 22:37:23_100_0.3_25,80.0,SHUTTLE0002,MOVE,[],0333,"['0333', '0166', '0053', '0080', '0237', '0050', '0395', '0274', 'dynamic_2', '0274', '0395', '0050', '0237', '0080', '0364', '0350', '0123', '0403', '0339', '0404', '0356', '0255']",[],0
2026-03-02 22:37:23_100_0.3_25,85.0,SHUTTLE0004,MOVE,[],0255,"['0255', '0356', '0404', '0339', '0403', '0123', '0350', '0364', '0080', '0237', '0050', '0395']",[1],4
