Scenario,Condition,Seed,PassengerID,CallTime,WaitTime,ExpectedWaitTime,IncreasedTime,Success,PassengerGroup
Festival,Synchronized,69,35,2257,35.0,31.26198576004589,-5.261985760045889,True,Background
Festival,Synchronized,69,36,2355,45.0,55.04800996677283,-13.048009966772838,True,Background
Festival,Synchronized,69,37,2540,55.0,68.42658306511024,-6.426583065110236,True,Background
Festival,Synchronized,69,38,2563,155.0,130.1891370860891,40.81086291391091,True,Background
Festival,Synchronized,69,39,2859,75.0,111.31392602205412,323.68607397794585,True,Background
Festival,Synchronized,69,40,2943,153.0,212.37986640613727,,True,Background
Festival,Synchronized,69,41,3009,165.0,273.2380037876908,,True,Background
Festival,Synchronized,69,42,3015,135.0,137.1670408652284,191.8329591347716,True,Background
Festival,Synchronized,69,43,3041,250.0,387.2147064490221,,True,Background
Festival,Synchronized,69,44,3147,271.0,317.23765728086323,-28.237657280863203,True,Background
Festival,Synchronized,69,45,3187,55.0,18.201796587580816,5.798203412419184,True,Background
Festival,Synchronized,69,46,3290,,358.74691334783296,,False,Background
Festival,Synchronized,69,47,3292,195.0,220.14399300519767,,True,Background
Festival,Synchronized,69,48,3353,,279.6961683106768,,False,Background
Festival,Synchronized,69,49,3358,,174.26675985776404,,False,Background
Festival,Synchronized,69,50,3368,105.0,155.27713138839516,,True,Background
Festival,Synchronized,69,51,3421,,,,False,Background
Festival,Synchronized,69,52,3438,,416.02328953836303,,False,Background
Festival,Synchronized,69,53,3443,,,,False,Background
Festival,Synchronized,69,54,3519,,,,False,Background
Festival,Synchronized,70,1,88,105.0,91.2648984230946,27.735101576905407,True,Background
Festival,Synchronized,70,2,135,85.0,97.3303415097339,-15.330341509733898,True,Background
Festival,Synchronized,70,3,138,105.0,101.22922572969276,-44.22922572969276,True,Background
Festival,Synchronized,70,4,222,135.0,179.12286954290502,-34.12286954290502,True,Background
Festival,Synchronized,70,5,285,55.0,70.25740759680691,-54.2574075968069,True,Background
Festival,Synchronized,70,6,578,55.0,24.21460056069592,,True,Background
Festival,Synchronized,70,7,688,65.0,93.1930028279142,-37.1930028279142,True,Background
Festival,Synchronized,70,8,732,155.0,193.0579665122925,212.9420334877076,True,Background
Festival,Synchronized,70,9,733,65.0,84.07295530447381,3.927044695526192,True,Background
Festival,Synchronized,70,10,889,85.0,164.41474885775574,-79.41474885775574,True,Background
Festival,Synchronized,70,11,933,,,,False,Background
Festival,Synchronized,70,12,995,361.0,111.06895602398026,-25.068956023980263,True,Background
Festival,Synchronized,70,13,1066,105.0,99.26033646238872,21.73966353761128,True,Background
Festival,Synchronized,70,14,1086,35.0,31.21824574254082,-63.21824574254083,True,Background
Festival,Synchronized,70,15,1273,25.0,0.3047676889837258,245.69523231101627,True,Background
Festival,Synchronized,70,16,1288,512.0,337.3379206685072,0.6620793314928051,True,Background
Festival,Synchronized,70,17,1306,135.0,168.07073363772216,426.9292663622779,True,Background
Festival,Synchronized,70,18,1313,205.0,235.3252081464323,-98.32520814643227,True,Background
Festival,Synchronized,70,19,1340,270.0,361.1403529711114,-8.140352971111412,True,Background
Festival,Synchronized,70,20,1359,105.0,85.10954800762428,-41.10954800762431,True,Background
Festival,Synchronized,70,21,1483,,,,False,Background
Festival,Synchronized,70,32,1524,720.0,475.9834653719128,142.94149084758033,True,Background
Festival,Synchronized,70,33,1535,519.0,560.4457166076647,123.83498933455807,True,Background
Festival,Synchronized,70,34,1849,125.0,155.21905863665634,341.78094136334363,True,Background
Festival,Synchronized,70,35,1978,120.0,59.16127613742279,-8.161276137422789,True,Background
Festival,Synchronized,70,36,1979,130.0,128.61405587712116,45.71596545376269,True,Background
Festival,Synchronized,70,37,2001,145.0,218.23377070029983,-70.23377070029983,True,Background
Festival,Synchronized,70,38,2152,45.0,38.05598083693018,24.94401916306981,True,Background
Festival,Synchronized,70,39,2315,115.0,149.32377234904078,-4.32377234904078,True,Background
Festival,Synchronized,70,40,2407,261.0,225.10342907368263,213.8965709263173,True,Background
Festival,Synchronized,70,41,2533,45.0,42.3179729735257,2.6820270264743016,True,Background
Festival,Synchronized,70,42,2539,283.0,142.21850554746206,434.7814944525379,True,Background
Festival,Synchronized,70,43,2567,25.0,0.2075599836105146,3.792440016389492,True,Background
Festival,Synchronized,70,44,2750,155.0,154.39148356565963,24.608516434340373,True,Background
Festival,Synchronized,70,45,3006,175.0,203.0142055989697,30.98579440103026,True,Background
Festival,Synchronized,70,46,3127,304.0,319.3139927621099,,True,Background
Festival,Synchronized,70,47,3150,353.0,368.3543654334075,,True,Background
Festival,Synchronized,70,48,3164,228.0,309.1666937605465,18.83330623945355,True,Background
Festival,Synchronized,70,49,3227,310.0,357.55255754967004,,True,Background
Festival,Synchronized,70,50,3296,45.0,29.29756458926019,4.70243541073981,True,Background
Festival,Synchronized,70,51,3378,55.0,43.14955169537616,14.85044830462384,True,Background
Festival,Synchronized,70,52,3594,,138.1139988151022,,False,Background
Festival,Synchronized,71,1,37,165.0,125.07206630016788,-35.07206630016788,True,Background
Festival,Synchronized,71,2,86,55.0,38.25342622164208,-15.253426221642089,True,Background
Festival,Synchronized,71,3,94,45.0,66.17976165239118,-26.179761652391164,True,Background
Festival,Synchronized,71,4,283,185.0,135.16791185485084,-33.16791185485084,True,Background
Festival,Synchronized,71,5,339,155.0,143.2231008443352,13.776899155664792,True,Background
Festival,Synchronized,71,6,382,45.0,43.18312743325295,-21.18312743325295,True,Background
Festival,Synchronized,71,7,501,105.0,119.12339770589732,-2.123397705897304,True,Background
Festival,Synchronized,71,8,558,130.0,125.1020910366528,32.89790896334719,True,Background
Festival,Synchronized,71,9,770,25.0,0.2103358700602446,20.789664129939755,True,Background
Festival,Synchronized,71,10,992,115.0,103.12925270193055,-0.129252701930568,True,Background
Festival,Synchronized,71,11,1015,55.0,65.1819777730477,-100.18197777304772,True,Background
Festival,Synchronized,71,12,1137,45.0,19.13409194275746,-44.134091942757465,True,Background
Festival,Synchronized,71,13,1221,150.0,149.29705657975626,-41.29705657975626,True,Background
Festival,Synchronized,71,14,1363,55.0,55.16233551522269,1003.8376644847772,True,Background
Festival,Synchronized,71,15,1383,162.0,130.22896336490172,302.7710366350983,True,Background
Festival,Synchronized,71,16,1457,68.0,99.00808192191454,32.99191807808546,True,Background
Festival,Synchronized,71,17,1476,164.0,148.1622311025004,26.837768897499583,True,Background
Festival,Synchronized,71,28,1708,170.0,132.17002856347088,-49.17002856347088,True,Background
Festival,Synchronized,71,29,1805,35.0,29.19268890401912,-92.19268890401912,True,Background
Festival,Synchronized,71,30,1856,175.0,172.19858643779662,5.801413562203379,True,Background
Festival,Synchronized,71,31,1875,105.0,117.31923419174936,7.680765808250641,True,Background
Festival,Synchronized,71,32,1885,330.0,347.1312604960348,371.8687395039652,True,Background
Festival,Synchronized,71,33,1959,215.0,248.2401956647092,-63.24019566470918,True,Background
Festival,Synchronized,71,34,1960,310.0,262.3790280133862,248.8834929786836,True,Background
Festival,Synchronized,71,35,2140,85.0,113.30986659502776,-23.30986659502776,True,Background
Festival,Synchronized,71,36,2199,65.0,29.25288776162477,-43.25288776162478,True,Background
Festival,Synchronized,71,37,2349,75.0,76.16495367712598,-30.164953677126,True,Background
Festival,Synchronized,71,38,2529,65.0,46.26794784408466,9.73205215591534,True,Background
Festival,Synchronized,71,39,2684,75.0,145.1718071788411,-31.171807178841107,True,Background
Festival,Synchronized,71,40,2834,65.0,64.28381573502288,-20.28381573502287,True,Background
Festival,Synchronized,71,41,2851,55.0,27.12894802137882,-7.128948021378818,True,Background
Festival,Synchronized,71,42,2887,95.0,93.14777224877756,-89.14777224877756,True,Background
Festival,Synchronized,71,43,3027,85.0,67.16803836423954,47.83196163576045,True,Background
Festival,Synchronized,71,44,3062,135.0,211.076637407681,-70.076637407681,True,Background
Festival,Synchronized,71,45,3076,145.0,135.09053573978755,31.909464260212445,True,Background
Festival,Synchronized,71,46,3200,150.0,102.0166700579967,8.983329942003294,True,Background
Festival,Synchronized,71,47,3208,245.0,304.2739384419738,,True,Background
Festival,Synchronized,71,48,3492,75.0,60.14905365074434,,True,Background
Festival,Synchronized,71,49,3579,,134.11485724659218,,False,Background
Festival,Synchronized,72,1,94,135.0,116.23931062957116,7.760689370428821,True,Background
Festival,Synchronized,72,2,132,95.0,89.40579376020123,359.5942062397988,True,Background
Festival,Synchronized,72,3,195,195.0,139.2314276122234,-39.2314276122234,True,Background
Festival,Synchronized,72,4,273,115.0,157.08386507495518,127.91613492504482,True,Background
Festival,Synchronized,72,5,302,135.0,184.29137796273207,-100.2913779627321,True,Background
Festival,Synchronized,72,6,333,15.0,0.3041084929172568,182.6958915070827,True,Background
Festival,Synchronized,72,7,388,75.0,60.01352586132013,-62.01352586132015,True,Background
Festival,Synchronized,72,8,403,65.0,120.28868870334108,-5.288688703341059,True,Background
Festival,Synchronized,72,9,465,537.0,148.08879242897245,-19.088792428972454,True,Background
Festival,Synchronized,72,10,486,145.0,163.37744971194996,-32.377449711949964,True,Background
Festival,Synchronized,72,11,517,125.0,154.1901953095493,9.809804690450704,True,Background
Festival,Synchronized,72,12,580,55.0,72.09596029736102,-87.09596029736102,True,Background
Festival,Synchronized,72,13,610,255.0,267.2755606326593,-23.27556063265928,True,Background
Festival,Synchronized,72,14,908,45.0,51.26987256905321,-50.269872569053206,True,Background
Festival,Synchronized,72,15,984,65.0,86.18045673313411,34.81954326686588,True,Background
Festival,Synchronized,72,16,1066,125.0,140.28489791051126,24.71510208948873,True,Background
Festival,Synchronized,72,17,1067,185.0,176.29863800876956,28.70136199123044,True,Background
Festival,Synchronized,72,18,1181,115.0,145.2419200250435,-34.2419200250435,True,Background
Festival,Synchronized,72,29,1578,75.0,81.14207420956154,-15.142074209561542,True,Background
Festival,Synchronized,72,30,1660,243.0,277.24878608290004,49.75121391709999,True,Background
Festival,Synchronized,72,31,1667,80.0,29.74655463310413,155.8690648943325,True,Background
Festival,Synchronized,72,32,1698,270.0,244.7851887644213,-61.2876165986213,True,Background
Festival,Synchronized,72,33,1766,350.0,423.0688158568588,20.931184143141195,True,Background
Festival,Synchronized,72,34,1780,255.0,176.07045930763337,-24.07045930763337,True,Background
Festival,Synchronized,72,35,1829,300.0,325.8370909998501,-34.2214714724135,True,Background
Festival,Synchronized,72,36,2048,215.0,248.2118836586544,-59.21188365865436,True,Background
Festival,Synchronized,72,37,2243,125.0,192.26298717235727,-62.26298717235727,True,Background
Festival,Synchronized,72,38,2476,140.0,120.26552225126883,27.73447774873117,True,Background
Festival,Synchronized,72,39,2565,65.0,84.26755883332237,-25.26755883332237,True,Background
Festival,Synchronized,72,40,2618,115.0,141.2643291103635,200.73567088963648,True,Background
Festival,Synchronized,72,41,2695,75.0,53.39805597961368,-56.39805597961367,True,Background
Festival,Synchronized,72,42,2708,155.0,226.34862732253177,393.6513726774682,True,Background
Festival,Synchronized,72,43,2746,250.0,239.1538835423213,177.8461164576787,True,Background
Festival,Synchronized,72,44,2873,115.0,163.22672291184188,-79.22672291184188,True,Background
Festival,Synchronized,72,45,2909,165.0,263.2686835232622,-40.26868352326221,True,Background
Festival,Synchronized,72,46,2961,100.0,140.33958642380122,-46.33958642380122,True,Background
Festival,Synchronized,72,47,3031,155.0,216.31203786678265,-79.31203786678262,True,Background
Festival,Synchronized,72,48,3104,145.0,108.1513350768175,14.848664923182495,True,Background
Festival,Synchronized,72,49,3421,25.0,0.2732188108824615,-64.27321881088247,True,Background
Festival,Synchronized,72,50,3439,65.0,81.04310074057737,,True,Background
Festival,Synchronized,73,1,92,169.0,76.16363778229416,-16.16363778229416,True,Background
Festival,Synchronized,73,2,106,75.0,87.2917268888396,4.708273111160395,True,Background
Festival,Synchronized,73,3,127,125.0,107.13527817545275,52.864721824547246,True,Background
Festival,Synchronized,73,4,205,255.0,316.1744742061998,-31.17447420619981,True,Background
Festival,Synchronized,73,5,241,185.0,153.14507754858087,-73.14507754858087,True,Background
Festival,Synchronized,73,6,249,235.0,278.11149316915765,3.8885068308423456,True,Background
Festival,Synchronized,73,7,284,85.0,167.3118704285862,-53.31187042858619,True,Background
Festival,Synchronized,73,8,336,55.0,71.29397625444972,-38.29397625444972,True,Background
Festival,Synchronized,73,9,666,65.0,103.1861780028617,-6.186178002861695,True,Background
Festival,Synchronized,73,10,829,45.0,43.29416071739242,312.7058392826076,True,Background
Festival,Synchronized,73,11,977,55.0,13.080267633915318,-9.080267633915298,True,Background
Festival,Synchronized,73,12,990,65.0,36.10706390923892,-23.107063909238946,True,Background
Festival,Synchronized,73,13,1209,160.0,147.37562317635408,-16.375623176354082,True,Background
Festival,Synchronized,73,14,1373,25.0,0.1499296772593859,-53.149929677259394,True,Background
Festival,Synchronized,73,15,1383,165.0,229.2335138780606,219.7664861219394,True,Background
Festival,Synchronized,73,16,1392,65.0,28.271466012254773,-39.27146601225479,True,Background
Festival,Synchronized,73,27,1546,110.0,129.1849257576065,-25.184925757606493,True,Background
Festival,Synchronized,73,28,1590,155.0,198.1035236359332,-76.10352363593319,True,Background
Festival,Synchronized,73,29,1632,85.0,45.29496740968162,18.705032590318385,True,Background
Festival,Synchronized,73,30,1914,105.0,174.15228881185092,227.8477111881491,True,Background
Festival,Synchronized,73,31,1916,145.0,215.1085294382104,2.891470561789604,True,Background
Festival,Synchronized,73,32,2042,65.0,116.20807581256004,-12.208075812560024,True,Background
Festival,Synchronized,73,33,2089,75.0,62.32047308041167,-79.32047308041166,True,Background
Festival,Synchronized,73,34,2117,95.0,97.22049557731124,14.779504422688774,True,Background
Festival,Synchronized,73,35,2120,175.0,262.16953025658324,274.8304697434168,True,Background
Festival,Synchronized,73,36,2127,205.0,258.16245903469934,-25.162459034699367,True,Background
Festival,Synchronized,73,37,2332,92.0,86.14968716248526,30.850312837514743,True,Background
Festival,Synchronized,73,38,2385,85.0,91.08539512656766,-68.08539512656768,True,Background
Festival,Synchronized,73,39,2389,215.0,128.48752072534705,-77.18814640037647,True,Background
Festival,Synchronized,73,40,2489,75.0,26.21055031085051,-54.21055031085052,True,Background
Festival,Synchronized,73,41,2537,155.0,182.29661217084865,-10.296612170848618,True,Background
Festival,Synchronized,73,42,2580,145.0,129.22244124699938,-22.22244124699938,True,Background
Festival,Synchronized,73,43,2743,586.0,256.2716654756614,-33.27166547566139,True,Background
Festival,Synchronized,73,44,2786,185.0,189.20094257759652,224.79905742240345,True,Background
Festival,Synchronized,73,45,2893,105.0,197.4740058355974,235.52599416440265,True,Background
Festival,Synchronized,73,46,2894,130.0,191.3188253587329,-35.31882535873292,True,Background
Festival,Synchronized,73,47,2914,135.0,130.19325774561534,1.806742254384659,True,Background
Festival,Synchronized,73,48,2926,180.0,138.4260092887617,4.975875866431437,True,Background
Festival,Synchronized,73,49,3085,125.0,186.2295198414347,-43.22951984143469,True,Background
Festival,Synchronized,73,50,3500,75.0,120.31800928745652,,True,Background
Festival,Synchronized,73,51,3553,,264.6649043377845,,False,Background
Festival,Synchronized,74,1,76,105.0,159.34865142293916,-95.34865142293916,True,Background
Festival,Synchronized,74,2,115,75.0,98.29018074129,-16.290180741289987,True,Background
Festival,Synchronized,74,3,418,105.0,109.2647829048408,391.7352170951592,True,Background
Festival,Synchronized,74,4,526,105.0,139.29554584260092,33.70445415739907,True,Background
Festival,Synchronized,74,5,612,115.0,87.34959756016589,22.65040243983411,True,Background
Festival,Synchronized,74,6,674,215.0,243.14211904138844,45.857880958611545,True,Background
Festival,Synchronized,74,7,727,35.0,55.37279583994261,-48.37279583994263,True,Background
Festival,Synchronized,74,8,732,185.0,206.06805015656,-19.06805015655993,True,Background
Festival,Synchronized,74,9,738,65.0,85.12052299968066,-9.12052299968066,True,Background
Festival,Synchronized,74,10,816,140.0,188.25825107200347,-32.258251072003475,True,Background
Festival,Synchronized,74,11,832,150.0,189.1989998556756,336.8010001443244,True,Background
Festival,Synchronized,74,12,1060,45.0,43.36144670282084,238.6385532971792,True,Background
Festival,Synchronized,74,13,1061,115.0,136.21101160628453,-54.2110116062845,True,Background
Festival,Synchronized,74,14,1152,55.0,66.14234899237678,-52.14234899237681,True,Background
Festival,Synchronized,74,15,1256,85.0,45.271569945151136,329.7284300548489,True,Background
Festival,Synchronized,74,16,1338,197.0,233.2271926524473,940.7728073475528,True,Background
Festival,Synchronized,74,17,1368,159.0,163.23434695864168,255.76565304135832,True,Background
Festival,Synchronized,74,18,1422,260.0,239.6992829710384,-11.230589053755011,True,Background
Festival,Synchronized,74,19,1449,255.0,396.25209306002,-52.25209306001989,True,Background
Festival,Synchronized,74,20,1451,819.0,206.6803653775533,198.7740199273412,True,Background
Festival,Synchronized,74,21,1490,195.0,228.23445398466723,-83.23445398466725,True,Background
Festival,Synchronized,74,32,1515,75.0,42.15191896697647,32.84808103302353,True,Background
Festival,Synchronized,74,33,1639,271.0,288.206124006275,146.793875993725,True,Background
Festival,Synchronized,74,34,1645,420.0,464.5547830211282,142.8574649914218,True,Background
Festival,Synchronized,74,35,1814,195.0,179.1392909549127,53.86070904508729,True,Background
Festival,Synchronized,74,36,1857,260.0,308.1721663423401,406.8278336576599,True,Background
Festival,Synchronized,74,37,2056,143.0,176.22493640235095,-19.224936402350977,True,Background
Festival,Synchronized,74,38,2060,85.0,64.14321792604287,-80.1432179260429,True,Background
Festival,Synchronized,74,39,2111,95.0,125.22507620661167,-70.22507620661167,True,Background
Festival,Synchronized,74,40,2134,280.0,301.5739599629508,-45.12408715824887,True,Background
Festival,Synchronized,74,41,2161,185.0,246.1650988053769,-59.165098805376886,True,Background
Festival,Synchronized,74,42,2235,407.0,84.14119404234293,-73.14119404234293,True,Background
Festival,Synchronized,74,43,2247,115.0,79.17457848657882,16.825421513421162,True,Background
Festival,Synchronized,74,44,2479,153.0,185.24312385349367,4.756876146506329,True,Background
Festival,Synchronized,74,45,2497,385.0,420.5477416818548,-0.0614939748674316,True,Background
Festival,Synchronized,74,46,2589,45.0,52.07166565082922,-7.0716656508292175,True,Background
Festival,Synchronized,74,47,2631,265.0,296.3693774165802,-98.36937741658022,True,Background
Festival,Synchronized,74,48,2742,75.0,123.02734813824829,-69.02734813824827,True,Background
Festival,Synchronized,74,49,2870,35.0,31.321415658295777,13.678584341704225,True,Background
Festival,Synchronized,74,50,2951,45.0,38.06027209282522,-38.060272092825215,True,Background
Festival,Synchronized,74,51,3029,45.0,51.30334559661051,-2.3033455966105123,True,Background
Festival,Synchronized,74,52,3094,35.0,19.25187024088861,-7.251870240888607,True,Background
Festival,Synchronized,74,53,3343,55.0,46.11454434417569,,True,Background
Festival,Synchronized,74,54,3381,55.0,17.411987777878796,,True,Background
Festival,Synchronized,74,55,3400,165.0,167.31453838972752,,True,Background
Festival,Synchronized,74,56,3503,55.0,33.35676581844552,,True,Background
Festival,Synchronized,75,1,162,155.0,212.2450213272815,-46.24502132728151,True,Background
Festival,Synchronized,75,2,257,145.0,102.22057334848805,35.779426651511955,True,Background
Festival,Synchronized,75,3,394,95.0,148.29921166515308,-33.29921166515308,True,Background
Festival,Synchronized,75,4,401,100.0,50.18921512508789,-44.18921512508791,True,Background
Festival,Synchronized,75,5,683,95.0,77.28730050007766,-26.287300500077663,True,Background
Festival,Synchronized,75,6,726,115.0,64.129531826731,-3.129531826731011,True,Background
Festival,Synchronized,75,7,770,95.0,171.31412033833814,-77.31412033833817,True,Background
Festival,Synchronized,75,8,800,35.0,13.34592332718446,-10.345923327184464,True,Background
Festival,Synchronized,75,9,1269,65.0,97.24148023182217,,True,Background
Festival,Synchronized,75,10,1447,78.0,87.13801488658892,37.861985113411095,True,Background
Festival,Synchronized,75,21,1514,180.0,185.82983276475684,236.78578676267972,True,Background
Festival,Synchronized,75,22,1635,,,,False,Background
Festival,Synchronized,75,23,1666,110.0,134.40646085386427,-75.40646085386425,True,Background
Festival,Synchronized,75,24,1749,95.0,126.34853811033054,-98.34853811033054,True,Background
Festival,Synchronized,75,25,1796,,,,False,Background
Festival,Synchronized,75,26,1997,170.0,223.2685291798199,404.7314708201801,True,Background
Festival,Synchronized,75,27,2048,165.0,115.0936828483654,-11.09368284836539,True,Background
Festival,Synchronized,75,28,2128,205.0,257.1909809269624,-39.19098092696237,True,Background
Festival,Synchronized,75,29,2294,185.0,156.33652763431937,-57.3365276343194,True,Background
Festival,Synchronized,75,30,2342,235.0,300.15330408550204,-39.15330408550199,True,Background
Festival,Synchronized,75,31,2348,45.0,15.237002271941014,4.762997728058991,True,Background
Festival,Synchronized,75,32,2493,360.0,491.2400278818197,3.7599721181802153,True,Background
Festival,Synchronized,75,33,2573,205.0,235.1774583428593,-9.17745834285931,True,Background
Festival,Synchronized,75,34,3241,212.0,121.3940051410583,,True,Background
Festival,Synchronized,75,35,3288,55.0,55.15747334051097,12.842526659489032,True,Background
Festival,Synchronized,75,36,3319,105.0,80.18922359934643,-14.189223599346434,True,Background
Festival,Synchronized,75,37,3565,,151.1808916737385,,False,Background
Festival,Synchronized,75,38,3585,,63.10019240636897,,False,Background
Festival,Synchronized,76,1,103,75.0,91.12845629186336,-54.12845629186336,True,Background
Festival,Synchronized,76,2,177,125.0,171.4213214814147,-57.42132148141468,True,Background
Festival,Synchronized,76,3,178,75.0,71.11793341948115,-41.11793341948112,True,Background
Festival,Synchronized,76,4,240,110.0,151.25572459482842,-1.2557245948284148,True,Background
Festival,Synchronized,76,5,423,35.0,36.40782587298848,-28.407825872988496,True,Background
Festival,Synchronized,76,6,583,195.0,286.34419318305606,-54.34419318305604,True,Background
Festival,Synchronized,76,7,591,310.0,336.12489379229885,-153.12489379229885,True,Background
Festival,Synchronized,76,8,738,125.0,183.1789205944061,-58.178920594406094,True,Background
Festival,Synchronized,76,9,786,85.0,99.14802088787434,46.85197911212566,True,Background
Festival,Synchronized,76,10,834,45.0,28.07735888399563,-61.07735888399566,True,Background
Festival,Synchronized,76,11,1394,45.0,51.20049125671469,133.7995087432853,True,Background
Festival,Synchronized,76,12,1399,95.0,86.44511858320678,-15.445118583206778,True,Background
Festival,Synchronized,76,13,1500,95.0,69.2328972622221,41.76710273777792,True,Background
Festival,Synchronized,76,24,1706,165.0,181.1048581279272,119.89514187207276,True,Background
Festival,Synchronized,76,25,1812,145.0,164.42116118193562,-98.42116118193564,True,Background
Festival,Synchronized,76,26,1947,85.0,46.30877429648232,15.69122570351768,True,Background
Festival,Synchronized,76,27,1993,205.0,219.2930148038945,-0.2930148038944367,True,Background
Festival,Synchronized,76,28,2143,25.0,0.3130292114361716,18.686970788563823,True,Background
Festival,Synchronized,76,29,2185,75.0,119.10004118216736,-98.1000411821674,True,Background
Festival,Synchronized,76,30,2422,165.0,151.15058779127094,89.84941220872906,True,Background
Festival,Synchronized,76,31,2474,115.0,110.13198916393928,30.86801083606073,True,Background
Festival,Synchronized,76,32,2649,55.0,57.37583924672308,39.624160753276925,True,Background
Festival,Synchronized,76,33,2748,125.0,150.10273389601088,-15.102733896010877,True,Background
Festival,Synchronized,76,34,2913,75.0,41.26136975886811,138.7386302411319,True,Background
Festival,Synchronized,76,35,3012,85.0,62.14031511831185,26.85968488168816,True,Background
Festival,Synchronized,76,36,3103,65.0,97.21097255568628,106.78902744431376,True,Background
Festival,Synchronized,76,37,3107,155.0,242.1758107782955,-53.1758107782955,True,Background
Festival,Synchronized,76,38,3134,55.0,53.12290173928438,-108.12290173928436,True,Background
Festival,Synchronized,76,39,3228,115.0,114.01112584159716,5.988874158402837,True,Background
Festival,Synchronized,76,40,3569,,182.1509127486652,,False,Background
Festival,Synchronized,77,1,22,65.0,68.15434058143711,3.8456594185628887,True,Background
Festival,Synchronized,77,2,79,125.0,109.205168894574,24.794831105426013,True,Background
Festival,Synchronized,77,3,173,95.0,86.23414632666804,-36.23414632666805,True,Background
Festival,Synchronized,77,4,183,85.0,97.28883807296074,251.71116192703929,True,Background
Festival,Synchronized,77,5,276,95.0,166.2561045057268,201.7438954942732,True,Background
Festival,Synchronized,77,6,297,75.0,121.21511268920705,-60.21511268920705,True,Background
Festival,Synchronized,77,7,476,85.0,101.29770392939024,-45.29770392939025,True,Background
Festival,Synchronized,77,8,559,165.0,172.20641252257963,139.79358747742037,True,Background
Festival,Synchronized,77,9,772,35.0,8.276827684543655,-65.27682768454366,True,Background
Festival,Synchronized,77,10,796,35.0,13.133821136908558,-6.133821136908551,True,Background
Festival,Synchronized,77,11,829,155.0,242.26952453952345,-2.2695245395234167,True,Background
Festival,Synchronized,77,12,838,165.0,156.16248746356706,-3.162487463567061,True,Background
Festival,Synchronized,77,13,941,130.0,194.13636267305912,-31.136362673059125,True,Background
Festival,Synchronized,77,14,1036,205.0,151.12191786213936,9.878082137860645,True,Background
Festival,Synchronized,77,15,1147,155.0,222.3543594245029,-7.354359424502874,True,Background
Festival,Synchronized,77,16,1438,25.0,0.1493757260668625,-24.149375726066864,True,Background
Festival,Synchronized,77,17,1461,105.0,91.23839666679932,89.76160333320067,True,Background
Festival,Synchronized,77,28,1531,110.0,32.761381384986166,30.715411948612484,True,Background
Festival,Synchronized,77,29,1726,85.0,100.17426490368844,-75.17426490368848,True,Background
Festival,Synchronized,77,30,1745,225.0,276.1356742297917,171.86432577020832,True,Background
Festival,Synchronized,77,31,1774,260.0,286.4265337170142,-87.4265337170142,True,Background
Festival,Synchronized,77,32,1941,174.0,169.12328831770645,24.876711682293585,True,Background
Festival,Synchronized,77,33,2005,384.0,285.23864928147185,-5.238649281471865,True,Background
Festival,Synchronized,77,34,2040,255.0,333.3839587428909,3.862617892521925,True,Background
Festival,Synchronized,77,35,2094,85.0,40.17406835808069,-40.17406835808069,True,Background
Festival,Synchronized,77,36,2133,185.0,191.2541009344308,-71.25410093443082,True,Background
Festival,Synchronized,77,37,2399,172.0,206.204868627916,94.79513137208404,True,Background
Festival,Synchronized,77,38,2466,210.0,163.69888967137047,589.7108475844615,True,Background
Festival,Synchronized,77,39,2524,65.0,64.44698038307914,-8.446980383079136,True,Background
Festival,Synchronized,77,40,2554,295.0,350.1502049219414,20.849795078058577,True,Background
Festival,Synchronized,77,41,2679,160.0,161.0574846768441,-17.057484676844098,True,Background
Festival,Synchronized,77,42,2804,35.0,31.120170947380164,-86.12017094738016,True,Background
Festival,Synchronized,77,43,2930,120.0,178.26537333320448,12.73462666679552,True,Background
Festival,Synchronized,77,44,2948,164.0,110.0684418310107,32.9315581689893,True,Background
Festival,Synchronized,77,45,3037,245.0,276.1651304160344,-39.1651304160344,True,Background
Festival,Synchronized,77,46,3067,295.0,277.1825036866303,-164.0456200246089,True,Background
Festival,Synchronized,77,47,3140,230.0,198.09042221721012,,True,Background
Festival,Synchronized,77,48,3270,120.0,95.20315335499886,-68.20315335499888,True,Background
Festival,Synchronized,77,49,3373,170.0,139.1145275823612,,True,Background
Festival,Synchronized,77,50,3436,,223.79864700624424,,False,Background
Festival,Synchronized,77,51,3506,,205.1942246730563,,False,Background
Festival,Synchronized,77,52,3590,,148.20906333531468,,False,Background
Festival,Synchronized,78,1,139,75.0,119.13909628271148,111.86090371728852,True,Background
Festival,Synchronized,78,2,142,115.0,138.22392841931014,-63.22392841931014,True,Background
Festival,Synchronized,78,3,162,225.0,248.0726917395705,340.92730826042947,True,Background
Festival,Synchronized,78,4,214,95.0,157.08096327495912,-19.08096327495912,True,Background
Festival,Synchronized,78,5,254,45.0,39.27900945451699,9.720990545483003,True,Background
Festival,Synchronized,78,6,257,115.0,129.03924358891982,31.960756411080183,True,Background
Festival,Synchronized,78,7,441,150.0,138.27726696222754,-66.27726696222754,True,Background
Festival,Synchronized,78,8,481,115.0,161.25936493168416,-2.2593649316841606,True,Background
Festival,Synchronized,78,9,495,145.0,177.14785333808123,346.8521466619188,True,Background
Festival,Synchronized,78,10,664,135.0,191.3115402735997,-45.31154027359969,True,Background
Festival,Synchronized,78,11,673,145.0,201.2760250896356,-17.276025089635624,True,Background
