Scenario,Condition,Seed,Group,N_rows,N_success,MeanWait,MedianWait,P95Wait,Gini,TargetRequestedN,TargetSuccessN,TargetFailedN,TargetComplete10,SuccessRate
Festival,Poisson,39,Total,66,62,196.32258064516128,152.5,495.7499999999997,0.3672707324054148,10,10,0,1,0.9393939393939394
Festival,Poisson,40,Total,44,39,173.05128205128204,145.0,316.7000000000003,0.2507645957045868,10,10,0,1,0.8863636363636364
Festival,Poisson,41,Total,56,53,133.9811320754717,115.0,288.9999999999998,0.3040762263088111,10,10,0,1,0.9464285714285714
Festival,Poisson,42,Total,69,64,178.296875,152.5,446.89999999999935,0.3790900775567435,10,10,0,1,0.927536231884058
Festival,Poisson,43,Total,50,47,148.29787234042553,125.0,391.5,0.383601453035807,10,10,0,1,0.94
Festival,Poisson,44,Total,55,51,161.94117647058823,130.0,423.5,0.3614832541564876,10,10,0,1,0.9272727272727272
Festival,Poisson,45,Total,52,49,146.24489795918367,105.0,430.9999999999998,0.4002346682463105,10,10,0,1,0.9423076923076923
Festival,Poisson,46,Total,38,36,167.19444444444446,145.0,386.0,0.354345498513965,10,10,0,1,0.9473684210526315
Festival,Poisson,47,Total,51,41,151.26829268292684,95.0,557.0,0.4630921575258964,10,10,0,1,0.803921568627451
Festival,Poisson,48,Total,64,61,134.7704918032787,105.0,246.0,0.3730031646263766,10,10,0,1,0.953125
Festival,Poisson,49,Total,50,47,166.85106382978722,145.0,333.7,0.3147102074481651,10,10,0,1,0.94
Festival,Poisson,50,Total,48,47,132.9787234042553,115.0,279.1,0.324936170212766,10,10,0,1,0.9791666666666666
Festival,Poisson,51,Total,40,39,130.53846153846155,105.0,223.5000000000001,0.2532170899878619,10,10,0,1,0.975
Festival,Poisson,52,Total,49,43,116.90697674418604,115.0,214.0,0.2590661590203598,10,10,0,1,0.8775510204081632
Festival,Poisson,53,Total,46,43,140.06976744186048,120.0,339.4,0.3825490657904389,10,10,0,1,0.9347826086956522
Festival,Poisson,54,Total,41,37,133.45945945945945,105.0,361.9999999999996,0.3966262739045242,10,10,0,1,0.9024390243902439
Festival,Poisson,55,Total,50,48,134.97916666666666,115.0,245.0,0.2996507948757524,10,10,0,1,0.96
Festival,Poisson,56,Total,43,38,112.92105263157896,100.0,223.24999999999991,0.3292141446601823,10,10,0,1,0.8837209302325582
Festival,Poisson,57,Total,52,52,132.23076923076923,105.0,337.25,0.3332997717814472,10,10,0,1,1.0
Festival,Poisson,58,Total,60,52,149.69230769230768,121.5,418.4499999999997,0.4065143489603922,10,10,0,1,0.8666666666666667
Festival,Poisson,59,Total,40,40,113.575,104.0,216.94999999999996,0.2948767334360554,10,10,0,1,1.0
Festival,Poisson,60,Total,56,54,111.79629629629628,100.0,223.74999999999983,0.2848882508481647,10,10,0,1,0.9642857142857143
Festival,Poisson,61,Total,51,48,134.95833333333334,110.0,289.55,0.3368580837707111,10,10,0,1,0.9411764705882353
Festival,Poisson,62,Total,53,44,119.04545454545456,105.0,245.45,0.3411433926897844,10,10,0,1,0.8301886792452831
Festival,Poisson,63,Total,53,50,129.62,109.0,271.4,0.3122635395772257,10,10,0,1,0.9433962264150944
Festival,Poisson,64,Total,42,42,175.23809523809524,139.0,489.4999999999999,0.403713768115942,10,10,0,1,1.0
Festival,Poisson,65,Total,60,52,117.8653846153846,90.0,253.09999999999985,0.3439982680070786,10,10,0,1,0.8666666666666667
Festival,Poisson,66,Total,51,50,188.5,137.0,524.5999999999999,0.3924816976127321,10,10,0,1,0.9803921568627451
Festival,Poisson,67,Total,49,47,124.4255319148936,125.0,195.0,0.2926841691649445,10,10,0,1,0.9591836734693877
Festival,Poisson,68,Total,52,51,126.45098039215686,95.0,274.0,0.3774654225157267,10,10,0,1,0.9807692307692307
Festival,Poisson,69,Total,54,50,168.96,151.5,480.8999999999999,0.3594602272727272,10,10,0,1,0.9259259259259259
Festival,Poisson,70,Total,52,49,175.42857142857142,135.0,396.6,0.377541523822186,10,10,0,1,0.9423076923076923
Festival,Poisson,71,Total,49,46,114.54347826086956,110.0,198.5,0.2750253740087633,10,10,0,1,0.9387755102040817
Festival,Poisson,72,Total,50,50,148.16,115.0,355.0999999999998,0.382597192224622,10,10,0,1,1.0
Festival,Poisson,73,Total,51,49,146.0612244897959,105.0,336.9999999999999,0.3848893476630557,10,10,0,1,0.9607843137254902
Festival,Poisson,74,Total,56,55,183.92727272727276,145.0,532.2999999999998,0.3993421762105035,10,10,0,1,0.9821428571428571
Festival,Poisson,75,Total,38,35,131.71428571428572,110.0,290.99999999999966,0.3286024171056709,10,10,0,1,0.9210526315789473
Festival,Poisson,76,Total,40,39,93.56410256410255,85.0,196.0,0.3060901827687248,10,10,0,1,0.975
Festival,Poisson,77,Total,52,50,136.26,125.0,245.99999999999997,0.3198326728313518,10,10,0,1,0.9615384615384616
Festival,Poisson,78,Total,47,45,140.22222222222223,125.0,322.39999999999986,0.3518929388976932,10,10,0,1,0.9574468085106383
Festival,Poisson,79,Total,53,51,143.92156862745097,135.0,262.0,0.2839023347758722,10,10,0,1,0.9622641509433962
Festival,Poisson,80,Total,43,41,136.17073170731706,115.0,305.0,0.3386587331751878,10,10,0,1,0.9534883720930233
Festival,Poisson,81,Total,58,50,148.54,112.5,390.9,0.404822943314932,10,10,0,1,0.8620689655172413
Festival,Poisson,82,Total,52,48,131.22916666666666,108.0,330.64999999999986,0.3514479811610309,10,10,0,1,0.9230769230769231
Festival,Poisson,83,Total,60,59,156.32203389830508,130.0,328.79999999999933,0.3688751591911893,10,10,0,1,0.9833333333333333
Festival,Poisson,84,Total,57,56,208.75,160.0,455.25,0.3346999877795429,10,10,0,1,0.9824561403508771
Festival,Poisson,85,Total,55,48,189.39583333333331,145.0,443.3,0.3425296997030029,10,10,0,1,0.8727272727272727
Festival,Poisson,86,Total,52,51,131.7843137254902,115.0,250.0,0.3101954366034466,10,10,0,1,0.9807692307692307
Festival,Poisson,87,Total,49,48,132.04166666666666,115.0,235.45,0.2926922267802672,10,10,0,1,0.9795918367346939
Festival,Poisson,88,Total,51,49,119.3061224489796,95.0,300.19999999999993,0.3686804862211734,10,10,0,1,0.9607843137254902
Festival,Poisson,89,Total,55,54,170.7962962962963,147.5,479.69999999999976,0.378335562061031,10,10,0,1,0.9818181818181818
Festival,Poisson,90,Total,57,52,161.73076923076923,125.0,410.45,0.3512347937437117,10,10,0,1,0.9122807017543859
Festival,Poisson,91,Total,56,53,151.81132075471697,145.0,256.0,0.300498548440805,10,10,0,1,0.9464285714285714
Festival,Poisson,92,Total,55,51,164.2941176470588,148.0,351.5,0.3234510178340342,10,10,0,1,0.9272727272727272
Festival,Poisson,93,Total,58,53,162.43396226415095,140.0,337.19999999999993,0.3436114465554915,10,10,0,1,0.9137931034482759
Festival,Poisson,94,Total,49,45,157.75555555555556,135.0,454.1999999999999,0.3328982172762987,10,10,0,1,0.9183673469387755
Festival,Poisson,95,Total,48,42,130.0952380952381,121.5,319.79999999999995,0.3233458830091333,10,10,0,1,0.875
Festival,Poisson,96,Total,49,48,126.72916666666669,117.0,248.25,0.3041091292673571,10,10,0,1,0.9795918367346939
Festival,Poisson,97,Total,53,49,132.0408163265306,130.0,248.99999999999977,0.2909756174494528,10,10,0,1,0.9245283018867925
Festival,Poisson,98,Total,48,43,125.83720930232558,105.0,269.0999999999999,0.3442943530190439,10,10,0,1,0.8958333333333334
Festival,Poisson,99,Total,49,49,110.79591836734694,105.0,239.2,0.3613549306257776,10,10,0,1,1.0
Festival,Poisson,100,Total,65,60,118.15,115.0,265.5,0.3410424601495274,10,10,0,1,0.9230769230769231
Festival,Synchronized,1,Total,52,51,183.62745098039213,125.0,532.5,0.4421887922280498,10,10,0,1,0.9807692307692307
Festival,Synchronized,2,Total,49,44,149.88636363636363,147.5,277.20000000000005,0.2797815149217727,10,10,0,1,0.8979591836734694
Festival,Synchronized,3,Total,33,33,157.0,125.0,364.0,0.3476572324285121,10,10,0,1,1.0
Festival,Synchronized,4,Total,43,38,156.07894736842104,120.0,389.7499999999998,0.3827658422738688,10,10,0,1,0.8837209302325582
Festival,Synchronized,5,Total,48,47,145.12765957446808,129.0,243.5,0.29418535374173,10,10,0,1,0.9791666666666666
Festival,Synchronized,6,Total,55,53,209.43396226415092,145.0,714.0,0.4424681285058643,10,10,0,1,0.9636363636363636
Festival,Synchronized,7,Total,54,51,180.35294117647055,135.0,672.5,0.417793296923031,10,10,0,1,0.9444444444444444
Festival,Synchronized,8,Total,40,39,114.23076923076924,115.0,197.00000000000003,0.2532446976891421,10,10,0,1,0.975
Festival,Synchronized,9,Total,51,49,177.0408163265306,155.0,368.3999999999999,0.31635828971358,10,10,0,1,0.9607843137254902
Festival,Synchronized,10,Total,45,43,164.0,125.0,419.0999999999999,0.3632418314448152,10,10,0,1,0.9555555555555556
Festival,Synchronized,11,Total,46,46,158.34782608695653,130.5,378.75,0.3200821335625433,10,10,0,1,1.0
Festival,Synchronized,12,Total,47,46,142.93478260869566,145.0,251.0,0.2867945114895024,10,10,0,1,0.9787234042553191
Festival,Synchronized,13,Total,47,47,148.9787234042553,140.0,331.4999999999996,0.3261499753869715,10,10,0,1,1.0
Festival,Synchronized,14,Total,46,46,120.3913043478261,105.0,235.0,0.3470095937946519,10,10,0,1,1.0
Festival,Synchronized,15,Total,54,52,144.40384615384616,115.0,364.89999999999947,0.3382274603808762,10,10,0,1,0.9629629629629629
Festival,Synchronized,16,Total,53,50,165.58,135.0,407.0999999999999,0.3152288923783065,10,10,0,1,0.9433962264150944
Festival,Synchronized,17,Total,50,48,145.91666666666666,120.0,363.5999999999999,0.3634351798972016,10,10,0,1,0.96
Festival,Synchronized,18,Total,56,55,176.12727272727273,149.0,423.3999999999997,0.346608857231341,10,10,0,1,0.9821428571428571
Festival,Synchronized,19,Total,54,49,131.91836734693877,120.0,280.99999999999994,0.2786610931501314,10,10,0,1,0.9074074074074074
Festival,Synchronized,20,Total,54,53,168.45283018867926,135.0,382.2,0.3388195712450125,10,10,0,1,0.9814814814814815
Festival,Synchronized,21,Total,53,52,154.98076923076923,142.0,333.2499999999992,0.2997198545343476,10,10,0,1,0.9811320754716981
Festival,Synchronized,22,Total,63,57,185.6140350877193,155.0,392.19999999999976,0.3459523098862468,10,10,0,1,0.9047619047619048
Festival,Synchronized,23,Total,50,48,160.83333333333334,135.0,322.74999999999994,0.3141407599309153,10,10,0,1,0.96
Festival,Synchronized,24,Total,47,44,171.38636363636363,157.5,373.5,0.324990054369447,10,10,0,1,0.9361702127659575
Festival,Synchronized,25,Total,52,51,161.90196078431373,105.0,514.5,0.4618541130876475,10,10,0,1,0.9807692307692307
Festival,Synchronized,26,Total,53,49,195.3469387755102,165.0,497.9999999999999,0.3741738233111882,10,10,0,1,0.9245283018867925
Festival,Synchronized,27,Total,48,48,204.25,155.0,481.5,0.3378212974296206,10,10,0,1,1.0
Festival,Synchronized,28,Total,49,48,126.39583333333331,105.0,273.0,0.3666865831547717,10,10,0,1,0.9795918367346939
Festival,Synchronized,29,Total,45,42,216.3571428571429,170.0,583.2499999999999,0.4012403905107767,10,10,0,1,0.9333333333333333
Festival,Synchronized,30,Total,48,46,141.52173913043478,125.0,306.25,0.291738462565952,10,10,0,1,0.9583333333333334
Festival,Synchronized,31,Total,56,53,178.35849056603774,145.0,455.0,0.3908792057627707,10,10,0,1,0.9464285714285714
Festival,Synchronized,32,Total,54,53,221.6981132075472,195.0,460.0,0.2967707747892413,10,10,0,1,0.9814814814814815
Festival,Synchronized,33,Total,54,51,166.05882352941177,135.0,360.0,0.3563908973673304,10,10,0,1,0.9444444444444444
Festival,Synchronized,34,Total,57,54,197.22222222222223,155.0,777.2499999999998,0.4407859502695183,10,10,0,1,0.9473684210526315
Festival,Synchronized,35,Total,44,44,122.04545454545456,115.0,232.75000000000003,0.2808955476553242,10,10,0,1,1.0
Festival,Synchronized,36,Total,58,53,165.71698113207546,150.0,341.6,0.307227298017826,10,10,0,1,0.9137931034482759
Festival,Synchronized,37,Total,58,52,148.34615384615384,115.0,460.74999999999983,0.4214066332941106,10,10,0,1,0.896551724137931
Festival,Synchronized,38,Total,55,48,143.10416666666666,115.0,323.25,0.3588192119182802,10,10,0,1,0.8727272727272727
Festival,Synchronized,39,Total,66,56,156.05357142857142,125.0,446.5,0.3890257956941788,10,1,9,1,0.8484848484848485
Festival,Synchronized,40,Total,44,41,182.8780487804878,155.0,368.0,0.2565301966703316,10,10,0,1,0.9318181818181818
Festival,Synchronized,41,Total,56,53,155.24528301886792,135.0,389.0,0.299547793544363,10,10,0,1,0.9464285714285714
Festival,Synchronized,42,Total,69,67,170.44776119402985,145.0,394.49999999999983,0.3600465274328881,10,10,0,1,0.9710144927536232
Festival,Synchronized,43,Total,50,47,208.31914893617025,145.0,584.4999999999999,0.446128337574455,10,10,0,1,0.94
Festival,Synchronized,44,Total,55,49,190.6938775510204,165.0,454.9999999999998,0.3797525859658932,10,10,0,1,0.8909090909090909
Festival,Synchronized,45,Total,52,46,151.19565217391303,125.0,422.25,0.3418529053230394,10,10,0,1,0.8846153846153846
Festival,Synchronized,46,Total,38,36,175.27777777777777,145.0,393.75,0.3677936256383166,10,10,0,1,0.9473684210526315
Festival,Synchronized,47,Total,51,46,142.3913043478261,118.0,325.75,0.3630268835048125,10,10,0,1,0.9019607843137255
Festival,Synchronized,48,Total,64,61,165.1967213114754,135.0,416.0,0.3813748887663353,10,10,0,1,0.953125
Festival,Synchronized,49,Total,50,47,166.91489361702128,147.0,344.2999999999999,0.3159025263414832,10,10,0,1,0.94
Festival,Synchronized,50,Total,48,45,140.6,115.0,314.6,0.3461637075672163,10,10,0,1,0.9375
Festival,Synchronized,51,Total,40,39,207.48717948717947,135.0,633.5,0.4516268045679811,10,10,0,1,0.975
Festival,Synchronized,52,Total,49,43,141.5581395348837,135.0,237.5,0.2664389606519422,10,10,0,1,0.8775510204081632
Festival,Synchronized,53,Total,46,41,142.1951219512195,125.0,325.0,0.3241852487135506,10,10,0,1,0.8913043478260869
Festival,Synchronized,54,Total,41,40,125.425,130.0,222.19999999999996,0.2704355192346023,10,10,0,1,0.975609756097561
Festival,Synchronized,55,Total,50,49,162.87755102040816,135.0,386.5999999999999,0.3543108760858058,10,10,0,1,0.98
Festival,Synchronized,56,Total,43,40,181.25,100.0,586.7499999999999,0.4675172413793103,10,10,0,1,0.9302325581395349
Festival,Synchronized,57,Total,52,51,131.92156862745097,125.0,232.5,0.2896586696509757,10,10,0,1,0.9807692307692307
Festival,Synchronized,58,Total,60,54,135.74074074074073,110.0,312.39999999999986,0.3522207063816887,10,10,0,1,0.9
Festival,Synchronized,59,Total,40,39,168.23076923076923,125.0,392.8000000000001,0.3717303881912935,10,10,0,1,0.975
Festival,Synchronized,60,Total,56,54,160.16666666666666,145.0,301.75,0.271945375830218,10,10,0,1,0.9642857142857143
Festival,Synchronized,61,Total,51,50,142.98,125.0,252.5999999999999,0.3071898167575885,10,10,0,1,0.9803921568627451
Festival,Synchronized,62,Total,53,47,183.31914893617025,115.0,574.4999999999999,0.4466307117880637,10,10,0,1,0.8867924528301887
Festival,Synchronized,63,Total,53,51,151.52941176470588,135.0,327.5,0.3445225916453537,10,10,0,1,0.9622641509433962
Festival,Synchronized,64,Total,42,42,164.0952380952381,134.0,358.9999999999999,0.3386949672498134,10,10,0,1,1.0
Festival,Synchronized,65,Total,60,53,144.33962264150944,95.0,374.0,0.3978690344062153,10,10,0,1,0.8833333333333333
Festival,Synchronized,66,Total,51,49,188.6734693877551,135.0,544.5999999999999,0.4033730312027461,10,10,0,1,0.9607843137254902
Festival,Synchronized,67,Total,49,47,117.93617021276596,105.0,201.99999999999997,0.3011810948061768,10,10,0,1,0.9591836734693877
Festival,Synchronized,68,Total,52,51,176.50980392156862,145.0,472.5,0.3903881926020797,10,10,0,1,0.9807692307692307
Festival,Synchronized,69,Total,54,47,167.19148936170214,155.0,370.5,0.3071649437082685,10,10,0,1,0.8703703703703703
Festival,Synchronized,70,Total,52,49,187.4081632653061,139.0,451.5999999999991,0.3965179668731263,10,10,0,1,0.9423076923076923
Festival,Synchronized,71,Total,49,48,138.41666666666666,132.5,304.75,0.331671432871764,10,10,0,1,0.9795918367346939
Festival,Synchronized,72,Total,50,50,155.12,135.0,327.4999999999999,0.3278855079938113,10,10,0,1,1.0
Festival,Synchronized,73,Total,51,50,142.94,127.5,274.2499999999999,0.3153854764236743,10,10,0,1,0.9803921568627451
Festival,Synchronized,74,Total,56,56,202.66071428571428,147.5,726.0,0.4486345555933185,10,10,0,1,1.0
Festival,Synchronized,75,Total,38,34,154.97058823529412,152.0,270.49999999999994,0.2648286872160137,10,10,0,1,0.8947368421052632
Festival,Synchronized,76,Total,40,39,106.28205128205128,95.0,196.0,0.2708855278215953,10,10,0,1,0.975
Festival,Synchronized,77,Total,52,49,150.79591836734693,155.0,280.9999999999998,0.2790689966607837,10,10,0,1,0.9423076923076923
Festival,Synchronized,78,Total,47,46,176.5,125.0,576.25,0.4483551733186246,10,10,0,1,0.9787234042553191
Festival,Synchronized,79,Total,53,51,143.76470588235293,135.0,265.0,0.2872500882513398,10,10,0,1,0.9622641509433962
Festival,Synchronized,80,Total,43,41,137.90243902439025,115.0,290.0,0.3400571147557956,10,10,0,1,0.9534883720930233
Festival,Synchronized,81,Total,58,53,199.1320754716981,135.0,564.0,0.4301078728980517,10,10,0,1,0.9137931034482759
Festival,Synchronized,82,Total,52,52,160.51923076923077,107.5,400.4999999999994,0.3850323930292781,10,10,0,1,1.0
Festival,Synchronized,83,Total,60,59,146.67796610169492,130.0,318.29999999999995,0.3476985267907855,10,10,0,1,0.9833333333333333
Festival,Synchronized,84,Total,57,57,187.859649122807,154.0,431.6,0.3821507448112249,10,10,0,1,1.0
Festival,Synchronized,85,Total,55,44,165.61363636363637,125.0,408.85000000000014,0.3386198335766059,10,3,7,1,0.8
Festival,Synchronized,86,Total,52,51,133.2941176470588,115.0,255.0,0.3195403492376651,10,10,0,1,0.9807692307692307
Festival,Synchronized,87,Total,49,48,151.33333333333334,135.0,312.74999999999994,0.3125516244493391,10,10,0,1,0.9795918367346939
Festival,Synchronized,88,Total,51,48,123.0,105.0,286.3,0.329225948509485,10,10,0,1,0.9411764705882353
Festival,Synchronized,89,Total,55,52,163.8653846153846,152.5,331.0999999999997,0.3032214528811172,10,10,0,1,0.9454545454545454
Festival,Synchronized,90,Total,57,53,157.45283018867926,125.0,399.0,0.3630916716596764,10,10,0,1,0.9298245614035088
Festival,Synchronized,91,Total,56,53,161.67924528301887,155.0,272.0,0.2591438643464704,10,10,0,1,0.9464285714285714
Festival,Synchronized,92,Total,55,53,146.75471698113208,145.0,259.0,0.264102427262186,10,10,0,1,0.9636363636363636
Festival,Synchronized,93,Total,58,51,173.2549019607843,145.0,418.5,0.3552445876494554,10,10,0,1,0.8793103448275862
Festival,Synchronized,94,Total,49,45,138.42222222222222,125.0,274.0,0.304025971709388,10,10,0,1,0.9183673469387755
Festival,Synchronized,95,Total,48,45,164.42222222222222,150.0,341.9999999999999,0.332008830022075,10,10,0,1,0.9375
Festival,Synchronized,96,Total,49,48,165.14583333333334,142.5,333.5499999999999,0.3150440477692275,10,10,0,1,0.9795918367346939
Festival,Synchronized,97,Total,53,51,157.4313725490196,135.0,329.0,0.2917268040607699,10,10,0,1,0.9622641509433962
Festival,Synchronized,98,Total,48,44,129.63636363636363,125.0,244.25,0.3107468443197756,10,10,0,1,0.9166666666666666
Festival,Synchronized,99,Total,49,49,167.83673469387756,125.0,510.9999999999998,0.4203227983800524,10,10,0,1,1.0
Festival,Synchronized,100,Total,65,63,139.36507936507937,125.0,318.9999999999999,0.3495317641103518,10,10,0,1,0.9692307692307692
Festival,Uniform,1,Total,52,50,155.44,110.0,439.25,0.4059186824498198,10,10,0,1,0.9615384615384616
Festival,Uniform,2,Total,49,44,105.88636363636364,90.0,232.00000000000003,0.3209769946730668,10,10,0,1,0.8979591836734694
Festival,Uniform,3,Total,33,33,117.3030303030303,105.0,286.9999999999999,0.3756135365538621,10,10,0,1,1.0
Festival,Uniform,4,Total,43,42,153.35714285714286,125.0,320.94999999999993,0.3591389979373211,10,10,0,1,0.9767441860465116
Festival,Uniform,5,Total,48,47,134.36170212765958,115.0,248.5,0.3485049106315594,10,10,0,1,0.9791666666666666
Festival,Uniform,6,Total,55,53,189.622641509434,135.0,589.1999999999999,0.4320060076973622,10,10,0,1,0.9636363636363636
Festival,Uniform,7,Total,54,51,115.47058823529412,115.0,222.5,0.2549385860644139,10,10,0,1,0.9444444444444444
Festival,Uniform,8,Total,40,39,95.51282051282053,90.0,177.00000000000003,0.2926174496644295,10,10,0,1,0.975
Festival,Uniform,9,Total,51,51,152.50980392156862,135.0,355.0,0.3437548843142297,10,10,0,1,1.0
Festival,Uniform,10,Total,45,45,122.95555555555556,90.0,266.99999999999994,0.4112697552061369,10,10,0,1,1.0
Festival,Uniform,11,Total,46,43,157.6279069767442,125.0,373.0,0.3314348061786766,10,10,0,1,0.9347826086956522
Festival,Uniform,12,Total,47,46,132.91304347826087,105.0,298.0,0.3617783846055382,10,10,0,1,0.9787234042553191
Festival,Uniform,13,Total,47,46,151.41304347826087,135.0,343.75,0.3647148787415337,10,10,0,1,0.9787234042553191
Festival,Uniform,14,Total,46,46,120.93478260869566,95.0,287.5,0.3854778075639512,10,10,0,1,1.0
Festival,Uniform,15,Total,54,53,159.24528301886792,130.0,439.0,0.3872708575516409,10,10,0,1,0.9814814814814815
Festival,Uniform,16,Total,53,51,138.64705882352942,135.0,235.5,0.2701617487611647,10,10,0,1,0.9622641509433962
Festival,Uniform,17,Total,50,48,119.9375,95.0,311.95,0.3557951189855828,10,10,0,1,0.96
Festival,Uniform,18,Total,56,54,184.09259259259255,145.0,471.0499999999996,0.3752640579418569,10,10,0,1,0.9642857142857143
Festival,Uniform,19,Total,54,49,118.73469387755102,115.0,232.99999999999983,0.2855669596817757,10,10,0,1,0.9074074074074074
Festival,Uniform,20,Total,54,51,134.72549019607845,115.0,281.0,0.3018997149143459,10,10,0,1,0.9444444444444444
Festival,Uniform,21,Total,53,52,160.53846153846155,125.0,399.94999999999993,0.3723231727544137,10,10,0,1,0.9811320754716981
Festival,Uniform,22,Total,63,57,189.9298245614035,143.0,548.1999999999999,0.4102112847239102,10,7,3,1,0.9047619047619048
Festival,Uniform,23,Total,50,48,155.0625,127.5,313.25,0.3337951766760715,10,10,0,1,0.96
Festival,Uniform,24,Total,47,45,132.0,105.0,265.0,0.346307519640853,10,10,0,1,0.9574468085106383
Festival,Uniform,25,Total,52,51,148.84313725490196,105.0,430.0,0.4316153546124022,10,10,0,1,0.9807692307692307
Festival,Uniform,26,Total,53,46,155.52173913043478,145.0,253.25,0.2753157248605219,10,10,0,1,0.8679245283018868
Festival,Uniform,27,Total,48,47,185.1914893617021,145.0,456.5999999999994,0.3534838469962452,10,10,0,1,0.9791666666666666
Festival,Uniform,28,Total,49,46,129.67391304347825,110.0,272.5,0.3861255876671891,10,10,0,1,0.9387755102040817
Festival,Uniform,29,Total,45,37,142.40540540540542,115.0,301.6,0.3666422163290639,10,10,0,1,0.8222222222222222
Festival,Uniform,30,Total,48,46,116.6304347826087,105.0,208.75,0.2965395680538109,10,10,0,1,0.9583333333333334
Festival,Uniform,31,Total,56,50,146.4,127.5,312.35,0.3355245901639344,10,10,0,1,0.8928571428571429
Festival,Uniform,32,Total,54,50,185.94,155.0,409.7999999999999,0.2862923523717328,10,10,0,1,0.9259259259259259
Festival,Uniform,33,Total,54,51,139.41176470588235,125.0,350.0,0.3382201263065001,10,10,0,1,0.9444444444444444
Festival,Uniform,34,Total,57,50,147.1,132.5,303.79999999999995,0.3272685248130523,10,10,0,1,0.8771929824561403
Festival,Uniform,35,Total,44,44,131.20454545454547,120.0,239.25,0.2756759523172133,10,10,0,1,1.0
Festival,Uniform,36,Total,58,54,146.87037037037038,122.0,344.79999999999984,0.3470838762100897,10,10,0,1,0.9310344827586207
Festival,Uniform,37,Total,58,49,127.10204081632654,115.0,273.6,0.337809497594799,10,10,0,1,0.8448275862068966
Festival,Uniform,38,Total,55,47,124.08510638297872,105.0,281.0999999999999,0.3884292093511951,10,10,0,1,0.8545454545454545
Festival,Uniform,39,Total,66,60,178.93333333333334,145.0,432.4999999999998,0.3378291107799304,10,8,2,1,0.9090909090909091
Festival,Uniform,40,Total,44,43,158.06976744186048,135.0,302.49999999999994,0.2557078875427258,10,10,0,1,0.9772727272727273
Festival,Uniform,41,Total,56,53,148.47169811320754,132.0,311.4,0.316680933301683,10,10,0,1,0.9464285714285714
Festival,Uniform,42,Total,69,66,155.07575757575756,130.0,385.75,0.3625453361164157,10,10,0,1,0.9565217391304348
Festival,Uniform,43,Total,50,47,174.48936170212767,145.0,447.8999999999997,0.3677755956071781,10,10,0,1,0.94
Festival,Uniform,44,Total,55,51,147.5686274509804,125.0,393.0,0.3644880753257987,10,10,0,1,0.9272727272727272
Festival,Uniform,45,Total,52,49,169.9795918367347,125.0,505.7999999999997,0.4178172649777884,10,10,0,1,0.9423076923076923
Festival,Uniform,46,Total,38,36,185.55555555555557,117.5,472.5,0.4083416500332668,10,10,0,1,0.9473684210526315
Festival,Uniform,47,Total,51,41,148.34146341463415,90.0,557.0,0.4765601815834008,10,10,0,1,0.803921568627451
Festival,Uniform,48,Total,64,60,187.91666666666663,115.0,570.0499999999997,0.4464138950480414,10,10,0,1,0.9375
Festival,Uniform,49,Total,50,47,144.06382978723406,135.0,267.4999999999999,0.2729160971225847,10,10,0,1,0.94
Festival,Uniform,50,Total,48,47,120.63829787234044,95.0,244.4,0.3104656835153289,10,10,0,1,0.9791666666666666
Festival,Uniform,51,Total,40,39,115.25641025641026,105.0,206.0,0.2416930492570091,10,10,0,1,0.975
Festival,Uniform,52,Total,49,42,129.71428571428572,115.0,253.24999999999983,0.2784595482833368,10,10,0,1,0.8571428571428571
Festival,Uniform,53,Total,46,44,137.70454545454547,105.0,417.5500000000003,0.3867987516691923,10,10,0,1,0.9565217391304348
Festival,Uniform,54,Total,41,37,135.0,115.0,361.9999999999996,0.3949462976490003,10,10,0,1,0.9024390243902439
Festival,Uniform,55,Total,50,46,123.34782608695652,110.0,238.75,0.2747084335872247,10,8,2,1,0.92
Festival,Uniform,56,Total,43,40,108.75,90.0,215.5,0.2895977011494253,10,10,0,1,0.9302325581395349
Festival,Uniform,57,Total,52,50,134.58,115.0,275.99999999999994,0.3427641551493535,10,10,0,1,0.9615384615384616
Festival,Uniform,58,Total,60,54,153.09259259259258,125.0,395.3999999999997,0.3864651514947874,10,10,0,1,0.9
Festival,Uniform,59,Total,40,39,156.64102564102564,145.0,318.10000000000014,0.347927186034896,10,10,0,1,0.975
Festival,Uniform,60,Total,56,52,164.69230769230768,145.5,380.9,0.3287284877663206,10,10,0,1,0.9285714285714286
Festival,Uniform,61,Total,51,49,121.40816326530611,105.0,275.5999999999998,0.3138788546179944,10,10,0,1,0.9607843137254902
Festival,Uniform,62,Total,53,44,116.11363636363636,105.0,242.00000000000003,0.3293964305414687,10,10,0,1,0.8301886792452831
Festival,Uniform,63,Total,53,50,142.0,120.0,278.29999999999995,0.3427492957746479,10,10,0,1,0.9433962264150944
Festival,Uniform,64,Total,42,42,149.73809523809524,135.0,269.75,0.2556201682453868,10,10,0,1,1.0
Festival,Uniform,65,Total,60,52,119.0576923076923,105.0,249.49999999999997,0.3296503609457897,10,10,0,1,0.8666666666666667
Festival,Uniform,66,Total,51,49,153.91836734693877,115.0,396.1999999999992,0.3792368180366817,10,10,0,1,0.9607843137254902
Festival,Uniform,67,Total,49,48,122.95833333333331,105.0,344.34999999999985,0.3577318423133401,10,10,0,1,0.9795918367346939
Festival,Uniform,68,Total,52,48,158.125,117.5,472.9999999999997,0.4289745278875714,10,10,0,1,0.9230769230769231
